datetime,creation_time (UTC),version,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dewpoint_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean,avg_nat_gas_production_forecast,avg_nuclear_production_forecast,avg_solar_production_forecast,avg_other_production_forecast
2023-09-10 00:00:00,2023-09-11 16:15:59,3.0,2.6677405719713474,300.15178242756724,295.61519266106166,0.0,0.411062186268823,13709.67685,3746.30887,7766.35986,3169160.22171
2023-09-10 01:00:00,2023-09-11 16:15:59,3.0,2.6677405719713474,300.15178242756724,295.61519266106166,0.0,0.411062186268823,13059.69934,3750.61522,2294.6001,936340.25235
2023-09-10 02:00:00,2023-09-11 16:15:59,3.0,2.6677405719713474,300.15178242756724,295.61519266106166,0.0,0.411062186268823,12220.2685,3759.67745,119.45,48743.06438
2023-09-10 03:00:00,2023-09-11 16:15:59,3.0,2.6677405719713474,300.15178242756724,295.61519266106166,0.0,0.411062186268823,11264.89879,3764.84461,59.34,24214.42881
2023-09-10 04:00:00,2023-09-11 16:15:59,3.0,2.7495049872484394,299.8155853586837,295.5172903350932,0.0,0.411062186268823,10192.46747,3764.27562,56.92,23226.91675
2023-09-10 05:00:00,2023-09-11 16:15:59,3.0,2.7495049872484394,299.8155853586837,295.5172903350932,0.0,0.411062186268823,9191.95453,3753.2047,56.61,23100.41837
2023-09-10 06:00:00,2023-09-11 16:15:59,3.0,2.7495049872484394,299.8155853586837,295.5172903350932,0.0,0.411062186268823,8030.04219,3757.70276,55.32,22574.01738
2023-09-10 07:00:00,2023-09-11 16:15:59,3.0,2.432797302259718,299.6176708536859,295.3616223221958,0.0,0.8374952714742319,7107.25204,3719.89278,49.56,20223.57806
2023-09-10 08:00:00,2023-09-11 16:15:59,3.0,2.432797302259718,299.6176708536859,295.3616223221958,0.0,0.8374952714742319,6529.89257,3720.82677,48.42,19758.3855
2023-09-10 09:00:00,2023-09-11 16:15:59,3.0,2.432797302259718,299.6176708536859,295.3616223221958,0.0,0.8374952714742319,6192.87489,3725.56329,46.83,19109.56762
2023-09-10 10:00:00,2023-09-11 16:15:59,3.0,2.0124825510886404,299.8598832398584,295.40535710716483,0.0,1.1865359883522528,6265.1357,3756.56715,45.42,18534.198
2023-09-10 11:00:00,2023-09-11 16:15:59,3.0,2.0124825510886404,299.8598832398584,295.40535710716483,0.0,1.1865359883522528,6578.22496,3756.4255,43.59,17787.44444
2023-09-10 12:00:00,2023-09-11 16:15:59,3.0,2.0124825510886404,299.8598832398584,295.40535710716483,0.0,1.1865359883522528,7219.79244,3757.75423,46.05,18791.27781
2023-09-10 13:00:00,2023-09-11 16:15:59,3.0,1.7928069337282655,302.1568162365753,295.15546388152814,6.4552405350633935,1.4501169886547418,8185.68968,3754.9518,133.75,54578.35938
