UTC time,creation_time (UTC),version,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dewpoint_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean,avg_nat_gas_production_forecast,avg_nuclear_production_forecast,avg_solar_production_forecast,avg_other_production_forecast
2023-08-15 00:00:00,2024-07-17 00:00:00,3.1,4.304784316528366,302.73596013452175,296.9941889625398,417.6136676557724,1.677872350149245,12382.18192,3696.47131,0.0,956.67578
2023-08-15 01:00:00,2024-07-17 00:00:00,3.1,3.2413134524459126,301.7012463658607,297.18699615082085,0.042145055931049,0.9814961822770336,11571.24582,3707.87347,0.0,906.76798
2023-08-15 02:00:00,2024-07-17 00:00:00,3.1,3.2413134524459126,301.7012463658607,297.18699615082085,0.042145055931049,0.9814961822770336,10915.98457,3712.14134,0.0,842.90009
2023-08-15 03:00:00,2024-07-17 00:00:00,3.1,3.2413134524459126,301.7012463658607,297.18699615082085,0.042145055931049,0.9814961822770336,10333.17865,3715.00139,0.01438,619.24309
2023-08-15 04:00:00,2024-07-17 00:00:00,3.1,3.4873056843443253,301.36242880919474,296.8468390886045,0.0209185777196264,1.7578982457690966,9421.30802,3715.73422,0.0,523.14364
2023-08-15 05:00:00,2024-07-17 00:00:00,3.1,3.4873056843443253,301.36242880919474,296.8468390886045,0.0209185777196264,1.7578982457690966,8680.99007,3690.77861,0.0,663.68604
2023-08-15 06:00:00,2024-07-17 00:00:00,3.1,3.4873056843443253,301.36242880919474,296.8468390886045,0.0209185777196264,1.7578982457690966,7901.33478,3696.24018,0.0,604.10553
2023-08-15 07:00:00,2024-07-17 00:00:00,3.1,3.1044208347908127,301.0521995756958,296.6217705164267,0.0,0.546408138789226,7363.66987,3697.76912,0.0,588.14471
2023-08-15 08:00:00,2024-07-17 00:00:00,3.1,3.1044208347908127,301.0521995756958,296.6217705164267,0.0,0.546408138789226,7112.27469,3692.18007,0.0,609.58105
2023-08-15 09:00:00,2024-07-17 00:00:00,3.1,3.1044208347908127,301.0521995756958,296.6217705164267,0.0,0.546408138789226,6902.15091,3681.05957,0.0,650.47143
2023-08-15 10:00:00,2024-07-17 00:00:00,3.1,2.9653367451724284,301.2435944433214,296.56937514074787,8.309548440537123,1.1167283782564352,7097.37906,3689.2348,0.0,665.40583
2023-08-15 11:00:00,2024-07-17 00:00:00,3.1,2.9653367451724284,301.2435944433214,296.56937514074787,8.309548440537123,1.1167283782564352,7715.97295,3699.03057,0.0,667.7924
2023-08-15 12:00:00,2024-07-17 00:00:00,3.1,2.9653367451724284,301.2435944433214,296.56937514074787,8.309548440537123,1.1167283782564352,8110.08364,3730.09771,0.02719,743.00055
2023-08-15 13:00:00,2024-07-17 00:00:00,3.1,3.1502639011740547,303.2610584596461,296.31437600593983,388.7899407521346,0.7537752000938691,8952.52763,3719.01876,0.0,820.52597
2023-08-15 14:00:00,2024-07-17 00:00:00,3.1,3.1502639011740547,303.2610584596461,296.31437600593983,388.7899407521346,0.7537752000938691,9854.29231,3712.27545,0.0,853.31212
2023-08-15 15:00:00,2024-07-17 00:00:00,3.1,3.1502639011740547,303.2610584596461,296.31437600593983,388.7899407521346,0.7537752000938691,10699.33674,3710.2651,0.0,855.65453
2023-08-15 16:00:00,2024-07-17 00:00:00,3.1,3.729587686721595,304.1069630279675,295.9713810052288,569.2242204811333,1.8110277531577696,11502.25036,3706.37593,0.00035,854.92655
2023-08-15 17:00:00,2024-07-17 00:00:00,3.1,3.729587686721595,304.1069630279675,295.9713810052288,569.2242204811333,1.8110277531577696,12394.05109,3720.79018,0.0,865.09425
2023-08-15 18:00:00,2024-07-17 00:00:00,3.1,3.729587686721595,304.1069630279675,295.9713810052288,569.2242204811333,1.8110277531577696,13154.4027,3720.51229,0.0,1019.74978
2023-08-15 19:00:00,2024-07-17 00:00:00,3.1,4.695668911108092,303.01882187837884,296.1470056191538,588.2491541875787,1.6044566352769112,13660.28608,3714.15877,0.0,974.00875
2023-08-15 20:00:00,2024-07-17 00:00:00,3.1,4.695668911108092,303.01882187837884,296.1470056191538,588.2491541875787,1.6044566352769112,13913.72035,3705.21175,0.00013,831.20754
2023-08-15 21:00:00,2024-07-17 00:00:00,3.1,4.695668911108092,303.01882187837884,296.1470056191538,588.2491541875787,1.6044566352769112,13955.39409,3702.17771,9e-05,778.96788
2023-08-15 22:00:00,2024-07-17 00:00:00,3.1,4.652318778036294,300.9211398037455,295.9281991793389,382.2132890088577,5.148937812643357,13752.92151,3699.21945,0.01423,852.72836
2023-08-15 23:00:00,2024-07-17 00:00:00,3.1,4.652318778036294,300.9211398037455,295.9281991793389,382.2132890088577,5.148937812643357,13342.86126,3700.15768,0.02057,844.23225
2023-08-16 00:00:00,2024-07-17 00:00:00,3.1,4.652318778036294,300.9211398037455,295.9281991793389,382.2132890088577,5.148937812643357,12444.06017,3669.65835,0.0,956.67578
2023-08-16 01:00:00,2024-07-17 00:00:00,3.1,4.141502918328071,300.12133419789814,295.81171641065805,0.0327950356905684,2.6632094826270936,11652.04314,3680.92122,0.0,906.76798
2023-08-16 02:00:00,2024-07-17 00:00:00,3.1,4.141502918328071,300.12133419789814,295.81171641065805,0.0327950356905684,2.6632094826270936,11024.10436,3684.85053,0.0,842.90009
2023-08-16 03:00:00,2024-07-17 00:00:00,3.1,4.141502918328071,300.12133419789814,295.81171641065805,0.0327950356905684,2.6632094826270936,10473.74857,3687.71317,0.01438,619.24309
2023-08-16 04:00:00,2024-07-17 00:00:00,3.1,4.070071286158278,300.1132608407189,295.879479381328,0.016492149688547,3.5232237694673154,9612.13257,3688.5768,0.0,523.14364
2023-08-16 05:00:00,2024-07-17 00:00:00,3.1,4.070071286158278,300.1132608407189,295.879479381328,0.016492149688547,3.5232237694673154,8922.17279,3663.83061,0.0,663.68604
2023-08-16 06:00:00,2024-07-17 00:00:00,3.1,4.070071286158278,300.1132608407189,295.879479381328,0.016492149688547,3.5232237694673154,8212.95297,3669.49002,0.0,604.10553
2023-08-16 07:00:00,2024-07-17 00:00:00,3.1,4.2563573040489295,300.23420311510466,295.9762310220411,0.0,0.6590274699473289,7743.14897,3671.28953,0.0,588.14471
2023-08-16 08:00:00,2024-07-17 00:00:00,3.1,4.2563573040489295,300.23420311510466,295.9762310220411,0.0,0.6590274699473289,7530.96465,3665.34917,0.0,609.58105
2023-08-16 09:00:00,2024-07-17 00:00:00,3.1,4.2563573040489295,300.23420311510466,295.9762310220411,0.0,0.6590274699473289,7346.54507,3654.51623,0.0,650.47143
2023-08-16 10:00:00,2024-07-17 00:00:00,3.1,4.212037750502465,300.54939591665715,296.14621292821346,7.87340537589651,1.568875574289541,7514.02475,3662.85578,0.0,665.40583
2023-08-16 11:00:00,2024-07-17 00:00:00,3.1,4.212037750502465,300.54939591665715,296.14621292821346,7.87340537589651,1.568875574289541,8071.37349,3672.70987,0.0,667.7924
2023-08-16 12:00:00,2024-07-17 00:00:00,3.1,4.212037750502465,300.54939591665715,296.14621292821346,7.87340537589651,1.568875574289541,8395.92884,3703.53879,0.02719,743.00055
2023-08-16 13:00:00,2024-07-17 00:00:00,3.1,4.685457487116169,302.6012042447196,296.20200962988554,368.32276494592367,1.1706049306791642,9148.26906,3692.60386,0.0,820.52597
2023-08-16 14:00:00,2024-07-17 00:00:00,3.1,4.685457487116169,302.6012042447196,296.20200962988554,368.32276494592367,1.1706049306791642,9964.40385,3686.02557,0.0,853.31212
2023-08-16 15:00:00,2024-07-17 00:00:00,3.1,4.685457487116169,302.6012042447196,296.20200962988554,368.32276494592367,1.1706049306791642,10736.51517,3684.06316,0.0,855.65453
2023-08-16 16:00:00,2024-07-17 00:00:00,3.1,4.712798814271142,303.4705648497345,296.14087117392984,534.3768448277685,2.233603486730743,11494.12728,3680.38198,0.00035,854.92655
2023-08-16 17:00:00,2024-07-17 00:00:00,3.1,4.712798814271142,303.4705648497345,296.14087117392984,534.3768448277685,2.233603486730743,12346.75044,3694.48505,0.0,865.09425
2023-08-16 18:00:00,2024-07-17 00:00:00,3.1,4.712798814271142,303.4705648497345,296.14087117392984,534.3768448277685,2.233603486730743,13096.10118,3694.2263,0.0,1019.74978
2023-08-16 19:00:00,2024-07-17 00:00:00,3.1,4.3801389648731845,303.2280477849281,296.2563667024049,567.7890207852925,0.7205038620581017,13607.55822,3688.19787,0.0,974.00875
2023-08-16 20:00:00,2024-07-17 00:00:00,3.1,4.3801389648731845,303.2280477849281,296.2563667024049,567.7890207852925,0.7205038620581017,13871.21677,3679.48482,0.00013,831.20754
2023-08-16 21:00:00,2024-07-17 00:00:00,3.1,4.3801389648731845,303.2280477849281,296.2563667024049,567.7890207852925,0.7205038620581017,13938.9305,3676.56458,9e-05,778.96788
