UTC time,nat_gas,nuclear,oil,solar,other
2023-01-30 00:00:00,10545.0,3761.0,0.0,37.0,2737.0
2023-01-30 01:00:00,10154.0,3767.0,0.0,36.0,2671.0
2023-01-30 02:00:00,9399.0,3763.0,0.0,0.0,2743.0
2023-01-30 03:00:00,8635.0,3760.0,0.0,0.0,2701.0
2023-01-30 04:00:00,7879.0,3760.0,0.0,0.0,2607.0
2023-01-30 05:00:00,6585.0,3765.0,0.0,0.0,2536.0
2023-01-30 06:00:00,5543.0,3762.0,0.0,0.0,2356.0
2023-01-30 07:00:00,4907.0,3762.0,0.0,0.0,2199.0
2023-01-30 08:00:00,4767.0,3762.0,0.0,0.0,1872.0
2023-01-30 09:00:00,4755.0,3760.0,0.0,0.0,1647.0
2023-01-30 10:00:00,4887.0,3760.0,0.0,0.0,1617.0
2023-01-30 11:00:00,5160.0,3760.0,0.0,0.0,2068.0
2023-01-30 12:00:00,6070.0,3761.0,0.0,0.0,2427.0
2023-01-30 13:00:00,6851.0,3762.0,0.0,84.0,2496.0
2023-01-30 14:00:00,6912.0,3764.0,0.0,1016.0,2471.0
2023-01-30 15:00:00,6821.0,3764.0,0.0,2095.0,2383.0
2023-01-30 16:00:00,7148.0,3763.0,0.0,2804.0,2326.0
2023-01-30 17:00:00,7764.0,3762.0,0.0,2931.0,2402.0
2023-01-30 18:00:00,8575.0,3763.0,0.0,2750.0,2589.0
2023-01-30 19:00:00,9174.0,3762.0,0.0,2781.0,2737.0
2023-01-30 20:00:00,10191.0,3761.0,0.0,2300.0,2692.0
2023-01-30 21:00:00,10973.0,3757.0,0.0,1929.0,2592.0
2023-01-30 22:00:00,11841.0,3755.0,0.0,1356.0,2549.0
2023-01-30 23:00:00,12382.0,3753.0,0.0,314.0,2742.0
