,UTC time,creation_time (UTC),version,carbon_intensity,nat_gas,nuclear,oil,solar,other
0,2023-08-21 00:00:00,2023-08-23 15:25:34,3.0,445.51,13106.0,3744.0,0.0,219.0,4431.0
1,2023-08-21 01:00:00,2023-08-23 15:25:34,3.0,449.42,13073.0,3745.0,0.0,29.0,4467.0
2,2023-08-21 02:00:00,2023-08-23 15:25:34,3.0,446.35,12422.0,3741.0,0.0,28.0,4313.0
3,2023-08-21 03:00:00,2023-08-23 15:25:34,3.0,442.38,11459.0,3743.0,0.0,28.0,4178.0
4,2023-08-21 04:00:00,2023-08-23 15:25:34,3.0,436.49,10587.0,3742.0,0.0,28.0,3920.0
5,2023-08-21 05:00:00,2023-08-23 15:25:34,3.0,436.49,10587.0,3742.0,0.0,28.0,3920.0
6,2023-08-21 06:00:00,2023-08-23 15:25:34,3.0,436.49,10587.0,3742.0,0.0,28.0,3920.0
7,2023-08-21 07:00:00,2023-08-23 15:25:34,3.0,436.49,10587.0,3742.0,0.0,28.0,3920.0
8,2023-08-21 08:00:00,2023-08-23 15:25:34,3.0,436.49,10587.0,3742.0,0.0,28.0,3920.0
9,2023-08-21 09:00:00,2023-08-23 15:25:34,3.0,436.49,10587.0,3742.0,0.0,28.0,3920.0
10,2023-08-21 10:00:00,2023-08-23 15:25:34,3.0,436.49,10587.0,3742.0,0.0,28.0,3920.0
11,2023-08-21 11:00:00,2023-08-23 15:25:34,3.0,436.49,10587.0,3742.0,0.0,28.0,3920.0
12,2023-08-21 12:00:00,2023-08-23 15:25:34,3.0,436.49,10587.0,3742.0,0.0,28.0,3920.0
13,2023-08-21 13:00:00,2023-08-23 15:25:34,3.0,436.49,10587.0,3742.0,0.0,28.0,3920.0
14,2023-08-21 14:00:00,2023-08-23 15:25:34,3.0,436.49,10587.0,3742.0,0.0,28.0,3920.0
15,2023-08-21 15:00:00,2023-08-23 15:25:34,3.0,436.49,10587.0,3742.0,0.0,28.0,3920.0
16,2023-08-21 16:00:00,2023-08-23 15:25:34,3.0,436.49,10587.0,3742.0,0.0,28.0,3920.0
17,2023-08-21 17:00:00,2023-08-23 15:25:34,3.0,436.49,10587.0,3742.0,0.0,28.0,3920.0
18,2023-08-21 18:00:00,2023-08-23 15:25:34,3.0,436.49,10587.0,3742.0,0.0,28.0,3920.0
19,2023-08-21 19:00:00,2023-08-23 15:25:34,3.0,436.49,10587.0,3742.0,0.0,28.0,3920.0
20,2023-08-21 20:00:00,2023-08-23 15:25:34,3.0,436.49,10587.0,3742.0,0.0,28.0,3920.0
21,2023-08-21 21:00:00,2023-08-23 15:25:34,3.0,436.49,10587.0,3742.0,0.0,28.0,3920.0
22,2023-08-21 22:00:00,2023-08-23 15:25:34,3.0,436.49,10587.0,3742.0,0.0,28.0,3920.0
23,2023-08-21 23:00:00,2023-08-23 15:25:34,3.0,436.49,10587.0,3742.0,0.0,28.0,3920.0
