UTC time,nat_gas,nuclear,oil,solar,other
2023-04-23 00:00:00,13236.0,2884.0,0.0,293.0,2617.0
2023-04-23 01:00:00,12920.0,2883.0,0.0,0.0,2652.0
2023-04-23 02:00:00,11948.0,2884.0,0.0,0.0,2647.0
2023-04-23 03:00:00,10555.0,2886.0,0.0,0.0,2633.0
2023-04-23 04:00:00,9519.0,2890.0,0.0,0.0,2584.0
2023-04-23 05:00:00,8148.0,2890.0,0.0,0.0,2442.0
2023-04-23 06:00:00,7570.0,2891.0,0.0,0.0,1976.0
2023-04-23 07:00:00,6922.0,2892.0,0.0,0.0,1849.0
2023-04-23 08:00:00,6322.0,2894.0,0.0,0.0,1834.0
2023-04-23 09:00:00,6058.0,2894.0,0.0,0.0,1793.0
2023-04-23 10:00:00,5992.0,2893.0,0.0,0.0,1768.0
2023-04-23 11:00:00,6139.0,2893.0,0.0,0.0,1794.0
2023-04-23 12:00:00,6367.0,2892.0,0.0,238.0,1771.0
2023-04-23 13:00:00,6927.0,2892.0,0.0,1391.0,1792.0
2023-04-23 14:00:00,7401.0,2893.0,0.0,2684.0,1809.0
2023-04-23 15:00:00,7862.0,2892.0,0.0,3602.0,1931.0
2023-04-23 16:00:00,8528.0,2888.0,0.0,4072.0,2002.0
2023-04-23 17:00:00,9436.0,2887.0,0.0,4016.0,2208.0
2023-04-23 18:00:00,10186.0,2885.0,0.0,4048.0,2525.0
2023-04-23 19:00:00,11193.0,2883.0,0.0,3992.0,2646.0
2023-04-23 20:00:00,12112.0,2881.0,0.0,3782.0,2655.0
2023-04-23 21:00:00,12901.0,2878.0,0.0,3501.0,2658.0
2023-04-23 22:00:00,13686.0,2878.0,0.0,2854.0,2663.0
2023-04-23 23:00:00,14446.0,2875.0,0.0,1471.0,2720.0
