UTC time,nat_gas,nuclear,oil,solar,other
2023-04-04 00:00:00,15431.0,3723.0,0.0,182.0,1515.0
2023-04-04 01:00:00,15168.0,3722.0,0.0,0.0,1437.0
2023-04-04 02:00:00,14017.0,3723.0,0.0,0.0,1298.0
2023-04-04 03:00:00,12355.0,3724.0,0.0,0.0,1286.0
2023-04-04 04:00:00,10297.0,3730.0,0.0,0.0,1032.0
2023-04-04 05:00:00,9528.0,3728.0,0.0,9.0,955.0
2023-04-04 06:00:00,8226.0,3728.0,0.0,0.0,1048.0
2023-04-04 07:00:00,7429.0,3733.0,0.0,0.0,880.0
2023-04-04 08:00:00,6984.0,3733.0,0.0,0.0,755.0
2023-04-04 09:00:00,6874.0,3736.0,0.0,0.0,756.0
2023-04-04 10:00:00,7199.0,3737.0,0.0,0.0,756.0
2023-04-04 11:00:00,8247.0,3743.0,0.0,0.0,755.0
2023-04-04 12:00:00,9010.0,3743.0,0.0,63.0,782.0
2023-04-04 13:00:00,9452.0,3744.0,0.0,751.0,808.0
2023-04-04 14:00:00,9975.0,3745.0,0.0,1797.0,792.0
2023-04-04 15:00:00,10569.0,3746.0,0.0,2625.0,793.0
2023-04-04 16:00:00,11199.0,3744.0,0.0,3247.0,1054.0
2023-04-04 17:00:00,12034.0,3744.0,0.0,3496.0,1076.0
2023-04-04 18:00:00,13150.0,3739.0,0.0,3440.0,1073.0
2023-04-04 19:00:00,13956.0,3734.0,0.0,3336.0,1123.0
2023-04-04 20:00:00,14273.0,3731.0,0.0,3087.0,1519.0
2023-04-04 21:00:00,14849.0,3730.0,0.0,2850.0,1690.0
2023-04-04 22:00:00,15360.0,3727.0,0.0,2352.0,1604.0
2023-04-04 23:00:00,15620.0,3726.0,0.0,1210.0,1731.0
