,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,nuclear,oil,hydro,solar,wind,other
0,2023-08-03 00:00:00,2023-08-13 18:54:59,3.0,247.4,4170.0,8228.0,8101.0,0.0,4383.0,291.0,2.0,45.0
1,2023-08-03 01:00:00,2023-08-13 18:54:59,3.0,252.23,4073.0,8147.0,8096.0,0.0,3909.0,39.0,3.0,34.0
2,2023-08-03 02:00:00,2023-08-13 18:54:59,3.0,258.74,4050.0,7931.0,8082.0,0.0,3241.0,0.0,3.0,57.0
3,2023-08-03 03:00:00,2023-08-13 18:54:59,3.0,269.1,4064.0,7506.0,8105.0,0.0,2172.0,0.0,2.0,45.0
4,2023-08-03 04:00:00,2023-08-13 18:54:59,3.0,275.56,3865.0,7849.0,8091.0,0.0,1398.0,44.0,3.0,47.0
5,2023-08-03 05:00:00,2023-08-13 18:54:59,3.0,272.0,3644.0,7187.0,8105.0,0.0,1067.0,0.0,5.0,45.0
6,2023-08-03 06:00:00,2023-08-13 18:54:59,3.0,264.13,3453.0,6313.0,8107.0,0.0,954.0,0.0,5.0,45.0
7,2023-08-03 07:00:00,2023-08-13 18:54:59,3.0,271.34,3328.0,6268.0,8107.0,0.0,212.0,0.0,4.0,45.0
8,2023-08-03 08:00:00,2023-08-13 18:54:59,3.0,270.88,3123.0,6603.0,8103.0,0.0,0.0,0.0,5.0,47.0
9,2023-08-03 09:00:00,2023-08-13 18:54:59,3.0,267.9,3067.0,6376.0,8116.0,0.0,0.0,0.0,4.0,49.0
10,2023-08-03 10:00:00,2023-08-13 18:54:59,3.0,272.47,3176.0,6640.0,8108.0,0.0,0.0,0.0,4.0,47.0
11,2023-08-03 11:00:00,2023-08-13 18:54:59,3.0,282.6,3497.0,6996.0,8117.0,0.0,0.0,0.0,5.0,49.0
12,2023-08-03 12:00:00,2023-08-13 18:54:59,3.0,287.91,3745.0,6859.0,8121.0,0.0,0.0,14.0,6.0,45.0
13,2023-08-03 13:00:00,2023-08-13 18:54:59,3.0,292.41,3916.0,7227.0,8119.0,0.0,0.0,102.0,7.0,50.0
14,2023-08-03 14:00:00,2023-08-13 18:54:59,3.0,289.88,3912.0,7155.0,8116.0,0.0,54.0,190.0,7.0,46.0
15,2023-08-03 15:00:00,2023-08-13 18:54:59,3.0,289.15,3900.0,7542.0,8121.0,0.0,196.0,179.0,6.0,43.0
16,2023-08-03 16:00:00,2023-08-13 18:54:59,3.0,277.69,3801.0,7654.0,8112.0,0.0,886.0,190.0,5.0,44.0
17,2023-08-03 17:00:00,2023-08-13 18:54:59,3.0,265.28,3796.0,7511.0,8115.0,0.0,1761.0,213.0,5.0,43.0
18,2023-08-03 18:00:00,2023-08-13 18:54:59,3.0,259.72,3907.0,7191.0,8107.0,0.0,2269.0,256.0,4.0,47.0
19,2023-08-03 19:00:00,2023-08-13 18:54:59,3.0,244.52,3602.0,7041.0,8122.0,0.0,2763.0,381.0,3.0,46.0
20,2023-08-03 20:00:00,2023-08-13 18:54:59,3.0,227.08,3206.0,6949.0,8109.0,0.0,3358.0,479.0,4.0,34.0
21,2023-08-03 21:00:00,2023-08-13 18:54:59,3.0,220.76,3155.0,6974.0,8129.0,0.0,3860.0,481.0,3.0,32.0
22,2023-08-03 22:00:00,2023-08-13 18:54:59,3.0,218.79,3202.0,6959.0,8113.0,0.0,4209.0,444.0,0.0,22.0
23,2023-08-03 23:00:00,2023-08-13 18:54:59,3.0,222.7,3280.0,7077.0,8121.0,0.0,4093.0,417.0,0.0,23.0
