UTC time,creation_time (UTC),version,coal,nat_gas,nuclear,oil,hydro,solar,wind,other
2023-08-16 00:00:00,2023-08-18 21:54:43,3.0,4524.0,7228.0,8117.0,0.0,3602.0,184.0,0.0,33.0
2023-08-16 01:00:00,2023-08-18 21:54:43,3.0,4097.0,7405.0,8125.0,0.0,2826.0,62.0,1.0,44.0
2023-08-16 02:00:00,2023-08-18 21:54:43,3.0,3955.0,7375.0,8131.0,0.0,2377.0,0.0,1.0,40.0
2023-08-16 03:00:00,2023-08-18 21:54:43,3.0,3443.0,6705.0,8135.0,0.0,2077.0,0.0,2.0,43.0
2023-08-16 04:00:00,2023-08-18 21:54:43,3.0,3373.0,5744.0,8144.0,0.0,1719.0,0.0,3.0,43.0
2023-08-16 05:00:00,2023-08-18 21:54:43,3.0,3362.0,5005.0,8150.0,0.0,1037.0,0.0,3.0,43.0
2023-08-16 06:00:00,2023-08-18 21:54:43,3.0,3326.0,4358.0,8138.0,0.0,613.0,0.0,3.0,41.0
2023-08-16 07:00:00,2023-08-18 21:54:43,3.0,3265.0,3868.0,8145.0,0.0,560.0,0.0,3.0,46.0
2023-08-16 08:00:00,2023-08-18 21:54:43,3.0,3255.0,3596.0,8151.0,0.0,510.0,0.0,2.0,41.0
2023-08-16 09:00:00,2023-08-18 21:54:43,3.0,3254.0,3422.0,8163.0,0.0,506.0,0.0,1.0,45.0
2023-08-16 10:00:00,2023-08-18 21:54:43,3.0,3241.0,3541.0,8163.0,0.0,539.0,0.0,1.0,41.0
2023-08-16 11:00:00,2023-08-18 21:54:43,3.0,3241.0,4091.0,8161.0,0.0,609.0,0.0,1.0,40.0
2023-08-16 12:00:00,2023-08-18 21:54:43,3.0,3289.0,4436.0,8165.0,0.0,667.0,39.0,0.0,39.0
2023-08-16 13:00:00,2023-08-18 21:54:43,3.0,3419.0,4708.0,8157.0,0.0,701.0,343.0,1.0,46.0
2023-08-16 14:00:00,2023-08-18 21:54:43,3.0,3696.0,4997.0,8158.0,0.0,848.0,612.0,0.0,36.0
2023-08-16 15:00:00,2023-08-18 21:54:43,3.0,3849.0,5397.0,8155.0,0.0,1358.0,680.0,0.0,38.0
2023-08-16 16:00:00,2023-08-18 21:54:43,3.0,4312.0,5726.0,8161.0,0.0,1630.0,650.0,0.0,36.0
2023-08-16 17:00:00,2023-08-18 21:54:43,3.0,4674.0,5931.0,8144.0,0.0,2212.0,614.0,0.0,23.0
2023-08-16 18:00:00,2023-08-18 21:54:43,3.0,4762.0,6027.0,8147.0,0.0,2981.0,615.0,0.0,37.0
2023-08-16 19:00:00,2023-08-18 21:54:43,3.0,4789.0,6135.0,8139.0,0.0,3481.0,628.0,0.0,25.0
2023-08-16 20:00:00,2023-08-18 21:54:43,3.0,4770.0,6397.0,8137.0,0.0,3985.0,604.0,0.0,27.0
2023-08-16 21:00:00,2023-08-18 21:54:43,3.0,4626.0,6712.0,8137.0,0.0,4206.0,596.0,0.0,30.0
2023-08-16 22:00:00,2023-08-18 21:54:43,3.0,4420.0,7127.0,8128.0,0.0,4272.0,571.0,0.0,35.0
2023-08-16 23:00:00,2023-08-18 21:54:43,3.0,4280.0,7076.0,8121.0,0.0,4263.0,526.0,0.0,38.0
