,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,nuclear,oil,hydro,solar,wind,other
0,2023-08-07 00:00:00,2023-08-08 18:44:47,3.0,336.13,4160.0,7445.0,8038.0,0.0,3359.0,225.0,0.0,1541.0
1,2023-08-07 01:00:00,2023-08-08 18:44:47,3.0,348.64,3954.0,7768.0,8062.0,0.0,2395.0,40.0,0.0,1542.0
2,2023-08-07 02:00:00,2023-08-08 18:44:47,3.0,355.52,3832.0,7827.0,8062.0,0.0,1790.0,0.0,2.0,1542.0
3,2023-08-07 03:00:00,2023-08-08 18:44:47,3.0,345.63,3630.0,7190.0,8101.0,0.0,1598.0,0.0,1.0,1290.0
4,2023-08-07 04:00:00,2023-08-08 18:44:47,3.0,328.58,3503.0,6725.0,8123.0,0.0,1435.0,0.0,0.0,543.0
5,2023-08-07 05:00:00,2023-08-08 18:44:47,3.0,312.38,3262.0,5956.0,8118.0,0.0,1346.0,0.0,1.0,292.0
6,2023-08-07 06:00:00,2023-08-08 18:44:47,3.0,303.11,2628.0,6358.0,8129.0,0.0,701.0,0.0,0.0,39.0
7,2023-08-07 07:00:00,2023-08-08 18:44:47,3.0,304.38,2616.0,5974.0,8134.0,0.0,343.0,0.0,1.0,43.0
8,2023-08-07 08:00:00,2023-08-08 18:44:47,3.0,306.25,2566.0,5741.0,8122.0,0.0,0.0,0.0,1.0,43.0
9,2023-08-07 09:00:00,2023-08-08 18:44:47,3.0,303.0,2466.0,5743.0,8118.0,0.0,0.0,0.0,0.0,34.0
10,2023-08-07 10:00:00,2023-08-08 18:44:47,3.0,305.54,2421.0,6105.0,8134.0,0.0,19.0,0.0,1.0,55.0
11,2023-08-07 11:00:00,2023-08-08 18:44:47,3.0,317.86,2593.0,6786.0,8129.0,0.0,0.0,0.0,1.0,43.0
12,2023-08-07 12:00:00,2023-08-08 18:44:47,3.0,324.61,2877.0,6724.0,8133.0,0.0,0.0,38.0,1.0,43.0
13,2023-08-07 13:00:00,2023-08-08 18:44:47,3.0,328.52,3260.0,6827.0,8127.0,0.0,232.0,273.0,3.0,45.0
14,2023-08-07 14:00:00,2023-08-08 18:44:47,3.0,312.33,3348.0,6857.0,8133.0,0.0,1242.0,484.0,5.0,35.0
15,2023-08-07 15:00:00,2023-08-08 18:44:47,3.0,315.6,3384.0,7709.0,8113.0,0.0,1689.0,408.0,5.0,42.0
16,2023-08-07 16:00:00,2023-08-08 18:44:47,3.0,309.56,3451.0,8090.0,8112.0,0.0,2631.0,265.0,4.0,39.0
17,2023-08-07 17:00:00,2023-08-08 18:44:47,3.0,313.73,3748.0,8350.0,8085.0,0.0,3121.0,147.0,8.0,42.0
18,2023-08-07 18:00:00,2023-08-08 18:44:47,3.0,308.64,3852.0,7859.0,8091.0,0.0,3324.0,233.0,4.0,35.0
19,2023-08-07 19:00:00,2023-08-08 18:44:47,3.0,292.76,3537.0,7267.0,8123.0,0.0,3586.0,289.0,3.0,46.0
20,2023-08-07 20:00:00,2023-08-08 18:44:47,3.0,288.22,3317.0,7287.0,8120.0,0.0,3570.0,224.0,2.0,17.0
21,2023-08-07 21:00:00,2023-08-08 18:44:47,3.0,278.1,3147.0,7261.0,8121.0,0.0,3983.0,334.0,1.0,17.0
22,2023-08-07 22:00:00,2023-08-08 18:44:47,3.0,275.72,3135.0,7331.0,8110.0,0.0,4225.0,352.0,2.0,16.0
23,2023-08-07 23:00:00,2023-08-08 18:44:47,3.0,270.53,3048.0,7167.0,8122.0,0.0,4434.0,322.0,1.0,42.0
