UTC time,nuclear,hydro,solar,wind
2023-04-19 00:00:00,3004.0,515.0,0.0,19.0
2023-04-19 01:00:00,3004.0,513.0,0.0,21.0
2023-04-19 02:00:00,3002.0,493.0,0.0,20.0
2023-04-19 03:00:00,3003.0,626.0,0.0,12.0
2023-04-19 04:00:00,3003.0,1215.0,0.0,9.0
2023-04-19 05:00:00,3002.0,1680.0,79.0,10.0
2023-04-19 06:00:00,3002.0,1873.0,344.0,7.0
2023-04-19 07:00:00,3002.0,1538.0,588.0,7.0
2023-04-19 08:00:00,3002.0,912.0,1344.0,7.0
2023-04-19 09:00:00,3001.0,858.0,1316.0,6.0
2023-04-19 10:00:00,3000.0,722.0,1244.0,8.0
2023-04-19 11:00:00,3001.0,754.0,1417.0,10.0
2023-04-19 12:00:00,3000.0,624.0,1993.0,10.0
2023-04-19 13:00:00,3000.0,544.0,1641.0,12.0
2023-04-19 14:00:00,3001.0,635.0,1719.0,12.0
2023-04-19 15:00:00,2997.0,901.0,1025.0,12.0
2023-04-19 16:00:00,2998.0,1600.0,591.0,13.0
2023-04-19 17:00:00,3000.0,1771.0,201.0,12.0
2023-04-19 18:00:00,3000.0,1830.0,22.0,11.0
2023-04-19 19:00:00,3003.0,1480.0,0.0,8.0
2023-04-19 20:00:00,3009.0,1355.0,0.0,8.0
2023-04-19 21:00:00,3013.0,650.0,0.0,7.0
2023-04-19 22:00:00,3013.0,1060.0,0.0,7.0
2023-04-19 23:00:00,3014.0,551.0,0.0,12.0
