Unnamed: 0,UTC time,carbon_intensity,nuclear,hydro,solar,wind
40272,2023-08-06 00:00:00,15.2,2609.0,965.0,0.0,33.0
40273,2023-08-06 01:00:00,14.72,2611.0,782.0,0.0,39.0
40274,2023-08-06 02:00:00,14.75,2612.0,794.0,0.0,44.0
40275,2023-08-06 03:00:00,15.36,2614.0,1042.0,0.0,49.0
40276,2023-08-06 04:00:00,14.2,2619.0,592.0,4.0,52.0
40277,2023-08-06 05:00:00,15.17,2619.0,612.0,105.0,55.0
40278,2023-08-06 06:00:00,15.41,2618.0,605.0,134.0,53.0
40279,2023-08-06 07:00:00,16.07,2621.0,469.0,250.0,58.0
40280,2023-08-06 08:00:00,16.97,2620.0,380.0,382.0,57.0
40281,2023-08-06 09:00:00,17.68,2619.0,321.0,484.0,56.0
40282,2023-08-06 10:00:00,19.89,2620.0,291.0,793.0,51.0
40283,2023-08-06 11:00:00,20.69,2617.0,265.0,919.0,51.0
40284,2023-08-06 12:00:00,20.95,2619.0,266.0,964.0,54.0
40285,2023-08-06 13:00:00,20.5,2620.0,288.0,887.0,50.0
40286,2023-08-06 14:00:00,18.78,2614.0,330.0,625.0,52.0
40287,2023-08-06 15:00:00,19.37,2614.0,362.0,703.0,53.0
40288,2023-08-06 16:00:00,21.51,2614.0,426.0,1032.0,42.0
40289,2023-08-06 17:00:00,17.81,2615.0,750.0,397.0,36.0
40290,2023-08-06 18:00:00,15.98,2619.0,983.0,94.0,37.0
40291,2023-08-06 19:00:00,15.34,2619.0,1022.0,1.0,31.0
40292,2023-08-06 20:00:00,15.56,2621.0,1120.0,0.0,29.0
40293,2023-08-06 21:00:00,13.98,2622.0,528.0,0.0,28.0
40294,2023-08-06 22:00:00,13.76,2622.0,458.0,0.0,29.0
40295,2023-08-06 23:00:00,13.61,2622.0,416.0,0.0,41.0
