UTC time,nuclear,hydro,solar,wind
2023-03-17 00:00:00,3022.0,351.0,0.0,53.0
2023-03-17 01:00:00,3020.0,387.0,0.0,53.0
2023-03-17 02:00:00,3020.0,379.0,0.0,53.0
2023-03-17 03:00:00,3021.0,375.0,0.0,52.0
2023-03-17 04:00:00,3019.0,469.0,0.0,50.0
2023-03-17 05:00:00,3017.0,829.0,0.0,48.0
2023-03-17 06:00:00,3017.0,1659.0,89.0,46.0
2023-03-17 07:00:00,3018.0,1599.0,368.0,49.0
2023-03-17 08:00:00,3017.0,1128.0,764.0,47.0
2023-03-17 09:00:00,3013.0,669.0,1160.0,52.0
2023-03-17 10:00:00,3009.0,526.0,1714.0,52.0
2023-03-17 11:00:00,3006.0,392.0,1678.0,48.0
2023-03-17 12:00:00,3002.0,466.0,1401.0,39.0
2023-03-17 13:00:00,2997.0,496.0,924.0,32.0
2023-03-17 14:00:00,2995.0,500.0,1182.0,20.0
2023-03-17 15:00:00,2994.0,962.0,601.0,17.0
2023-03-17 16:00:00,2994.0,1762.0,244.0,14.0
2023-03-17 17:00:00,2995.0,2405.0,31.0,10.0
2023-03-17 18:00:00,2998.0,2465.0,0.0,8.0
2023-03-17 19:00:00,3002.0,1713.0,0.0,9.0
2023-03-17 20:00:00,3005.0,610.0,0.0,9.0
2023-03-17 21:00:00,3006.0,659.0,0.0,9.0
2023-03-17 22:00:00,3008.0,651.0,0.0,13.0
2023-03-17 23:00:00,3009.0,476.0,0.0,16.0
