UTC time,nuclear,hydro,solar,wind
2023-12-18 00:00:00,3027.0,498.0,0.0,5.0
2023-12-18 01:00:00,3028.0,485.0,0.0,7.0
2023-12-18 02:00:00,3025.0,485.0,0.0,12.0
2023-12-18 03:00:00,3027.0,512.0,0.0,16.0
2023-12-18 04:00:00,3025.0,613.0,0.0,13.0
2023-12-18 05:00:00,3024.0,1081.0,0.0,17.0
2023-12-18 06:00:00,3023.0,2492.0,0.0,17.0
2023-12-18 07:00:00,3022.0,3635.0,2.0,17.0
2023-12-18 08:00:00,3023.0,2744.0,59.0,12.0
2023-12-18 09:00:00,3024.0,1307.0,163.0,11.0
2023-12-18 10:00:00,3023.0,1169.0,260.0,8.0
2023-12-18 11:00:00,3024.0,856.0,344.0,5.0
2023-12-18 12:00:00,3025.0,1077.0,377.0,3.0
2023-12-18 13:00:00,3023.0,1170.0,305.0,2.0
2023-12-18 14:00:00,3021.0,1372.0,138.0,3.0
2023-12-18 15:00:00,3027.0,1468.0,19.0,5.0
2023-12-18 16:00:00,3023.0,2638.0,0.0,7.0
2023-12-18 17:00:00,3023.0,3636.0,0.0,10.0
2023-12-18 18:00:00,3024.0,2055.0,0.0,13.0
2023-12-18 19:00:00,3023.0,1141.0,0.0,13.0
2023-12-18 20:00:00,3024.0,886.0,0.0,15.0
2023-12-18 21:00:00,3026.0,996.0,0.0,20.0
2023-12-18 22:00:00,3025.0,886.0,0.0,26.0
2023-12-18 23:00:00,3026.0,633.0,0.0,26.0
