UTC time,nuclear,hydro,solar,wind
2023-06-23 00:00:00,1521.0,1267.0,0.0,39.0
2023-06-23 01:00:00,1520.0,1327.0,0.0,41.0
2023-06-23 02:00:00,1522.0,1220.0,0.0,31.0
2023-06-23 03:00:00,1521.0,1411.0,0.0,34.0
2023-06-23 04:00:00,1522.0,2272.0,14.0,32.0
2023-06-23 05:00:00,1521.0,3243.0,262.0,29.0
2023-06-23 06:00:00,1523.0,3229.0,695.0,23.0
2023-06-23 07:00:00,1524.0,2322.0,1223.0,22.0
2023-06-23 08:00:00,1518.0,1788.0,1896.0,24.0
2023-06-23 09:00:00,1515.0,1593.0,2300.0,25.0
2023-06-23 10:00:00,1512.0,1558.0,2219.0,24.0
2023-06-23 11:00:00,1511.0,1373.0,2129.0,25.0
2023-06-23 12:00:00,1536.0,1140.0,2439.0,23.0
2023-06-23 13:00:00,1590.0,1182.0,2206.0,25.0
2023-06-23 14:00:00,1648.0,1321.0,2005.0,27.0
2023-06-23 15:00:00,1706.0,1350.0,1722.0,27.0
2023-06-23 16:00:00,1761.0,1581.0,1153.0,26.0
2023-06-23 17:00:00,1787.0,2802.0,520.0,22.0
2023-06-23 18:00:00,1787.0,3334.0,158.0,22.0
2023-06-23 19:00:00,1790.0,3246.0,14.0,20.0
2023-06-23 20:00:00,1792.0,3149.0,0.0,19.0
2023-06-23 21:00:00,1795.0,2422.0,0.0,23.0
2023-06-23 22:00:00,1797.0,2205.0,0.0,26.0
2023-06-23 23:00:00,1798.0,2008.0,0.0,24.0
