UTC time,creation_time (UTC),version,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dewpoint_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean,avg_nuclear_production_forecast,avg_hydro_production_forecast,avg_solar_production_forecast,avg_wind_production_forecast
2023-01-28 00:00:00,2024-07-17 00:00:00,3.1,2.190949083482768,264.90160847550567,262.0950299468507,0.0,0.0452112953451613,3014.9068,713.66871,0.0,0.0
2023-01-28 01:00:00,2024-07-17 00:00:00,3.1,2.252568157174758,265.34090540676044,262.25548077148073,0.0,0.0152999274423965,3000.07899,537.98716,0.0,0.0
2023-01-28 02:00:00,2024-07-17 00:00:00,3.1,2.252568157174758,265.34090540676044,262.25548077148073,0.0,0.0152999274423965,2989.55237,539.73108,0.0,0.0
2023-01-28 03:00:00,2024-07-17 00:00:00,3.1,2.252568157174758,265.34090540676044,262.25548077148073,0.0,0.0152999274423965,2985.56782,921.06549,0.0,0.0
2023-01-28 04:00:00,2024-07-17 00:00:00,3.1,2.0612143412741863,265.1305780420061,261.7058773450342,0.0,0.032461432340756,2991.5167,1443.18406,0.0,0.0
2023-01-28 05:00:00,2024-07-17 00:00:00,3.1,2.0612143412741863,265.1305780420061,261.7058773450342,0.0,0.032461432340756,3001.45353,1970.41756,0.0,0.0
2023-01-28 06:00:00,2024-07-17 00:00:00,3.1,2.0612143412741863,265.1305780420061,261.7058773450342,0.0,0.032461432340756,3014.97384,2516.91549,0.0,0.0
2023-01-28 07:00:00,2024-07-17 00:00:00,3.1,1.154543600274347,269.3757119216516,264.5362008290365,71.38520377411301,0.0047839925772762,3021.90859,2779.17653,4.0,0.0
2023-01-28 08:00:00,2024-07-17 00:00:00,3.1,1.154543600274347,269.3757119216516,264.5362008290365,71.38520377411301,0.0047839925772762,3053.74285,2896.15901,17.0,0.0
2023-01-28 09:00:00,2024-07-17 00:00:00,3.1,1.154543600274347,269.3757119216516,264.5362008290365,71.38520377411301,0.0047839925772762,3061.16703,2944.72785,35.0,0.0
2023-01-28 10:00:00,2024-07-17 00:00:00,3.1,1.2056868759844035,272.5938835456892,266.55733872043254,215.0339971757745,0.0088249373030132,3011.25467,2901.61271,51.0,0.0
2023-01-28 11:00:00,2024-07-17 00:00:00,3.1,1.2056868759844035,272.5938835456892,266.55733872043254,215.0339971757745,0.0088249373030132,3035.57775,2634.18133,59.0,0.0
2023-01-28 12:00:00,2024-07-17 00:00:00,3.1,1.2056868759844035,272.5938835456892,266.55733872043254,215.0339971757745,0.0088249373030132,2943.99187,2392.49376,58.0,0.0
2023-01-28 13:00:00,2024-07-17 00:00:00,3.1,1.0882972362445988,272.0033830580469,267.96169954267623,307.2352320824624,0.0,3016.82425,2171.44635,47.0,0.0
2023-01-28 14:00:00,2024-07-17 00:00:00,3.1,1.0882972362445988,272.0033830580469,267.96169954267623,307.2352320824624,0.0,3005.5929,2278.78253,29.0,0.0
2023-01-28 15:00:00,2024-07-17 00:00:00,3.1,1.0882972362445988,272.0033830580469,267.96169954267623,307.2352320824624,0.0,3004.59168,2441.35387,11.0,0.0
2023-01-28 16:00:00,2024-07-17 00:00:00,3.1,1.7177708956667992,267.3656130396604,264.84875340835777,167.37596287161622,0.0,3034.85327,2577.35887,1.0,0.0
2023-01-28 17:00:00,2024-07-17 00:00:00,3.1,1.7177708956667992,267.3656130396604,264.84875340835777,167.37596287161622,0.0,3027.37841,2697.31088,0.0,0.0
2023-01-28 18:00:00,2024-07-17 00:00:00,3.1,1.7177708956667992,267.3656130396604,264.84875340835777,167.37596287161622,0.0,3020.29721,2662.5427,0.0,0.0
2023-01-28 19:00:00,2024-07-17 00:00:00,3.1,1.8404612679005736,266.96469978811945,263.5944068182524,0.0,0.0,3039.59103,2350.87881,0.0,0.0
2023-01-28 20:00:00,2024-07-17 00:00:00,3.1,1.8404612679005736,266.96469978811945,263.5944068182524,0.0,0.0,3047.89732,1889.43374,0.0,0.0
2023-01-28 21:00:00,2024-07-17 00:00:00,3.1,1.8404612679005736,266.96469978811945,263.5944068182524,0.0,0.0,3032.19977,1534.62588,0.0,0.0
2023-01-28 22:00:00,2024-07-17 00:00:00,3.1,2.068737157700312,266.4175957723004,262.209671255407,0.0,0.0,3024.48487,1123.37686,0.0,0.0
2023-01-28 23:00:00,2024-07-17 00:00:00,3.1,2.068737157700312,266.4175957723004,262.209671255407,0.0,0.0,3017.82228,748.50174,0.0,0.0
2023-01-29 00:00:00,2024-07-17 00:00:00,3.1,2.068737157700312,266.4175957723004,262.209671255407,0.0,0.0,3033.04676,1186.87049,4.04671,1.19235
2023-01-29 01:00:00,2024-07-17 00:00:00,3.1,2.116664157284273,266.39084462174685,261.13728228405245,0.0,0.0,3018.16168,842.43379,12.84108,1.34097
2023-01-29 02:00:00,2024-07-17 00:00:00,3.1,2.116664157284273,266.39084462174685,261.13728228405245,0.0,0.0,3007.62568,623.51211,0.0,1.69913
2023-01-29 03:00:00,2024-07-17 00:00:00,3.1,2.116664157284273,266.39084462174685,261.13728228405245,0.0,0.0,3003.65331,822.11569,0.0,2.93004
2023-01-29 04:00:00,2024-07-17 00:00:00,3.1,2.324507239544422,266.6951026554642,261.51973681999925,0.0,0.0,3009.57426,1144.64278,0.0,4.09095
2023-01-29 05:00:00,2024-07-17 00:00:00,3.1,2.324507239544422,266.6951026554642,261.51973681999925,0.0,0.0,3019.53582,1514.16157,0.0,5.02752
2023-01-29 06:00:00,2024-07-17 00:00:00,3.1,2.324507239544422,266.6951026554642,261.51973681999925,0.0,0.0,3033.11839,1918.12781,33.29822,5.46519
2023-01-29 07:00:00,2024-07-17 00:00:00,3.1,2.098609523166832,271.20013846834377,264.67468083948825,73.46921757441125,0.0,3040.13314,2148.05651,40.56348,5.48224
2023-01-29 08:00:00,2024-07-17 00:00:00,3.1,2.098609523166832,271.20013846834377,264.67468083948825,73.46921757441125,0.0,3071.95643,2252.37967,51.84798,5.75967
2023-01-29 09:00:00,2024-07-17 00:00:00,3.1,2.098609523166832,271.20013846834377,264.67468083948825,73.46921757441125,0.0,3079.387,2271.76921,85.1512,6.40689
2023-01-29 10:00:00,2024-07-17 00:00:00,3.1,2.6997135621854222,273.9372926819146,267.187527289675,202.9595369226065,0.0035881400448974,3029.29825,2160.18508,111.17227,7.21119
2023-01-29 11:00:00,2024-07-17 00:00:00,3.1,2.6997135621854222,273.9372926819146,267.187527289675,202.9595369226065,0.0035881400448974,3053.71452,1873.7322,106.38019,7.69728
2023-01-29 12:00:00,2024-07-17 00:00:00,3.1,2.6997135621854222,273.9372926819146,267.187527289675,202.9595369226065,0.0035881400448974,2961.69148,1562.51923,139.43522,7.70938
2023-01-29 13:00:00,2024-07-17 00:00:00,3.1,2.781515479298349,272.59761740072577,269.00530902899243,246.57700712287703,0.10006132935505,3034.81835,1336.91195,149.72679,7.56603
2023-01-29 14:00:00,2024-07-17 00:00:00,3.1,2.781515479298349,272.59761740072577,269.00530902899243,246.57700712287703,0.10006132935505,3023.5068,1565.06385,147.046,7.9385
2023-01-29 15:00:00,2024-07-17 00:00:00,3.1,2.781515479298349,272.59761740072577,269.00530902899243,246.57700712287703,0.10006132935505,3022.50437,1833.35041,117.71277,8.249
2023-01-29 16:00:00,2024-07-17 00:00:00,3.1,2.5857154724816693,269.6026829961432,267.2772859036903,133.635518515,0.574277345307688,3052.80966,2199.73146,78.71442,8.51716
2023-01-29 17:00:00,2024-07-17 00:00:00,3.1,2.5857154724816693,269.6026829961432,267.2772859036903,133.635518515,0.574277345307688,3045.29589,2521.70326,66.68249,9.10053
2023-01-29 18:00:00,2024-07-17 00:00:00,3.1,2.5857154724816693,269.6026829961432,267.2772859036903,133.635518515,0.574277345307688,3038.19275,2754.11345,21.14183,9.77102
2023-01-29 19:00:00,2024-07-17 00:00:00,3.1,2.4302817389699345,269.7133760502905,267.73511453082074,0.0,0.3547154295942872,3057.58733,2616.69293,1.51978,9.88969
2023-01-29 20:00:00,2024-07-17 00:00:00,3.1,2.4302817389699345,269.7133760502905,267.73511453082074,0.0,0.3547154295942872,3065.94649,2323.89878,0.0,10.37618
2023-01-29 21:00:00,2024-07-17 00:00:00,3.1,2.4302817389699345,269.7133760502905,267.73511453082074,0.0,0.3547154295942872,3050.12025,2025.53234,0.0,9.68658
2023-01-29 22:00:00,2024-07-17 00:00:00,3.1,2.167122530820869,269.2141034469936,266.96499972220977,0.0,0.4441173517643403,3042.3868,1692.6492,0.0,8.97039
2023-01-29 23:00:00,2024-07-17 00:00:00,3.1,2.167122530820869,269.2141034469936,266.96499972220977,0.0,0.4441173517643403,3035.60768,1403.28596,15.49878,9.60188
2023-01-30 00:00:00,2024-07-17 00:00:00,3.1,2.167122530820869,269.2141034469936,266.96499972220977,0.0,0.4441173517643403,3051.24398,1364.72904,9.1249,11.92479
2023-01-30 01:00:00,2024-07-17 00:00:00,3.1,2.018745960704754,268.44173241941576,265.7397780965413,0.0,0.0261922978156116,3036.30144,970.16413,19.91836,11.35813
2023-01-30 02:00:00,2024-07-17 00:00:00,3.1,2.018745960704754,268.44173241941576,265.7397780965413,0.0,0.0261922978156116,3025.75606,678.59957,0.0,11.49424
2023-01-30 03:00:00,2024-07-17 00:00:00,3.1,2.018745960704754,268.44173241941576,265.7397780965413,0.0,0.0261922978156116,3021.79586,803.55334,0.0,12.30671
2023-01-30 04:00:00,2024-07-17 00:00:00,3.1,2.119832060022072,267.5708023939092,264.092763768332,0.0,0.0334666257265029,3027.68887,1041.70135,0.0,13.08264
2023-01-30 05:00:00,2024-07-17 00:00:00,3.1,2.119832060022072,267.5708023939092,264.092763768332,0.0,0.0334666257265029,3037.67518,1347.84956,0.0,13.78691
2023-01-30 06:00:00,2024-07-17 00:00:00,3.1,2.119832060022072,267.5708023939092,264.092763768332,0.0,0.0334666257265029,3051.32,1725.32407,31.9787,14.04262
2023-01-30 07:00:00,2024-07-17 00:00:00,3.1,1.439655711493516,271.2085454426902,265.6326538863854,77.56600359181294,0.0,3058.41536,1991.11256,43.58887,13.86332
2023-01-30 08:00:00,2024-07-17 00:00:00,3.1,1.439655711493516,271.2085454426902,265.6326538863854,77.56600359181294,0.0,3090.22748,2145.49583,66.05666,14.09638
2023-01-30 09:00:00,2024-07-17 00:00:00,3.1,1.439655711493516,271.2085454426902,265.6326538863854,77.56600359181294,0.0,3097.66443,2176.96725,120.35921,14.67098
2023-01-30 10:00:00,2024-07-17 00:00:00,3.1,1.6816556129359848,274.47533619248475,267.3040263866196,230.0537166146928,0.0,3047.3989,2043.37118,164.55548,14.94287
2023-01-30 11:00:00,2024-07-17 00:00:00,3.1,1.6816556129359848,274.47533619248475,267.3040263866196,230.0537166146928,0.0,3071.90854,1742.75496,171.90448,14.89491
2023-01-30 12:00:00,2024-07-17 00:00:00,3.1,1.6816556129359848,274.47533619248475,267.3040263866196,230.0537166146928,0.0,2979.44654,1418.59575,219.36811,14.42586
2023-01-30 13:00:00,2024-07-17 00:00:00,3.1,1.628714773312149,273.7677189582833,269.3602369981867,329.6905097643509,0.0,3052.86912,1200.73899,228.22117,14.01563
2023-01-30 14:00:00,2024-07-17 00:00:00,3.1,1.628714773312149,273.7677189582833,269.3602369981867,329.6905097643509,0.0,3041.47735,1451.26794,224.13807,14.03007
2023-01-30 15:00:00,2024-07-17 00:00:00,3.1,1.628714773312149,273.7677189582833,269.3602369981867,329.6905097643509,0.0,3040.47354,1710.36855,182.03657,14.51084
2023-01-30 16:00:00,2024-07-17 00:00:00,3.1,1.987544483102749,269.07679983619005,265.34348327347834,180.5895995499397,0.0,3070.82292,2086.79392,127.82988,14.83807
2023-01-30 17:00:00,2024-07-17 00:00:00,3.1,1.987544483102749,269.07679983619005,265.34348327347834,180.5895995499397,0.0,3063.26984,2433.24384,101.15356,15.15264
2023-01-30 18:00:00,2024-07-17 00:00:00,3.1,1.987544483102749,269.07679983619005,265.34348327347834,180.5895995499397,0.0,3056.14495,2734.9736,33.02219,15.80039
2023-01-30 19:00:00,2024-07-17 00:00:00,3.1,2.081281328810499,268.313229602979,263.6597206509731,0.0,0.0,3075.64049,2679.66996,2.3715,15.80133
2023-01-30 20:00:00,2024-07-17 00:00:00,3.1,2.081281328810499,268.313229602979,263.6597206509731,0.0,0.0,3084.05273,2468.85317,0.0,16.1955
2023-01-30 21:00:00,2024-07-17 00:00:00,3.1,2.081281328810499,268.313229602979,263.6597206509731,0.0,0.0,3068.09739,2205.01874,0.0,15.27452
2023-01-30 22:00:00,2024-07-17 00:00:00,3.1,2.118215582017092,267.6888635843968,262.7049654342692,0.0,0.0,3060.34518,1892.72909,0.0,14.66162
2023-01-30 23:00:00,2024-07-17 00:00:00,3.1,2.118215582017092,267.6888635843968,262.7049654342692,0.0,0.0,3053.44895,1614.3657,8.29218,15.10483
2023-01-31 00:00:00,2024-07-17 00:00:00,3.1,2.118215582017092,267.6888635843968,262.7049654342692,0.0,0.0,3053.70414,683.17489,8.98336,17.41584
2023-01-31 01:00:00,2024-07-17 00:00:00,3.1,2.3501797612860806,267.43059662210817,262.6812035102263,0.0,0.001075923046167,3038.75362,510.31152,19.51208,16.48323
2023-01-31 02:00:00,2024-07-17 00:00:00,3.1,2.3501797612860806,267.43059662210817,262.6812035102263,0.0,0.001075923046167,3028.20704,451.62835,0.0,16.50572
2023-01-31 03:00:00,2024-07-17 00:00:00,3.1,2.3501797612860806,267.43059662210817,262.6812035102263,0.0,0.001075923046167,3024.24844,699.42637,0.0,17.10411
