UTC time,creation_time (UTC),version,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dewpoint_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean,avg_nuclear_production_forecast,avg_hydro_production_forecast,avg_solar_production_forecast,avg_wind_production_forecast
2023-02-14 00:00:00,2024-07-17 00:00:00,3.1,2.075082062266843,273.6497842274088,266.2541757115031,0.0,0.0,3008.70651,237.13959,0.0,0.0
2023-02-14 01:00:00,2024-07-17 00:00:00,3.1,2.125736318827774,272.865296571155,265.1392256949543,0.0,0.0,2993.89825,108.33312,0.0,0.0
2023-02-14 02:00:00,2024-07-17 00:00:00,3.1,2.125736318827774,272.865296571155,265.1392256949543,0.0,0.0,2983.37482,200.22916,0.0,0.0
2023-02-14 03:00:00,2024-07-17 00:00:00,3.1,2.125736318827774,272.865296571155,265.1392256949543,0.0,0.0,2979.38609,731.7839,0.0,0.0
2023-02-14 04:00:00,2024-07-17 00:00:00,3.1,2.090021115743968,272.64215505731465,264.7895226360225,0.0,0.0,2985.34455,1442.55026,0.0,0.0
2023-02-14 05:00:00,2024-07-17 00:00:00,3.1,2.090021115743968,272.64215505731465,264.7895226360225,0.0,0.0,2995.27299,2080.29784,0.0,0.0
2023-02-14 06:00:00,2024-07-17 00:00:00,3.1,2.090021115743968,272.64215505731465,264.7895226360225,0.0,0.0,3008.77216,2436.08304,1.0,0.0
2023-02-14 07:00:00,2024-07-17 00:00:00,3.1,1.1836306193803576,278.2885288937043,270.0489417743531,127.37880968862298,0.0,3015.67917,2263.51483,8.0,0.0
2023-02-14 08:00:00,2024-07-17 00:00:00,3.1,1.1836306193803576,278.2885288937043,270.0489417743531,127.37880968862298,0.0,3047.51742,1885.68427,23.0,0.0
2023-02-14 09:00:00,2024-07-17 00:00:00,3.1,1.1836306193803576,278.2885288937043,270.0489417743531,127.37880968862298,0.0,3054.93921,1745.67871,42.0,0.0
2023-02-14 10:00:00,2024-07-17 00:00:00,3.1,1.2232966922955986,281.7419235038622,272.57440478802084,300.657398488832,0.0,3005.0873,1723.36466,58.0,0.0
2023-02-14 11:00:00,2024-07-17 00:00:00,3.1,1.2232966922955986,281.7419235038622,272.57440478802084,300.657398488832,0.0,3029.37846,1567.68715,64.0,0.0
2023-02-14 12:00:00,2024-07-17 00:00:00,3.1,1.2232966922955986,281.7419235038622,272.57440478802084,300.657398488832,0.0,2937.94223,1294.24747,61.0,0.0
2023-02-14 13:00:00,2024-07-17 00:00:00,3.1,1.1212366657916222,280.9859529760739,274.2739206324949,415.7098689363781,0.0,3010.67365,1020.88163,51.0,0.0
2023-02-14 14:00:00,2024-07-17 00:00:00,3.1,1.1212366657916222,280.9859529760739,274.2739206324949,415.7098689363781,0.0,2999.46943,1222.86762,35.0,0.0
2023-02-14 15:00:00,2024-07-17 00:00:00,3.1,1.1212366657916222,280.9859529760739,274.2739206324949,415.7098689363781,0.0,2998.46901,1720.53937,15.0,0.0
