UTC time,nuclear,hydro,solar,wind
2023-02-22 00:00:00,3019.0,420.0,0.0,3.0
2023-02-22 01:00:00,3020.0,445.0,0.0,3.0
2023-02-22 02:00:00,3020.0,380.0,0.0,3.0
2023-02-22 03:00:00,3021.0,407.0,0.0,2.0
2023-02-22 04:00:00,3019.0,631.0,0.0,2.0
2023-02-22 05:00:00,3018.0,1975.0,0.0,3.0
2023-02-22 06:00:00,3019.0,3035.0,8.0,11.0
2023-02-22 07:00:00,3021.0,3059.0,137.0,12.0
2023-02-22 08:00:00,3018.0,2410.0,493.0,9.0
2023-02-22 09:00:00,3014.0,1881.0,805.0,10.0
2023-02-22 10:00:00,3010.0,1281.0,1036.0,12.0
2023-02-22 11:00:00,3007.0,530.0,1309.0,12.0
2023-02-22 12:00:00,3003.0,475.0,1034.0,13.0
2023-02-22 13:00:00,3000.0,1087.0,713.0,11.0
2023-02-22 14:00:00,2998.0,1806.0,358.0,13.0
2023-02-22 15:00:00,2999.0,2438.0,105.0,10.0
2023-02-22 16:00:00,2998.0,2695.0,33.0,9.0
2023-02-22 17:00:00,3001.0,3158.0,1.0,9.0
2023-02-22 18:00:00,3001.0,3052.0,0.0,8.0
2023-02-22 19:00:00,3002.0,2418.0,0.0,11.0
2023-02-22 20:00:00,3003.0,1597.0,0.0,12.0
2023-02-22 21:00:00,3001.0,1565.0,0.0,9.0
2023-02-22 22:00:00,3003.0,680.0,0.0,7.0
2023-02-22 23:00:00,3005.0,601.0,0.0,8.0
