UTC time,nuclear,hydro,solar,wind
2023-06-22 00:00:00,633.0,1718.0,0.0,12.0
2023-06-22 01:00:00,639.0,1323.0,0.0,13.0
2023-06-22 02:00:00,636.0,1309.0,0.0,15.0
2023-06-22 03:00:00,636.0,1749.0,0.0,13.0
2023-06-22 04:00:00,630.0,2525.0,76.0,12.0
2023-06-22 05:00:00,632.0,2966.0,312.0,7.0
2023-06-22 06:00:00,636.0,2927.0,375.0,24.0
2023-06-22 07:00:00,633.0,2709.0,626.0,25.0
2023-06-22 08:00:00,637.0,1775.0,1193.0,30.0
2023-06-22 09:00:00,631.0,1648.0,1005.0,37.0
2023-06-22 10:00:00,796.0,1993.0,582.0,44.0
2023-06-22 11:00:00,883.0,1629.0,733.0,38.0
2023-06-22 12:00:00,1006.0,1499.0,748.0,30.0
2023-06-22 13:00:00,1160.0,1623.0,581.0,15.0
2023-06-22 14:00:00,1327.0,1829.0,1016.0,14.0
2023-06-22 15:00:00,1437.0,2231.0,629.0,16.0
2023-06-22 16:00:00,1502.0,2741.0,485.0,31.0
2023-06-22 17:00:00,1504.0,2891.0,22.0,57.0
2023-06-22 18:00:00,1509.0,2951.0,22.0,40.0
2023-06-22 19:00:00,1516.0,2830.0,7.0,38.0
2023-06-22 20:00:00,1516.0,2592.0,0.0,39.0
2023-06-22 21:00:00,1518.0,1798.0,0.0,39.0
2023-06-22 22:00:00,1519.0,1613.0,0.0,36.0
2023-06-22 23:00:00,1520.0,1262.0,0.0,39.0
