UTC time,nuclear,hydro,solar,wind
2023-11-18 00:00:00,3014.0,1163.0,0.0,7.0
2023-11-18 01:00:00,3013.0,1082.0,0.0,5.0
2023-11-18 02:00:00,3016.0,1126.0,0.0,3.0
2023-11-18 03:00:00,3016.0,1063.0,0.0,4.0
2023-11-18 04:00:00,3017.0,1149.0,0.0,4.0
2023-11-18 05:00:00,3017.0,1006.0,0.0,5.0
2023-11-18 06:00:00,3017.0,1204.0,1.0,5.0
2023-11-18 07:00:00,3017.0,1198.0,139.0,6.0
2023-11-18 08:00:00,3017.0,1110.0,264.0,6.0
2023-11-18 09:00:00,3018.0,1129.0,468.0,11.0
2023-11-18 10:00:00,3016.0,979.0,503.0,10.0
2023-11-18 11:00:00,3016.0,1029.0,243.0,9.0
2023-11-18 12:00:00,3015.0,1034.0,307.0,11.0
2023-11-18 13:00:00,3014.0,1074.0,334.0,21.0
2023-11-18 14:00:00,3012.0,1346.0,173.0,41.0
2023-11-18 15:00:00,3013.0,1465.0,31.0,44.0
2023-11-18 16:00:00,3013.0,2085.0,0.0,50.0
2023-11-18 17:00:00,3012.0,1933.0,0.0,49.0
2023-11-18 18:00:00,3013.0,1525.0,0.0,40.0
2023-11-18 19:00:00,3012.0,1265.0,0.0,36.0
2023-11-18 20:00:00,3013.0,1154.0,0.0,35.0
2023-11-18 21:00:00,3014.0,1266.0,0.0,40.0
2023-11-18 22:00:00,3015.0,1250.0,0.0,48.0
2023-11-18 23:00:00,3012.0,853.0,0.0,50.0
