UTC time,nuclear,hydro,solar,wind
2023-11-11 00:00:00,3009.0,854.0,0.0,50.0
2023-11-11 01:00:00,3010.0,851.0,0.0,48.0
2023-11-11 02:00:00,3010.0,741.0,0.0,42.0
2023-11-11 03:00:00,3012.0,671.0,0.0,42.0
2023-11-11 04:00:00,3010.0,705.0,0.0,35.0
2023-11-11 05:00:00,3010.0,784.0,0.0,31.0
2023-11-11 06:00:00,3007.0,1328.0,0.0,31.0
2023-11-11 07:00:00,3010.0,1421.0,64.0,26.0
2023-11-11 08:00:00,3011.0,1374.0,90.0,19.0
2023-11-11 09:00:00,3008.0,856.0,142.0,11.0
2023-11-11 10:00:00,3010.0,675.0,215.0,14.0
2023-11-11 11:00:00,3010.0,666.0,222.0,17.0
2023-11-11 12:00:00,3010.0,723.0,856.0,28.0
2023-11-11 13:00:00,3011.0,995.0,842.0,24.0
2023-11-11 14:00:00,3009.0,1404.0,477.0,16.0
2023-11-11 15:00:00,3011.0,1622.0,91.0,17.0
2023-11-11 16:00:00,3010.0,2269.0,0.0,14.0
2023-11-11 17:00:00,3011.0,2433.0,0.0,17.0
2023-11-11 18:00:00,3012.0,1874.0,0.0,18.0
2023-11-11 19:00:00,3014.0,1533.0,0.0,13.0
2023-11-11 20:00:00,3013.0,1536.0,0.0,10.0
2023-11-11 21:00:00,3015.0,1203.0,0.0,6.0
2023-11-11 22:00:00,3016.0,983.0,0.0,11.0
2023-11-11 23:00:00,3018.0,690.0,0.0,8.0
