UTC time,nuclear,hydro,solar,wind
2023-08-06 00:00:00,2609.0,965.0,0.0,33.0
2023-08-06 01:00:00,2611.0,782.0,0.0,39.0
2023-08-06 02:00:00,2612.0,794.0,0.0,44.0
2023-08-06 03:00:00,2614.0,1042.0,0.0,49.0
2023-08-06 04:00:00,2619.0,592.0,4.0,52.0
2023-08-06 05:00:00,2619.0,612.0,105.0,55.0
2023-08-06 06:00:00,2618.0,605.0,134.0,53.0
2023-08-06 07:00:00,2621.0,469.0,250.0,58.0
2023-08-06 08:00:00,2620.0,380.0,382.0,57.0
2023-08-06 09:00:00,2619.0,321.0,484.0,56.0
2023-08-06 10:00:00,2620.0,291.0,793.0,51.0
2023-08-06 11:00:00,2617.0,265.0,919.0,51.0
2023-08-06 12:00:00,2619.0,266.0,964.0,54.0
2023-08-06 13:00:00,2620.0,288.0,887.0,50.0
2023-08-06 14:00:00,2614.0,330.0,625.0,52.0
2023-08-06 15:00:00,2614.0,362.0,703.0,53.0
2023-08-06 16:00:00,2614.0,426.0,1032.0,42.0
2023-08-06 17:00:00,2615.0,750.0,397.0,36.0
2023-08-06 18:00:00,2619.0,983.0,94.0,37.0
2023-08-06 19:00:00,2619.0,1022.0,1.0,31.0
2023-08-06 20:00:00,2621.0,1120.0,0.0,29.0
2023-08-06 21:00:00,2622.0,528.0,0.0,28.0
2023-08-06 22:00:00,2622.0,458.0,0.0,29.0
2023-08-06 23:00:00,2622.0,416.0,0.0,41.0
