UTC time,nuclear,hydro,solar,wind
2023-10-26 00:00:00,2995.0,976.0,0.0,30.0
2023-10-26 01:00:00,2996.0,930.0,0.0,28.0
2023-10-26 02:00:00,2996.0,1017.0,0.0,38.0
2023-10-26 03:00:00,2995.0,1135.0,0.0,37.0
2023-10-26 04:00:00,2994.0,1732.0,0.0,36.0
2023-10-26 05:00:00,2993.0,2127.0,0.0,46.0
2023-10-26 06:00:00,2992.0,2942.0,2.0,49.0
2023-10-26 07:00:00,2987.0,2724.0,143.0,44.0
2023-10-26 08:00:00,2988.0,2426.0,187.0,45.0
2023-10-26 09:00:00,2982.0,2435.0,264.0,44.0
2023-10-26 10:00:00,2981.0,1974.0,759.0,48.0
2023-10-26 11:00:00,2976.0,1739.0,631.0,46.0
2023-10-26 12:00:00,2977.0,1891.0,517.0,46.0
2023-10-26 13:00:00,2978.0,1757.0,324.0,33.0
2023-10-26 14:00:00,2981.0,2413.0,318.0,19.0
2023-10-26 15:00:00,2990.0,2617.0,79.0,18.0
2023-10-26 16:00:00,2991.0,2706.0,1.0,14.0
2023-10-26 17:00:00,2992.0,2527.0,0.0,8.0
2023-10-26 18:00:00,2994.0,2033.0,0.0,5.0
2023-10-26 19:00:00,2995.0,1828.0,0.0,5.0
2023-10-26 20:00:00,2998.0,1757.0,0.0,8.0
2023-10-26 21:00:00,2998.0,1685.0,0.0,7.0
2023-10-26 22:00:00,2998.0,1451.0,0.0,13.0
2023-10-26 23:00:00,2997.0,1126.0,0.0,21.0
