Unnamed: 0,UTC time,carbon_intensity,nuclear,hydro,solar,wind
38712,2023-06-02 00:00:00,17.03,1744.0,1264.0,0.0,4.0
38713,2023-06-02 01:00:00,16.97,1748.0,1239.0,0.0,6.0
38714,2023-06-02 02:00:00,17.52,1750.0,1497.0,0.0,5.0
38715,2023-06-02 03:00:00,18.52,1717.0,2053.0,0.0,8.0
38716,2023-06-02 04:00:00,19.69,1618.0,2484.0,72.0,8.0
38717,2023-06-02 05:00:00,21.21,1614.0,2768.0,305.0,9.0
38718,2023-06-02 06:00:00,23.19,1614.0,2798.0,728.0,5.0
38719,2023-06-02 07:00:00,25.88,1613.0,1890.0,1359.0,3.0
38720,2023-06-02 08:00:00,28.34,1610.0,1083.0,1864.0,2.0
38721,2023-06-02 09:00:00,29.7,1606.0,969.0,2222.0,3.0
38722,2023-06-02 10:00:00,30.48,1602.0,891.0,2446.0,7.0
38723,2023-06-02 11:00:00,30.85,1612.0,853.0,2573.0,10.0
38724,2023-06-02 12:00:00,29.22,1626.0,809.0,2055.0,12.0
38725,2023-06-02 13:00:00,27.88,1636.0,790.0,1711.0,14.0
38726,2023-06-02 14:00:00,28.68,1651.0,910.0,1966.0,16.0
38727,2023-06-02 15:00:00,26.96,1665.0,1234.0,1598.0,17.0
38728,2023-06-02 16:00:00,24.36,1680.0,2000.0,1051.0,16.0
38729,2023-06-02 17:00:00,22.16,1698.0,3107.0,512.0,14.0
38730,2023-06-02 18:00:00,20.65,1714.0,3421.0,143.0,10.0
38731,2023-06-02 19:00:00,19.83,1733.0,3206.0,10.0,8.0
38732,2023-06-02 20:00:00,19.59,1752.0,3041.0,0.0,12.0
38733,2023-06-02 21:00:00,18.31,1768.0,1974.0,0.0,12.0
38734,2023-06-02 22:00:00,18.62,1783.0,2212.0,0.0,11.0
38735,2023-06-02 23:00:00,17.23,1799.0,1409.0,0.0,20.0
