Unnamed: 0,UTC time,carbon_intensity,nuclear,hydro,solar,wind
36312,2023-02-22 00:00:00,13.46,3019.0,420.0,0.0,3.0
36313,2023-02-22 01:00:00,13.54,3020.0,445.0,0.0,3.0
36314,2023-02-22 02:00:00,13.34,3020.0,380.0,0.0,3.0
36315,2023-02-22 03:00:00,13.42,3021.0,407.0,0.0,2.0
36316,2023-02-22 04:00:00,14.07,3019.0,631.0,0.0,2.0
36317,2023-02-22 05:00:00,16.74,3018.0,1975.0,0.0,3.0
36318,2023-02-22 06:00:00,18.04,3019.0,3035.0,8.0,11.0
36319,2023-02-22 07:00:00,18.62,3021.0,3059.0,137.0,12.0
36320,2023-02-22 08:00:00,19.62,3018.0,2410.0,493.0,9.0
36321,2023-02-22 09:00:00,20.6,3014.0,1881.0,805.0,10.0
36322,2023-02-22 10:00:00,21.28,3010.0,1281.0,1036.0,12.0
36323,2023-02-22 11:00:00,22.2,3007.0,530.0,1309.0,12.0
36324,2023-02-22 12:00:00,20.8,3003.0,475.0,1034.0,13.0
36325,2023-02-22 13:00:00,19.6,3000.0,1087.0,713.0,11.0
36326,2023-02-22 14:00:00,18.47,2998.0,1806.0,358.0,13.0
36327,2023-02-22 15:00:00,17.89,2999.0,2438.0,105.0,10.0
36328,2023-02-22 16:00:00,17.83,2998.0,2695.0,33.0,9.0
36329,2023-02-22 17:00:00,18.15,3001.0,3158.0,1.0,9.0
36330,2023-02-22 18:00:00,18.04,3001.0,3052.0,0.0,8.0
36331,2023-02-22 19:00:00,17.34,3002.0,2418.0,0.0,11.0
36332,2023-02-22 20:00:00,16.15,3003.0,1597.0,0.0,12.0
36333,2023-02-22 21:00:00,16.1,3001.0,1565.0,0.0,9.0
36334,2023-02-22 22:00:00,14.21,3003.0,680.0,0.0,7.0
36335,2023-02-22 23:00:00,13.99,3005.0,601.0,0.0,8.0
