Unnamed: 0,UTC time,carbon_intensity,nuclear,hydro,solar,wind
35352,2023-01-13 00:00:00,0.0,3010.0,369.0,0.0,45.0
35353,2023-01-13 01:00:00,0.0,3010.0,299.0,0.0,45.0
35354,2023-01-13 02:00:00,0.0,3008.0,268.0,0.0,45.0
35355,2023-01-13 03:00:00,0.0,3010.0,305.0,0.0,45.0
35356,2023-01-13 04:00:00,0.0,3010.0,478.0,0.0,46.0
35357,2023-01-13 05:00:00,0.0,3007.0,850.0,0.0,42.0
35358,2023-01-13 06:00:00,0.0,3004.0,1583.0,0.0,44.0
35359,2023-01-13 07:00:00,0.0,3005.0,1997.0,0.0,43.0
35360,2023-01-13 08:00:00,0.0,3007.0,1965.0,6.0,37.0
35361,2023-01-13 09:00:00,0.0,3006.0,1414.0,27.0,41.0
35362,2023-01-13 10:00:00,0.0,3006.0,1386.0,17.0,42.0
35363,2023-01-13 11:00:00,0.0,3006.0,935.0,29.0,42.0
35364,2023-01-13 12:00:00,0.0,3007.0,1063.0,206.0,42.0
35365,2023-01-13 13:00:00,0.0,3008.0,1153.0,409.0,42.0
35366,2023-01-13 14:00:00,0.0,3008.0,1277.0,158.0,40.0
35367,2023-01-13 15:00:00,0.0,3010.0,1295.0,14.0,48.0
35368,2023-01-13 16:00:00,0.0,3009.0,1882.0,0.0,48.0
35369,2023-01-13 17:00:00,0.0,3009.0,1327.0,0.0,56.0
35370,2023-01-13 18:00:00,0.0,3011.0,1184.0,0.0,49.0
35371,2023-01-13 19:00:00,0.0,3011.0,963.0,0.0,39.0
35372,2023-01-13 20:00:00,0.0,3013.0,846.0,0.0,36.0
35373,2023-01-13 21:00:00,0.0,3013.0,826.0,0.0,38.0
35374,2023-01-13 22:00:00,0.0,3015.0,578.0,0.0,34.0
35375,2023-01-13 23:00:00,0.0,3014.0,569.0,0.0,30.0
