datetime,creation_time (UTC),version,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dewpoint_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean,avg_coal_production_forecast,avg_nat_gas_production_forecast,avg_nuclear_production_forecast,avg_hydro_production_forecast,avg_solar_production_forecast,avg_wind_production_forecast,avg_other_production_forecast
2023-08-11 00:00:00,2023-08-13 18:15:09,3.0,5.100945013936833,303.386417677321,290.42459347926524,38.18293969891465,0.0615636983524593,11231.95138,49179.03863,6260.73972,2584.72412,7789.84997,2744.64001,18.61665
2023-08-11 01:00:00,2023-08-13 18:15:09,3.0,5.100945013936833,303.386417677321,290.42459347926524,38.18293969891465,0.0615636983524593,11005.62372,41514.42029,6499.19428,2585.04576,3599.9799,3003.17999,20.67915
2023-08-11 02:00:00,2023-08-13 18:15:09,3.0,5.100945013936833,303.386417677321,290.42459347926524,38.18293969891465,0.0615636983524593,10728.52503,35897.29148,6848.06315,2587.22301,496.33998,3078.69003,21.28154
2023-08-11 03:00:00,2023-08-13 18:15:09,3.0,5.100945013936833,303.386417677321,290.42459347926524,38.18293969891465,0.0615636983524593,10418.68517,29611.84699,7489.526,2589.89427,0.0,3074.13002,21.24516
2023-08-11 04:00:00,2023-08-13 18:15:09,3.0,5.203028863316319,301.3325876568183,291.6009183480577,38.18293969891465,0.0615636983524593,10010.34962,27239.71619,7969.01567,2592.06881,0.0,3079.42997,21.28744
2023-08-11 05:00:00,2023-08-13 18:15:09,3.0,5.203028863316319,301.3325876568183,291.6009183480577,38.18293969891465,0.0615636983524593,9525.71438,29571.52215,8418.5347,2597.34527,0.0,3020.21001,20.81501
2023-08-11 06:00:00,2023-08-13 18:15:09,3.0,5.203028863316319,301.3325876568183,291.6009183480577,38.18293969891465,0.0615636983524593,9289.17555,28935.75703,8682.53502,2599.13416,0.0,2923.58003,20.04414
2023-08-11 07:00:00,2023-08-13 18:15:09,3.0,4.976457963438457,299.8909753744564,292.28107246753007,19.091603730491645,0.1110201976861844,9154.74849,20728.53991,8717.50527,2595.89871,0.0,2673.70999,18.0508
2023-08-11 08:00:00,2023-08-13 18:15:09,3.0,4.976457963438457,299.8909753744564,292.28107246753007,19.091603730491645,0.1110201976861844,8732.40256,5032.34918,8489.13625,2596.95062,0.0,2630.41006,17.70538
2023-08-11 09:00:00,2023-08-13 18:15:09,3.0,4.976457963438457,299.8909753744564,292.28107246753007,19.091603730491645,0.1110201976861844,8256.76612,0.0,8351.37281,2595.5933,0.0,2600.26996,17.46493
2023-08-11 10:00:00,2023-08-13 18:15:09,3.0,4.431756841325191,298.8866105158225,292.4637602732648,0.0,0.1616446225950563,7899.3521,0.0,8369.49472,2595.9712,0.0,2571.03995,17.23175
