datetime,creation_time (UTC),version,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dewpoint_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean,avg_coal_production_forecast,avg_nat_gas_production_forecast,avg_nuclear_production_forecast,avg_hydro_production_forecast,avg_solar_production_forecast,avg_wind_production_forecast,avg_other_production_forecast
2023-08-29 00:00:00,2023-08-30 02:35:36,3.0,3.5532462756653764,299.91936509775,288.6676484893845,19.878336298129973,0.169295519767862,10680.44184,46828.2746,5872.78953,2584.72412,9158.66002,1076.83,5.31167
2023-08-29 01:00:00,2023-08-30 02:35:36,3.0,3.5532462756653764,299.91936509775,288.6676484893845,19.878336298129973,0.169295519767862,10547.726,40111.87354,6105.51223,2585.04576,3410.64002,1494.78003,8.64587
2023-08-29 02:00:00,2023-08-30 02:35:36,3.0,3.5532462756653764,299.91936509775,288.6676484893845,19.878336298129973,0.169295519767862,10361.1731,35410.82996,6484.12265,2587.22301,188.28999,1875.17002,11.68044
2023-08-29 03:00:00,2023-08-30 02:35:36,3.0,3.5532462756653764,299.91936509775,288.6676484893845,19.878336298129973,0.169295519767862,10129.40308,29699.38618,7133.80563,2589.89427,0.0,2140.5,13.79711
2023-08-29 04:00:00,2023-08-30 02:35:36,3.0,3.0186035358641643,298.2773712274877,288.8519987094708,19.878336298129973,0.169295519767862,9769.77234,27389.05845,7608.11192,2592.06881,0.0,2241.79995,14.60523
2023-08-29 05:00:00,2023-08-30 02:35:36,3.0,3.0186035358641643,298.2773712274877,288.8519987094708,19.878336298129973,0.169295519767862,9317.83686,29651.2734,8072.99094,2597.34527,0.0,2229.26,14.50519
2023-08-29 06:00:00,2023-08-30 02:35:36,3.0,3.0186035358641643,298.2773712274877,288.8519987094708,19.878336298129973,0.169295519767862,9077.60547,29439.13865,8352.94628,2599.13416,0.0,2189.92003,14.19136
2023-08-29 07:00:00,2023-08-30 02:35:36,3.0,2.719820641027141,297.06907715722025,288.83580102115576,9.93916159809514,0.4096180746589383,8921.50509,22018.61425,8386.56898,2595.89871,0.0,2123.27008,13.65966
2023-08-29 08:00:00,2023-08-30 02:35:36,3.0,2.719820641027141,297.06907715722025,288.83580102115576,9.93916159809514,0.4096180746589383,8501.84421,7075.16231,8133.41906,2596.95062,0.0,2110.93004,13.56122
2023-08-29 09:00:00,2023-08-30 02:35:36,3.0,2.719820641027141,297.06907715722025,288.83580102115576,9.93916159809514,0.4096180746589383,8028.43047,0.0,7998.65857,2595.5933,0.0,2152.94009,13.89635
2023-08-29 10:00:00,2023-08-30 02:35:36,3.0,2.8421227524166133,296.17370965800933,288.74559241142185,0.0,0.5921350362220813,7647.3004,0.0,8037.26259,2595.9712,0.0,2216.99007,14.40731
2023-08-29 11:00:00,2023-08-30 02:35:36,3.0,2.8421227524166133,296.17370965800933,288.74559241142185,0.0,0.5921350362220813,7704.07859,0.0,7720.17249,2600.74085,0.0,2239.70992,14.58856
2023-08-29 12:00:00,2023-08-30 02:35:36,3.0,2.8421227524166133,296.17370965800933,288.74559241142185,0.0,0.5921350362220813,7864.44965,0.0,7255.73497,2604.81084,0.0,2179.92992,14.11166
2023-08-29 13:00:00,2023-08-30 02:35:36,3.0,3.8929167294508686,300.6531026692338,288.6996992265153,0.0111619330237072,0.7527223492785662,8203.10026,7253.65531,6991.39895,2608.73309,727.28998,2017.21005,12.81356
2023-08-29 14:00:00,2023-08-30 02:35:36,3.0,3.8929167294508686,300.6531026692338,288.6996992265153,0.0111619330237072,0.7527223492785662,8575.2224,12389.47494,6737.72441,2611.55758,5203.14018,1690.04997,10.20364
2023-08-29 15:00:00,2023-08-30 02:35:36,3.0,3.8929167294508686,300.6531026692338,288.6996992265153,0.0111619330237072,0.7527223492785662,9032.82194,9757.29221,6714.52413,2616.49988,10669.26987,1250.98997,6.70103
2023-08-29 16:00:00,2023-08-30 02:35:36,3.0,4.706451532449945,304.83162552524885,287.19313749205907,220.37361777843628,0.9244223700128836,9394.76238,4774.51661,6747.70494,2622.4564,12955.66006,858.55,3.57034
2023-08-29 17:00:00,2023-08-30 02:35:36,3.0,4.706451532449945,304.83162552524885,287.19313749205907,220.37361777843628,0.9244223700128836,9704.40929,3288.71131,6713.85592,2625.61097,13665.91988,586.86,1.40293
2023-08-29 18:00:00,2023-08-30 02:35:36,3.0,4.706451532449945,304.83162552524885,287.19313749205907,220.37361777843628,0.9244223700128836,10041.03437,4679.12609,6643.68433,2628.1072,13952.63961,474.11,0.50346
2023-08-29 19:00:00,2023-08-30 02:35:36,3.0,5.202193542421633,306.375395038581,285.8190678382856,488.5755567315162,1.096912892832066,10379.67867,10457.56025,6547.50479,2631.09298,13985.24985,519.33,0.8642
