datetime,creation_time (UTC),version,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dewpoint_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean,avg_coal_production_forecast,avg_nat_gas_production_forecast,avg_nuclear_production_forecast,avg_hydro_production_forecast,avg_solar_production_forecast,avg_wind_production_forecast,avg_other_production_forecast
2023-08-12 00:00:00,2023-08-13 18:27:37,3.0,5.496485378972608,303.3960030890536,290.4732116377336,33.99316196286725,0.1425730514450265,11348.11353,34926.75895,7455.92955,2584.72412,9430.1996,2994.91003,20.61318
2023-08-12 01:00:00,2023-08-13 18:27:37,3.0,5.496485378972608,303.3960030890536,290.4732116377336,33.99316196286725,0.1425730514450265,11222.88031,30993.93904,7709.42233,2585.04576,4533.13001,3374.51999,23.64152
2023-08-12 02:00:00,2023-08-13 18:27:37,3.0,5.496485378972608,303.3960030890536,290.4732116377336,33.99316196286725,0.1425730514450265,11066.01518,28829.84204,7963.66525,2587.22301,673.09998,3524.48992,24.83791
2023-08-12 03:00:00,2023-08-13 18:27:37,3.0,5.496485378972608,303.3960030890536,290.4732116377336,33.99316196286725,0.1425730514450265,10849.74575,24981.7432,8577.08889,2589.89427,0.0,3552.47007,25.06112
2023-08-12 04:00:00,2023-08-13 18:27:37,3.0,5.227541395983563,301.5299579641238,291.6738688940535,33.99316196286725,0.1425730514450265,10559.99429,23015.75176,9070.63078,2592.06881,0.0,3534.54005,24.91808
2023-08-12 05:00:00,2023-08-13 18:27:37,3.0,5.227541395983563,301.5299579641238,291.6738688940535,33.99316196286725,0.1425730514450265,10255.44244,24976.10468,9471.432,2597.34527,0.0,3439.85012,24.16269
2023-08-12 06:00:00,2023-08-13 18:27:37,3.0,5.227541395983563,301.5299579641238,291.6738688940535,33.99316196286725,0.1425730514450265,10165.20956,26120.17802,9686.33826,2599.13416,0.0,3230.97008,22.49635
2023-08-12 07:00:00,2023-08-13 18:27:37,3.0,4.784677016739231,300.1440011022075,292.2741869058042,16.996616691554273,0.227248470949928,10159.29993,21953.54497,9727.14656,2595.89871,0.0,2883.13998,19.72153
2023-08-12 08:00:00,2023-08-13 18:27:37,3.0,4.784677016739231,300.1440011022075,292.2741869058042,16.996616691554273,0.227248470949928,9798.39086,10966.30063,9578.27658,2596.95062,0.0,2657.74003,17.9234
2023-08-12 09:00:00,2023-08-13 18:27:37,3.0,4.784677016739231,300.1440011022075,292.2741869058042,16.996616691554273,0.227248470949928,9349.41476,1916.5151,9434.27337,2595.5933,0.0,2441.03994,16.19467
