datetime,creation_time (UTC),version,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dewpoint_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean,avg_coal_production_forecast,avg_nat_gas_production_forecast,avg_nuclear_production_forecast,avg_hydro_production_forecast,avg_solar_production_forecast,avg_wind_production_forecast,avg_other_production_forecast
2023-08-21 00:00:00,2023-08-21 21:40:21,3.0,4.603767725329658,302.99248642101094,289.24015697481195,29.29400063963016,0.0254637195434684,11774.43335,44524.06076,6007.42274,2584.72412,2811.08009,1613.93996,9.59647
2023-08-21 01:00:00,2023-08-21 21:40:21,3.0,4.603767725329658,302.99248642101094,289.24015697481195,29.29400063963016,0.0254637195434684,11465.79395,37398.62034,6242.13415,2585.04576,1244.34997,1694.2,10.23675
2023-08-21 02:00:00,2023-08-21 21:40:21,3.0,4.603767725329658,302.99248642101094,289.24015697481195,29.29400063963016,0.0254637195434684,11093.98682,32162.48842,6610.42317,2587.22301,174.7,1872.73004,11.66097
2023-08-21 03:00:00,2023-08-21 21:40:21,3.0,4.603767725329658,302.99248642101094,289.24015697481195,29.29400063963016,0.0254637195434684,10705.19732,26338.7451,7257.25355,2589.89427,58.54,1966.78007,12.41126
2023-08-21 04:00:00,2023-08-21 21:40:21,3.0,3.738665596031786,300.9970764389568,289.93840229496027,29.29400063963016,0.0254637195434684,10191.55137,24142.80036,7733.35843,2592.06881,52.83,2051.51,13.08719
2023-08-21 05:00:00,2023-08-21 21:40:21,3.0,3.738665596031786,300.9970764389568,289.93840229496027,29.29400063963016,0.0254637195434684,9552.3221,26329.42869,8192.90691,2597.34527,47.97,2074.00003,13.26661
2023-08-21 06:00:00,2023-08-21 21:40:21,3.0,3.738665596031786,300.9970764389568,289.93840229496027,29.29400063963016,0.0254637195434684,9192.51595,25876.62542,8467.32568,2599.13416,41.52,1818.03999,11.22468
2023-08-21 07:00:00,2023-08-21 21:40:21,3.0,2.6833660694875263,299.47642529164943,290.2590442610445,14.646845937586182,0.0723141108129099,8952.47259,18596.80923,8501.41613,2595.89871,43.53,1606.41003,9.5364
2023-08-21 08:00:00,2023-08-21 21:40:21,3.0,2.6833660694875263,299.47642529164943,290.2590442610445,14.646845937586182,0.0723141108129099,8435.95987,4453.92284,8256.86538,2596.95062,44.46,1231.66003,6.54683
2023-08-21 09:00:00,2023-08-21 21:40:21,3.0,2.6833660694875263,299.47642529164943,290.2590442610445,14.646845937586182,0.0723141108129099,7878.69997,0.0,8121.06281,2595.5933,32.61,1051.05001,5.10601
2023-08-21 10:00:00,2023-08-21 21:40:21,3.0,2.3394198981497585,298.3756625538033,290.50859115099394,0.0,0.1567584058106759,7453.7574,0.0,8152.55919,2595.9712,28.62,936.27998,4.19043
2023-08-21 11:00:00,2023-08-21 21:40:21,3.0,2.3394198981497585,298.3756625538033,290.50859115099394,0.0,0.1567584058106759,7630.25452,0.0,7832.02703,2600.74085,32.91,843.17001,3.44764
2023-08-21 12:00:00,2023-08-21 21:40:21,3.0,2.3394198981497585,298.3756625538033,290.50859115099394,0.0,0.1567584058106759,7937.19955,0.0,7372.01955,2604.81084,32.91,761.37999,2.79516
2023-08-21 13:00:00,2023-08-21 21:40:21,3.0,3.6214915444919735,303.7702466570329,290.5574035076599,0.0380733249691892,0.2852089696263293,8488.06817,6916.8977,7102.28062,2608.73309,317.64,659.70999,1.98409
2023-08-21 14:00:00,2023-08-21 21:40:21,3.0,3.6214915444919735,303.7702466570329,290.5574035076599,0.0380733249691892,0.2852089696263293,9098.06712,11752.2075,6836.09351,2611.55758,3395.31995,563.16,1.21386
2023-08-21 15:00:00,2023-08-21 21:40:21,3.0,3.6214915444919735,303.7702466570329,290.5574035076599,0.0380733249691892,0.2852089696263293,9796.97852,9235.59621,6798.23048,2616.49988,6339.19001,506.67,0.76321
2023-08-21 16:00:00,2023-08-21 21:40:21,3.0,5.68613053551112,308.35645739052154,289.27300513886644,226.4112322971993,0.5052794581540614,10355.4087,4592.3227,6817.92307,2622.4564,7696.1398,472.49,0.49054
2023-08-21 17:00:00,2023-08-21 21:40:21,3.0,5.68613053551112,308.35645739052154,289.27300513886644,226.4112322971993,0.5052794581540614,10857.57919,3317.406,6779.96299,2625.61097,8443.55016,490.12,0.63118
2023-08-21 18:00:00,2023-08-21 21:40:21,3.0,5.68613053551112,308.35645739052154,289.27300513886644,226.4112322971993,0.5052794581540614,11339.82475,4668.61698,6708.23941,2628.1072,9156.79991,561.69,1.20213
2023-08-21 19:00:00,2023-08-21 21:40:21,3.0,7.160038172014341,309.9246252429932,287.6399186812556,480.9450151961453,0.8146667947910966,11785.88707,9955.76737,6611.68679,2631.09298,9789.91995,634.56001,1.78345
2023-08-21 20:00:00,2023-08-21 21:40:21,3.0,7.160038172014341,309.9246252429932,287.6399186812556,480.9450151961453,0.8146667947910966,11771.83811,23976.65627,6725.68437,2635.54411,9937.30009,684.08,2.1785
2023-08-21 21:00:00,2023-08-21 21:40:21,3.0,7.160038172014341,309.9246252429932,287.6399186812556,480.9450151961453,0.8146667947910966,11710.82432,36980.69445,6971.36868,2640.05122,9972.9496,709.28,2.37953
2023-08-21 22:00:00,2023-08-21 21:40:21,3.0,7.3827753240830685,307.3096273410692,288.3318822066507,789.3148483158583,1.307747799567085,11596.29061,45181.17219,7608.43171,2645.82045,9977.16963,731.34,2.55552
2023-08-21 23:00:00,2023-08-21 21:40:21,3.0,7.3827753240830685,307.3096273410692,288.3318822066507,789.3148483158583,1.307747799567085,11460.49471,44165.18806,8387.89903,2652.29289,9273.59976,752.23,2.72217
2023-08-22 00:00:00,2023-08-21 21:40:21,3.0,7.3827753240830685,307.3096273410692,288.3318822066507,789.3148483158583,1.307747799567085,11536.71091,54488.69874,9970.87001,2643.69193,126.08512,12553.07056,10.5266
2023-08-22 01:00:00,2023-08-21 21:40:21,3.0,5.451896084316762,302.3710764797428,289.8137197638756,570.7300638189824,2.1229838053836736,11212.51057,49779.31907,10203.32622,2643.96007,148.56378,11599.18185,14.67754
2023-08-22 02:00:00,2023-08-21 21:40:21,3.0,5.451896084316762,302.3710764797428,289.8137197638756,570.7300638189824,2.1229838053836736,10829.35006,42581.50363,10386.20949,2646.0923,134.66302,10748.35829,16.19791
2023-08-22 03:00:00,2023-08-21 21:40:21,3.0,5.451896084316762,302.3710764797428,289.8137197638756,570.7300638189824,2.1229838053836736,10432.50681,32523.5401,10856.12074,2648.62958,135.02128,9926.92517,20.2701
2023-08-22 04:00:00,2023-08-21 21:40:21,3.0,4.444010272722752,300.44156868517604,290.80499233476013,21.47620317200817,3.0214458919269123,9936.742,25393.94869,11172.36285,2650.70844,129.85429,9115.42464,18.3159
2023-08-22 05:00:00,2023-08-21 21:40:21,3.0,4.444010272722752,300.44156868517604,290.80499233476013,21.47620317200817,3.0214458919269123,9339.70032,22011.29714,11461.19579,2656.0717,29.0661,8524.78099,17.80127
2023-08-22 06:00:00,2023-08-21 21:40:21,3.0,4.444010272722752,300.44156868517604,290.80499233476013,21.47620317200817,3.0214458919269123,9026.50608,16776.07389,11596.638,2658.21042,25.97674,8157.28271,18.10857
2023-08-22 07:00:00,2023-08-21 21:40:21,3.0,3.94763975549944,299.0866051177338,291.1843641073481,10.738217638877249,3.8030341536425896,8833.88569,8621.35481,11588.27111,2655.14281,30.06472,7909.63751,16.38273
2023-08-22 08:00:00,2023-08-21 21:40:21,3.0,3.94763975549944,299.0866051177338,291.1843641073481,10.738217638877249,3.8030341536425896,8370.28532,0.0,11373.656,2656.16924,44.11312,7875.46247,13.60592
2023-08-22 09:00:00,2023-08-21 21:40:21,3.0,3.94763975549944,299.0866051177338,291.1843641073481,10.738217638877249,3.8030341536425896,7869.4535,0.0,11118.18247,2654.64229,36.16983,8130.50953,16.81207
2023-08-22 10:00:00,2023-08-21 21:40:21,3.0,3.997921931119904,298.1423418578921,291.4194639148334,0.0,4.694971460895949,7504.32918,0.0,10952.06004,2654.87399,82.65919,8523.20776,19.01329
2023-08-22 11:00:00,2023-08-21 21:40:21,3.0,3.997921931119904,298.1423418578921,291.4194639148334,0.0,4.694971460895949,7717.3635,0.0,10515.8415,2659.42697,83.08862,9039.89765,19.74207
2023-08-22 12:00:00,2023-08-21 21:40:21,3.0,3.997921931119904,298.1423418578921,291.4194639148334,0.0,4.694971460895949,8049.37692,0.0,10044.3011,2663.36566,76.76512,9563.62891,18.77173
2023-08-22 13:00:00,2023-08-21 21:40:21,3.0,4.732746793241084,302.17707858905715,291.3242604214463,0.0338049805376145,5.93120415699193,8610.6879,0.0,9671.01804,2667.15776,82.61655,10265.35099,16.16499
2023-08-22 14:00:00,2023-08-21 21:40:21,3.0,4.732746793241084,302.17707858905715,291.3242604214463,0.0338049805376145,5.93120415699193,9210.65247,0.0,9204.77238,2669.97526,88.77527,10950.71989,13.02991
2023-08-22 15:00:00,2023-08-21 21:40:21,3.0,4.732746793241084,302.17707858905715,291.3242604214463,0.0338049805376145,5.93120415699193,9875.95904,0.0,8931.91355,2674.7783,108.46123,11655.99437,14.35662
2023-08-22 16:00:00,2023-08-21 21:40:21,3.0,5.886194881727605,305.5148125733207,290.1206100807739,184.50187330182223,7.172769133043181,10395.79106,4059.98766,8767.6971,2680.57576,121.77503,12482.26257,15.78311
2023-08-22 17:00:00,2023-08-21 21:40:21,3.0,5.886194881727605,305.5148125733207,290.1206100807739,184.50187330182223,7.172769133043181,10836.10723,12983.8007,8638.77467,2683.65703,119.82413,13289.53511,16.98235
2023-08-22 18:00:00,2023-08-21 21:40:21,3.0,5.886194881727605,305.5148125733207,290.1206100807739,184.50187330182223,7.172769133043181,11263.54822,18863.16497,8521.11151,2686.0992,112.68907,14403.58556,18.9956
2023-08-22 19:00:00,2023-08-21 21:40:21,3.0,6.513152229396364,306.62297108402674,289.19292843519327,387.1814586574824,8.24426335870652,11660.25816,21274.11602,8419.25063,2689.05103,108.77765,15196.47039,21.42067
2023-08-22 20:00:00,2023-08-21 21:40:21,3.0,6.513152229396364,306.62297108402674,289.19292843519327,387.1814586574824,8.24426335870652,11616.94309,27456.40451,8506.30199,2693.34764,109.28046,15627.00854,24.06816
2023-08-22 21:00:00,2023-08-21 21:40:21,3.0,6.513152229396364,306.62297108402674,289.19292843519327,387.1814586574824,8.24426335870652,11534.33456,34047.4799,8701.50571,2697.68986,105.60394,15765.8472,19.69316
2023-08-22 22:00:00,2023-08-21 21:40:21,3.0,6.03985175777817,304.8598346499524,289.5530863042525,660.2443260053278,9.24294359611235,11403.8793,42977.41905,9286.40968,2703.30021,94.11144,15553.21918,21.34342
2023-08-22 23:00:00,2023-08-21 21:40:21,3.0,6.03985175777817,304.8598346499524,289.5530863042525,660.2443260053278,9.24294359611235,11258.43491,48487.87774,9960.1445,2709.64687,82.91167,15038.35487,14.89259
2023-08-23 00:00:00,2023-08-21 21:40:21,3.0,6.03985175777817,304.8598346499524,289.5530863042525,660.2443260053278,9.24294359611235,11330.38604,56478.00167,11321.74751,2601.00071,126.08512,25741.06069,10.5266
2023-08-23 01:00:00,2023-08-21 21:40:21,3.0,4.618253142522848,301.12598880080543,290.47899853708066,501.90819748701233,10.009129773606086,11001.82803,51243.34136,11543.00491,2601.30758,148.56378,27119.74544,14.67754
2023-08-23 02:00:00,2023-08-21 21:40:21,3.0,4.618253142522848,301.12598880080543,290.47899853708066,501.90819748701233,10.009129773606086,10615.71375,43554.65412,11687.65167,2603.47241,134.66302,28213.49664,16.19791
2023-08-23 03:00:00,2023-08-21 21:40:21,3.0,4.618253142522848,301.12598880080543,290.47899853708066,501.90819748701233,10.009129773606086,10217.82722,33358.57078,12080.58238,2606.10668,135.02128,28164.93245,20.2701
2023-08-23 04:00:00,2023-08-21 21:40:21,3.0,3.904200122427452,299.44648363802185,291.23965099324926,17.42736470844043,10.470510008298607,9732.70086,26745.56681,12301.67829,2608.25481,129.85429,27677.06699,18.3159
2023-08-23 05:00:00,2023-08-21 21:40:21,3.0,3.904200122427452,299.44648363802185,291.23965099324926,17.42736470844043,10.470510008298607,9156.74947,24051.11701,12530.4188,2613.55523,29.0661,26573.53028,17.80127
2023-08-23 06:00:00,2023-08-21 21:40:21,3.0,3.904200122427452,299.44648363802185,291.23965099324926,17.42736470844043,10.470510008298607,8865.10577,18828.15225,12623.17457,2615.44068,25.97674,25763.10333,18.10857
2023-08-23 07:00:00,2023-08-21 21:40:21,3.0,3.0640050442846567,298.06149626373804,291.6067105729268,8.713748729029618,10.669804972091391,8693.47393,9727.31071,12588.33955,2612.25156,30.06472,24513.60151,16.38273
2023-08-23 08:00:00,2023-08-21 21:40:21,3.0,3.0640050442846567,298.06149626373804,291.6067105729268,8.713748729029618,10.669804972091391,8259.65744,0.0,12338.31986,2613.29644,44.11312,23138.3502,13.60592
2023-08-23 09:00:00,2023-08-21 21:40:21,3.0,3.0640050442846567,298.06149626373804,291.6067105729268,8.713748729029618,10.669804972091391,7792.23928,0.0,12022.87402,2611.89229,36.16983,21664.48957,16.81207
2023-08-23 10:00:00,2023-08-21 21:40:21,3.0,2.518178630796358,297.15518533909096,291.7745406070824,0.0,10.777853378161302,7460.26023,0.0,11790.05666,2612.22985,82.65919,20620.71284,19.01329
2023-08-23 11:00:00,2023-08-21 21:40:21,3.0,2.518178630796358,297.15518533909096,291.7745406070824,0.0,10.777853378161302,7690.2601,0.0,11309.14944,2616.93969,83.08862,20047.89394,19.74207
2023-08-23 12:00:00,2023-08-21 21:40:21,3.0,2.518178630796358,297.15518533909096,291.7745406070824,0.0,10.777853378161302,8034.11137,0.0,10803.15426,2620.97343,76.76512,19870.32996,18.77173
2023-08-23 13:00:00,2023-08-21 21:40:21,3.0,3.077383542137378,301.9615335550779,291.4749029854426,0.0301461766352149,10.83616229519033,8599.44676,0.0,10403.40148,2624.85976,82.61655,20223.47804,16.16499
2023-08-23 14:00:00,2023-08-21 21:40:21,3.0,3.077383542137378,301.9615335550779,291.4749029854426,0.0301461766352149,10.83616229519033,9194.23208,0.0,9900.32255,2627.68232,88.77527,19943.02916,13.02991
2023-08-23 15:00:00,2023-08-21 21:40:21,3.0,3.077383542137378,301.9615335550779,291.4749029854426,0.0301461766352149,10.83616229519033,9842.52891,0.0,9585.24184,2632.58618,108.46123,19481.23245,14.35662
2023-08-23 16:00:00,2023-08-21 21:40:21,3.0,4.305208676703967,306.7203092668085,290.01613444021245,224.06320467139267,10.870335096621588,10342.41566,4122.30108,9399.5171,2638.49879,121.77503,18796.29832,15.78311
2023-08-23 17:00:00,2023-08-21 21:40:21,3.0,4.305208676703967,306.7203092668085,290.01613444021245,224.06320467139267,10.870335096621588,10754.58619,12964.40024,9244.82418,2641.63313,119.82413,18548.41879,16.98235
2023-08-23 18:00:00,2023-08-21 21:40:21,3.0,4.305208676703967,306.7203092668085,290.01613444021245,224.06320467139267,10.870335096621588,11156.20106,18424.55124,9111.22828,2644.11443,112.68907,18800.28693,18.9956
2023-08-23 19:00:00,2023-08-21 21:40:21,3.0,5.243526026632706,308.4717527636726,288.6218258878869,484.54674768656207,10.916705871173498,11529.03463,20269.38392,9008.92352,2647.09084,108.77765,18845.76088,21.42067
2023-08-23 20:00:00,2023-08-21 21:40:21,3.0,5.243526026632706,308.4717527636726,288.6218258878869,484.54674768656207,10.916705871173498,11474.67698,26648.7749,9076.89441,2651.49933,109.28046,19198.65083,24.06816
2023-08-23 21:00:00,2023-08-21 21:40:21,3.0,5.243526026632706,308.4717527636726,288.6218258878869,484.54674768656207,10.916705871173498,11382.20177,34318.74517,9268.25117,2655.96093,105.60394,19634.21152,19.69316
2023-08-23 22:00:00,2023-08-21 21:40:21,3.0,5.558595586810515,306.6647404844714,288.8151051157425,815.4350569806236,10.965331844539046,11242.64035,44521.68162,9852.82502,2661.68629,94.11144,20092.22005,21.34342
2023-08-23 23:00:00,2023-08-21 21:40:21,3.0,5.558595586810515,306.6647404844714,288.8151051157425,815.4350569806236,10.965331844539046,11089.0405,50543.21889,10522.59038,2668.12403,82.91167,20506.23414,14.89259
2023-08-24 00:00:00,2023-08-21 21:40:21,3.0,5.558595586810515,306.6647404844714,288.8151051157425,815.4350569806236,10.965331844539046,11158.19081,58454.25799,11787.86271,2584.72412,126.08512,32032.65363,10.5266
2023-08-24 01:00:00,2023-08-21 21:40:21,3.0,4.29251933742882,302.419989456908,289.5669422375171,607.402940485921,11.001339635092013,10828.91296,53358.47946,12005.25406,2585.04576,148.56378,34254.35775,14.67754
2023-08-24 02:00:00,2023-08-21 21:40:21,3.0,4.29251933742882,302.419989456908,289.5669422375171,607.402940485921,11.001339635092013,10442.22546,45869.65825,12136.70852,2587.22301,134.66302,35878.66383,16.19791
2023-08-24 03:00:00,2023-08-21 21:40:21,3.0,4.29251933742882,302.419989456908,289.5669422375171,607.402940485921,11.001339635092013,10045.16122,35803.82263,12503.07723,2589.89427,135.02128,35767.35756,20.2701
