datetime,creation_time (UTC),version,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dewpoint_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean,avg_coal_production_forecast,avg_nat_gas_production_forecast,avg_nuclear_production_forecast,avg_hydro_production_forecast,avg_solar_production_forecast,avg_wind_production_forecast,avg_other_production_forecast
2023-08-17 00:00:00,2023-08-18 21:54:43,3.0,4.237189998991984,301.1486716567871,287.1530680855245,31.67966702479466,0.0883854359941861,11467.49394,50998.00326,6113.95033,2584.72412,7228.24973,1110.9,5.58346
2023-08-17 01:00:00,2023-08-18 21:54:43,3.0,4.237189998991984,301.1486716567871,287.1530680855245,31.67966702479466,0.0883854359941861,11288.00902,44995.25348,6350.2364,2585.04576,3203.46001,1450.1,8.28943
2023-08-17 02:00:00,2023-08-18 21:54:43,3.0,4.237189998991984,301.1486716567871,287.1530680855245,31.67966702479466,0.0883854359941861,11022.41386,40337.08674,6710.35858,2587.22301,397.15999,1639.37999,9.79942
2023-08-17 03:00:00,2023-08-18 21:54:43,3.0,4.237189998991984,301.1486716567871,287.1530680855245,31.67966702479466,0.0883854359941861,10725.64634,35207.62949,7354.93177,2589.89427,0.0,1703.41998,10.3103
2023-08-17 04:00:00,2023-08-18 21:54:43,3.0,3.876221894484945,299.14601432970466,287.7823084128793,31.67966702479466,0.0883854359941861,10188.7716,33452.06009,7832.45977,2592.06881,0.0,1775.15996,10.88261
2023-08-17 05:00:00,2023-08-18 21:54:43,3.0,3.876221894484945,299.14601432970466,287.7823084128793,31.67966702479466,0.0883854359941861,9418.2255,34907.36873,8287.7906,2597.34527,0.0,1823.32002,11.2668
2023-08-17 06:00:00,2023-08-18 21:54:43,3.0,3.876221894484945,299.14601432970466,287.7823084128793,31.67966702479466,0.0883854359941861,8878.23563,32054.79249,8557.82864,2599.13416,0.0,1867.03003,11.6155
2023-08-17 07:00:00,2023-08-18 21:54:43,3.0,3.3112778296967287,297.8127214733456,288.12710864997257,15.839745093995283,0.104571872062731,8437.57918,20980.38084,8592.28899,2595.89871,0.0,1533.75004,8.95675
2023-08-17 08:00:00,2023-08-18 21:54:43,3.0,3.3112778296967287,297.8127214733456,288.12710864997257,15.839745093995283,0.104571872062731,7773.47236,3812.9795,8354.54281,2596.95062,0.0,1475.04001,8.48839
2023-08-17 09:00:00,2023-08-18 21:54:43,3.0,3.3112778296967287,297.8127214733456,288.12710864997257,15.839745093995283,0.104571872062731,7075.24713,0.0,8217.91533,2595.5933,0.0,1427.77003,8.1113
2023-08-17 10:00:00,2023-08-18 21:54:43,3.0,2.982204610354927,296.987644500559,288.28238390671544,0.0,0.104951079133202,6466.45635,0.0,8243.78763,2595.9712,0.0,1358.32997,7.55734
2023-08-17 11:00:00,2023-08-18 21:54:43,3.0,2.982204610354927,296.987644500559,288.28238390671544,0.0,0.104951079133202,6467.72345,0.0,7920.53174,2600.74085,0.0,1284.22004,6.96613
2023-08-17 12:00:00,2023-08-18 21:54:43,3.0,2.982204610354927,296.987644500559,288.28238390671544,0.0,0.104951079133202,6646.26997,0.0,7464.02916,2604.81084,0.01,1224.45004,6.48931
2023-08-17 13:00:00,2023-08-18 21:54:43,3.0,3.6860432821753686,303.312062557329,288.3773677306553,0.0647850840122845,0.1078617701134466,7108.18053,4594.95232,7190.0153,2608.73309,909.11004,1158.41999,5.96255
2023-08-17 14:00:00,2023-08-18 21:54:43,3.0,3.6860432821753686,303.312062557329,288.3773677306553,0.0647850840122845,0.1078617701134466,7715.86908,8768.93546,6913.9284,2611.55758,5178.38002,1045.40998,5.06101
2023-08-17 15:00:00,2023-08-18 21:54:43,3.0,3.6860432821753686,303.312062557329,288.3773677306553,0.0647850840122845,0.1078617701134466,8501.83369,7214.04011,6864.46205,2616.49988,9989.60005,912.63999,4.00184
2023-08-17 16:00:00,2023-08-18 21:54:43,3.0,3.3567083590465527,308.72199585164884,286.8517456832674,247.83385076062123,0.1135147431517699,9168.56522,4120.32367,6873.48283,2622.4564,12150.56997,733.30999,2.57123
2023-08-17 17:00:00,2023-08-18 21:54:43,3.0,3.3567083590465527,308.72199585164884,286.8517456832674,247.83385076062123,0.1135147431517699,9909.70209,3649.67684,6832.27002,2625.61097,12878.20003,586.83999,1.40277
