,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,nuclear,hydro,solar,wind,other
0,2023-08-03 00:00:00,2023-08-13 18:54:59,3.0,381.27,10833.0,44150.0,4918.0,128.0,9749.0,12073.0,179.0
1,2023-08-03 01:00:00,2023-08-13 18:54:59,3.0,404.14,11075.0,45670.0,4920.0,148.0,4478.0,12872.0,432.0
2,2023-08-03 02:00:00,2023-08-13 18:54:59,3.0,427.93,11391.0,46439.0,4921.0,147.0,268.0,12655.0,502.0
3,2023-08-03 03:00:00,2023-08-13 18:54:59,3.0,415.7,11077.0,43780.0,4923.0,59.0,0.0,14258.0,174.0
4,2023-08-03 04:00:00,2023-08-13 18:54:59,3.0,389.9,10606.0,37694.0,4926.0,12.0,1.0,17248.0,216.0
5,2023-08-03 05:00:00,2023-08-13 18:54:59,3.0,362.34,10141.0,31637.0,4929.0,4.0,1.0,19868.0,85.0
6,2023-08-03 06:00:00,2023-08-13 18:54:59,3.0,342.72,9353.0,27928.0,4932.0,5.0,1.0,21009.0,69.0
7,2023-08-03 07:00:00,2023-08-13 18:54:59,3.0,330.98,7783.0,26815.0,4934.0,5.0,1.0,20385.0,76.0
8,2023-08-03 08:00:00,2023-08-13 18:54:59,3.0,320.92,6961.0,25361.0,4932.0,5.0,1.0,20234.0,90.0
9,2023-08-03 09:00:00,2023-08-13 18:54:59,3.0,319.22,6726.0,24677.0,4930.0,5.0,1.0,19767.0,69.0
10,2023-08-03 10:00:00,2023-08-13 18:54:59,3.0,328.2,6907.0,24917.0,4932.0,5.0,1.0,18619.0,104.0
11,2023-08-03 11:00:00,2023-08-13 18:54:59,3.0,345.14,7446.0,26146.0,4933.0,5.0,1.0,17117.0,117.0
12,2023-08-03 12:00:00,2023-08-13 18:54:59,3.0,360.24,8397.0,26846.0,4934.0,5.0,5.0,16174.0,77.0
13,2023-08-03 13:00:00,2023-08-13 18:54:59,3.0,348.59,7832.0,26259.0,4935.0,5.0,1771.0,15562.0,138.0
14,2023-08-03 14:00:00,2023-08-13 18:54:59,3.0,318.71,7161.0,25438.0,4936.0,4.0,8161.0,13725.0,66.0
15,2023-08-03 15:00:00,2023-08-13 18:54:59,3.0,300.57,6742.0,26245.0,4937.0,4.0,11196.0,14570.0,82.0
16,2023-08-03 16:00:00,2023-08-13 18:54:59,3.0,315.61,7709.0,29057.0,4937.0,5.0,12408.0,13632.0,143.0
17,2023-08-03 17:00:00,2023-08-13 18:54:59,3.0,350.4,9718.0,33748.0,4936.0,19.0,13107.0,10693.0,96.0
18,2023-08-03 18:00:00,2023-08-13 18:54:59,3.0,378.97,11266.0,37944.0,4936.0,6.0,13161.0,8366.0,329.0
19,2023-08-03 19:00:00,2023-08-13 18:54:59,3.0,393.01,11756.0,42435.0,4934.0,26.0,13089.0,7219.0,218.0
20,2023-08-03 20:00:00,2023-08-13 18:54:59,3.0,396.21,11764.0,44529.0,4933.0,33.0,12858.0,7224.0,145.0
21,2023-08-03 21:00:00,2023-08-13 18:54:59,3.0,392.06,11696.0,44948.0,4931.0,112.0,12755.0,8174.0,161.0
22,2023-08-03 22:00:00,2023-08-13 18:54:59,3.0,390.03,11707.0,44694.0,4930.0,178.0,12098.0,9116.0,182.0
23,2023-08-03 23:00:00,2023-08-13 18:54:59,3.0,389.67,11611.0,44683.0,4930.0,190.0,11460.0,9615.0,138.0
