datetime,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dewpoint_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean,avg_coal_production_forecast,avg_nat_gas_production_forecast,avg_nuclear_production_forecast,avg_hydro_production_forecast,avg_solar_production_forecast,avg_wind_production_forecast,avg_other_production_forecast
2023-08-05 00:00:00,4.965014860750815,303.56820509096616,289.97076406963305,43.65099892540003,0.0473248047335576,11793.39356,48967.13133,7496.35841,2584.72412,10521.05025,3111.73994,21.54519
2023-08-05 01:00:00,4.965014860750815,303.56820509096616,289.97076406963305,43.65099892540003,0.0473248047335576,11529.10619,41873.79793,7749.33094,2585.04576,5290.66991,3600.89005,25.44739
2023-08-05 02:00:00,4.965014860750815,303.56820509096616,289.97076406963305,43.65099892540003,0.0473248047335576,11174.58314,36407.14637,8002.25495,2587.22301,712.92999,3815.99005,27.16336
2023-08-05 03:00:00,4.965014860750815,303.56820509096616,289.97076406963305,43.65099892540003,0.0473248047335576,10803.9035,30616.12192,8613.1768,2589.89427,2.59,3888.06016,27.7383
2023-08-05 04:00:00,4.785086460154673,301.6128356598623,290.8255562536117,43.65099892540003,0.0473248047335576,10201.10093,28613.53128,9103.7046,2592.06881,0.0,3853.35987,27.46147
2023-08-05 05:00:00,4.785086460154673,301.6128356598623,290.8255562536117,43.65099892540003,0.0473248047335576,9354.03975,30466.05409,9502.61416,2597.34527,0.0,3753.3399,26.66356
2023-08-05 06:00:00,4.785086460154673,301.6128356598623,290.8255562536117,43.65099892540003,0.0473248047335576,8769.06008,28562.35701,9716.25003,2599.13416,0.0,3641.42005,25.77072
2023-08-05 07:00:00,4.233295598014914,300.10233033347765,291.16153311057565,21.825334831718315,0.0601132845287833,8299.44834,18947.43,9756.36627,2595.89871,0.0,3583.88004,25.3117
2023-08-05 08:00:00,4.233295598014914,300.10233033347765,291.16153311057565,21.825334831718315,0.0601132845287833,7610.50957,2904.86332,9606.60216,2596.95062,0.0,3463.75008,24.35336
2023-08-05 09:00:00,4.233295598014914,300.10233033347765,291.16153311057565,21.825334831718315,0.0601132845287833,6897.48956,0.0,9460.9873,2595.5933,0.0,3332.60006,23.30711
2023-08-05 10:00:00,3.6133657494649167,298.89073146885056,291.3451274858122,0.0,0.0660846407098887,6291.4789,0.0,9417.03604,2595.9712,0.0,3185.70991,22.13529
2023-08-05 11:00:00,3.6133657494649167,298.89073146885056,291.3451274858122,0.0,0.0660846407098887,6360.27104,0.0,9062.67674,2600.74085,0.0,2973.15002,20.43959
2023-08-05 12:00:00,3.6133657494649167,298.89073146885056,291.3451274858122,0.0,0.0660846407098887,6616.42504,0.0,8654.24921,2604.81084,0.23,2663.49998,17.96935
2023-08-05 13:00:00,4.784503320503188,304.4634251467643,290.6100121318799,0.1923221834613573,0.0817207510883969,7182.10211,5811.9875,8329.45247,2608.73309,1477.58998,2239.42999,14.58633
2023-08-05 14:00:00,4.784503320503188,304.4634251467643,290.6100121318799,0.1923221834613573,0.0817207510883969,7900.76444,10361.82258,7930.67734,2611.55758,6563.4398,1686.58003,10.17596
2023-08-05 15:00:00,4.784503320503188,304.4634251467643,290.6100121318799,0.1923221834613573,0.0817207510883969,8791.69881,8303.41084,7735.1602,2616.49988,11149.30003,1146.74998,5.86946
2023-08-05 16:00:00,4.6005732107206345,309.56634370374456,288.7334112140319,260.9676415184432,0.0999165369302391,9539.60478,4457.07759,7610.34166,2622.4564,12730.73011,772.61,2.88475
2023-08-05 17:00:00,4.6005732107206345,309.56634370374456,288.7334112140319,260.9676415184432,0.0999165369302391,10357.36829,3674.3755,7528.62402,2625.61097,13317.88025,552.91,1.13209
2023-08-05 18:00:00,4.6005732107206345,309.56634370374456,288.7334112140319,260.9676415184432,0.0999165369302391,11099.46075,4617.23914,7440.14716,2628.1072,13619.70007,465.87,0.43773
2023-08-05 19:00:00,5.1237211149479,311.7644397973036,286.8463416747254,530.9632759607111,0.1080609178389299,11763.74157,8907.49255,7339.09926,2631.09298,13699.89043,526.73,0.92324
2023-08-05 20:00:00,5.1237211149479,311.7644397973036,286.8463416747254,530.9632759607111,0.1080609178389299,11891.3827,22755.59521,7461.10258,2635.54411,13682.80972,747.65,2.68563
2023-08-05 21:00:00,5.1237211149479,311.7644397973036,286.8463416747254,530.9632759607111,0.1080609178389299,11890.30012,36988.6416,7663.3519,2640.05122,13573.19072,1131.47999,5.74764
2023-08-05 22:00:00,6.311790178536079,308.7717874835474,287.3253747582964,921.2995431051714,0.1117627128835335,11778.17572,47318.83707,8248.86282,2645.82045,13206.05984,1709.41002,10.35808
2023-08-05 23:00:00,6.311790178536079,308.7717874835474,287.3253747582964,921.2995431051714,0.1117627128835335,11587.05747,47861.80432,8929.86757,2652.29289,12498.76003,2328.81006,15.29936
2023-08-06 00:00:00,6.311790178536079,308.7717874835474,287.3253747582964,921.2995431051714,0.1117627128835335,11805.05706,54860.3542,11439.0702,2613.49576,126.08512,16360.94379,10.5266
2023-08-06 01:00:00,5.672438292564216,303.1988802536056,288.7917482489913,711.8821279819231,0.4975477466541528,11499.83799,51659.7183,11659.35393,2613.79129,148.56378,15154.5986,14.67754
2023-08-06 02:00:00,5.672438292564216,303.1988802536056,288.7917482489913,711.8821279819231,0.4975477466541528,11108.71424,47016.53606,11800.68034,2615.94657,134.66302,13996.70656,16.19791
2023-08-06 03:00:00,5.672438292564216,303.1988802536056,288.7917482489913,711.8821279819231,0.4975477466541528,10707.59962,39742.13777,12186.92501,2618.55247,135.02128,12768.98061,20.2701
2023-08-06 04:00:00,5.354778805710402,300.7428415945672,290.1551543002347,41.30367180044156,0.959126636557778,10103.25983,33297.49327,12399.75823,2620.68032,129.85429,11436.12022,18.3159
2023-08-06 05:00:00,5.354778805710402,300.7428415945672,290.1551543002347,41.30367180044156,0.959126636557778,9278.45149,28527.02927,12623.27958,2625.99914,29.0661,10290.61365,17.80127
2023-08-06 06:00:00,5.354778805710402,300.7428415945672,290.1551543002347,41.30367180044156,0.959126636557778,8730.53137,21094.62736,12712.3276,2627.95872,25.97674,9497.01214,18.10857
2023-08-06 07:00:00,4.536670356671904,299.09817642562905,290.9409271680001,20.65198370480436,1.107487960903289,8304.28171,10319.83392,12675.19443,2624.80516,30.06472,8907.35771,16.38273
2023-08-06 08:00:00,4.536670356671904,299.09817642562905,290.9409271680001,20.65198370480436,1.107487960903289,7653.70817,0.0,12422.10019,2625.84464,44.11312,8638.8927,13.60592
2023-08-06 09:00:00,4.536670356671904,299.09817642562905,290.9409271680001,20.65198370480436,1.107487960903289,6981.28696,0.0,12101.44552,2624.40455,36.16983,8781.83606,16.81207
2023-08-06 10:00:00,4.135051184202006,297.9514610299907,291.4707028122691,0.0,1.2701497645108482,6426.82892,0.0,11862.83545,2624.71112,82.65919,9192.42681,19.01329
2023-08-06 11:00:00,4.135051184202006,297.9514610299907,291.4707028122691,0.0,1.2701497645108482,6548.54568,0.0,11378.04707,2629.37505,83.08862,9835.58144,19.74207
2023-08-06 12:00:00,4.135051184202006,297.9514610299907,291.4707028122691,0.0,1.2701497645108482,6847.95265,0.0,10869.05928,2633.38097,76.76512,10492.02496,18.77173
2023-08-06 13:00:00,4.665471648304086,302.6473712600276,291.1258385254902,0.1432491133326008,1.4310669480364573,7450.00907,0.0,10467.00835,2637.23972,82.61655,11364.04686,16.16499
2023-08-06 14:00:00,4.665471648304086,302.6473712600276,291.1258385254902,0.1432491133326008,1.4310669480364573,8185.35594,0.0,9960.72998,2640.0608,88.77527,12236.66359,13.02991
2023-08-06 15:00:00,4.665471648304086,302.6473712600276,291.1258385254902,0.1432491133326008,1.4310669480364573,9069.23531,0.0,9641.98209,2644.93514,108.46123,13165.15121,14.35662
2023-08-06 16:00:00,4.188219829901375,307.9584145003694,289.3594408776088,241.9413542083688,1.4594768704306276,9800.5953,3585.56997,9454.39036,2650.81406,121.77503,14223.39423,15.78311
