datetime,creation_time (UTC),version,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dewpoint_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean,avg_coal_production_forecast,avg_nat_gas_production_forecast,avg_nuclear_production_forecast,avg_hydro_production_forecast,avg_solar_production_forecast,avg_wind_production_forecast,avg_other_production_forecast
2023-09-08 00:00:00,2023-09-08 23:15:10,3.0,4.4913486007491645,302.5637163652216,287.7808473909538,13.0847901819139,0.0294829387138592,11658.55045,51308.84279,5715.25395,2584.72412,7910.28998,1409.99999,7.96954
2023-09-08 01:00:00,2023-09-08 23:15:10,3.0,4.4913486007491645,302.5637163652216,287.7808473909538,13.0847901819139,0.0294829387138592,11400.23726,44283.12158,5945.64947,2585.04576,2352.51991,1416.43003,8.02083
2023-09-08 02:00:00,2023-09-08 23:15:10,3.0,4.4913486007491645,302.5637163652216,287.7808473909538,13.0847901819139,0.0294829387138592,11073.77846,38992.54918,6336.33691,2587.22301,22.03,1360.26002,7.57274
2023-09-08 03:00:00,2023-09-08 23:15:10,3.0,4.4913486007491645,302.5637163652216,287.7808473909538,13.0847901819139,0.0294829387138592,10723.40751,33137.97029,6989.35774,2589.89427,0.0,1330.03998,7.33165
2023-09-08 04:00:00,2023-09-08 23:15:10,3.0,4.1581836036419935,300.4697604714748,288.7648138785388,13.0847901819139,0.0294829387138592,10216.47944,31028.93015,7461.55839,2592.06881,0.0,1308.53998,7.16014
2023-09-08 05:00:00,2023-09-08 23:15:10,3.0,4.1581836036419935,300.4697604714748,288.7648138785388,13.0847901819139,0.0294829387138592,9558.12017,32961.55676,7932.67559,2597.34527,0.0,1294.09,7.04486
2023-09-08 06:00:00,2023-09-08 23:15:10,3.0,4.1581836036419935,300.4697604714748,288.7648138785388,13.0847901819139,0.0294829387138592,9160.42588,31148.76743,8219.11014,2599.13416,0.0,1276.32996,6.90318
2023-09-08 07:00:00,2023-09-08 23:15:10,3.0,3.621279008139733,298.90197215319847,289.4233146051617,6.542330482475549,0.0650331993977769,8874.15439,21245.58453,8252.18555,2595.89871,25.41,988.00002,4.60303
2023-09-08 08:00:00,2023-09-08 23:15:10,3.0,3.621279008139733,298.90197215319847,289.4233146051617,6.542330482475549,0.0650331993977769,8322.39297,4410.01791,7988.97197,2596.95062,23.25,924.1,4.09326
2023-09-08 09:00:00,2023-09-08 23:15:10,3.0,3.621279008139733,298.90197215319847,289.4233146051617,6.542330482475549,0.0650331993977769,7728.89721,0.0,7855.43175,2595.5933,23.04,875.32001,3.70412
2023-09-08 10:00:00,2023-09-08 23:15:10,3.0,3.0249422017024385,297.6857389269185,289.8278730202932,0.0,0.1471545747352712,7253.47933,0.0,7902.35335,2595.9712,22.08,846.35001,3.47301
2023-09-08 11:00:00,2023-09-08 23:15:10,3.0,3.0249422017024385,297.6857389269185,289.8278730202932,0.0,0.1471545747352712,7370.1996,0.0,7589.28999,2600.74085,20.43,815.45002,3.22651
2023-09-08 12:00:00,2023-09-08 23:15:10,3.0,3.0249422017024385,297.6857389269185,289.8278730202932,0.0,0.1471545747352712,7627.48984,0.0,7119.6683,2604.81084,18.57,761.36,2.795
2023-09-08 13:00:00,2023-09-08 23:15:10,3.0,3.590609584177762,302.85981172566494,289.71311767769294,0.0005959305207757,0.2852778618291365,8133.98222,6122.28512,6861.65638,2608.73309,214.89,686.03001,2.19406
2023-09-08 14:00:00,2023-09-08 23:15:10,3.0,3.590609584177762,302.85981172566494,289.71311767769294,0.0005959305207757,0.2852778618291365,8720.70889,10936.22815,6622.62111,2611.55758,5035.09011,549.24,1.10281
2023-09-08 15:00:00,2023-09-08 23:15:10,3.0,3.590609584177762,302.85981172566494,289.71311767769294,0.0005959305207757,0.2852778618291365,9421.27327,8768.49477,6616.57902,2616.49988,10516.26005,397.49,0.0
2023-09-08 16:00:00,2023-09-08 23:15:10,3.0,3.7415375432044953,308.1061220700302,287.5254963025551,213.63312680691885,0.3889321411349086,9992.01875,4652.10089,6665.54183,2622.4564,12347.72032,310.39,0.0
2023-09-08 17:00:00,2023-09-08 23:15:10,3.0,3.7415375432044953,308.1061220700302,287.5254963025551,213.63312680691885,0.3889321411349086,10540.79904,3738.58131,6636.5035,2625.61097,13071.63014,297.98,0.0
2023-09-08 18:00:00,2023-09-08 23:15:10,3.0,3.7415375432044953,308.1061220700302,287.5254963025551,213.63312680691885,0.3889321411349086,11065.66017,4724.0699,6568.14839,2628.1072,13145.9296,342.02,0.0
2023-09-08 19:00:00,2023-09-08 23:15:10,3.0,4.689126150301041,309.9704548792447,285.90119863664523,484.7440864335642,0.4232620929868693,11551.91541,9379.19874,6472.40438,2631.09298,13187.74013,440.59,0.23605
2023-09-08 20:00:00,2023-09-08 23:15:10,3.0,4.689126150301041,309.9704548792447,285.90119863664523,484.7440864335642,0.4232620929868693,11582.48791,24002.08533,6584.27165,2635.54411,13235.27982,583.98001,1.37995
2023-09-08 21:00:00,2023-09-08 23:15:10,3.0,4.689126150301041,309.9704548792447,285.90119863664523,484.7440864335642,0.4232620929868693,11559.81971,38796.81367,6838.1912,2640.05122,13027.45969,731.75,2.55879
2023-09-08 22:00:00,2023-09-08 23:15:10,3.0,5.943440860481334,306.4644269590472,286.58877237798174,850.1031523704478,0.4388596466318566,11476.75935,49424.90896,7484.87004,2645.82045,12602.92,890.90999,3.82849
2023-09-08 23:00:00,2023-09-08 23:15:10,3.0,5.943440860481334,306.4644269590472,286.58877237798174,850.1031523704478,0.4388596466318566,11363.13281,49894.74152,8283.22612,2652.29289,11507.66977,1062.08999,5.19408
2023-09-09 00:00:00,2023-09-08 23:15:10,3.0,5.943440860481334,306.4644269590472,286.58877237798174,850.1031523704478,0.4388596466318566,11725.69417,57158.87721,10559.54696,2608.40517,126.08512,14403.01741,10.5266
2023-09-09 01:00:00,2023-09-08 23:15:10,3.0,5.061085081479455,300.7184055854196,288.26519322932967,629.3794729014209,1.021018865099839,11505.37156,53407.53616,10787.12367,2608.70532,148.56378,13008.41281,14.67754
