datetime,nuclear_actual,avg_nuclear_production_forecast
2021-01-01T00:00:00.000000000,2109.0,2068.6082
2021-01-01T01:00:00.000000000,2104.0,2082.4622
2021-01-01T02:00:00.000000000,2099.0,2076.9224
2021-01-01T03:00:00.000000000,2110.0,2084.9019
2021-01-01T04:00:00.000000000,2110.0,2081.9612
2021-01-01T05:00:00.000000000,2116.0,2071.6775
2021-01-01T06:00:00.000000000,2119.0,2085.9624
2021-01-01T07:00:00.000000000,2119.0,2093.4722
2021-01-01T08:00:00.000000000,2117.0,2085.0027
2021-01-01T09:00:00.000000000,2116.0,2098.9448
2021-01-01T10:00:00.000000000,2120.0,2103.384
2021-01-01T11:00:00.000000000,2119.0,2090.766
2021-01-01T12:00:00.000000000,2124.0,2128.1174
2021-01-01T13:00:00.000000000,2124.0,2109.9805
2021-01-01T14:00:00.000000000,2101.0,2123.872
2021-01-01T15:00:00.000000000,2118.0,2125.1956
2021-01-01T16:00:00.000000000,2122.0,2127.6033
2021-01-01T17:00:00.000000000,2127.0,2128.661
2021-01-01T18:00:00.000000000,2132.0,2131.9656
2021-01-01T19:00:00.000000000,2134.0,2110.8315
2021-01-01T20:00:00.000000000,2138.0,2134.135
2021-01-01T21:00:00.000000000,2142.0,2106.1987
2021-01-01T22:00:00.000000000,2134.0,2116.258
2021-01-01T23:00:00.000000000,2107.0,2115.3604
2021-01-02T00:00:00.000000000,2111.0,2071.3948
2021-01-02T01:00:00.000000000,2110.0,2086.1506
2021-01-02T02:00:00.000000000,2113.0,2081.1453
2021-01-02T03:00:00.000000000,2111.0,2088.5137
2021-01-02T04:00:00.000000000,2094.0,2085.643
2021-01-02T05:00:00.000000000,2115.0,2074.3176
2021-01-02T06:00:00.000000000,2114.0,2089.4353
2021-01-02T07:00:00.000000000,2113.0,2097.0488
2021-01-02T08:00:00.000000000,2116.0,2088.386
2021-01-02T09:00:00.000000000,2108.0,2102.4463
2021-01-02T10:00:00.000000000,2122.0,2107.153
2021-01-02T11:00:00.000000000,2126.0,2093.4197
2021-01-02T12:00:00.000000000,2133.0,2132.4565
2021-01-02T13:00:00.000000000,2142.0,2112.9905
2021-01-02T14:00:00.000000000,2129.0,2128.0632
2021-01-02T15:00:00.000000000,2122.0,2128.8472
2021-01-02T16:00:00.000000000,2120.0,2131.466
2021-01-02T17:00:00.000000000,2107.0,2131.6284
2021-01-02T18:00:00.000000000,2102.0,2135.8782
2021-01-02T19:00:00.000000000,2129.0,2113.5317
2021-01-02T20:00:00.000000000,2133.0,2138.4426
2021-01-02T21:00:00.000000000,2125.0,2109.0159
2021-01-02T22:00:00.000000000,2139.0,2119.8396
2021-01-02T23:00:00.000000000,2127.0,2118.6086
2021-01-03T00:00:00.000000000,2111.0,2099.8098
2021-01-03T01:00:00.000000000,2113.0,2107.2437
2021-01-03T02:00:00.000000000,2115.0,2080.0566
2021-01-03T03:00:00.000000000,2109.0,2107.3518
2021-01-03T04:00:00.000000000,2105.0,2102.117
2021-01-03T05:00:00.000000000,2106.0,2117.2258
2021-01-03T06:00:00.000000000,2518.0,2111.6306
2021-01-03T07:00:00.000000000,2513.0,2126.1118
2021-01-03T08:00:00.000000000,2496.0,2111.479
2021-01-03T09:00:00.000000000,2490.0,2117.4133
2021-01-03T10:00:00.000000000,2465.0,2114.4448
2021-01-03T11:00:00.000000000,2411.0,2129.96
2021-01-03T12:00:00.000000000,2345.0,2150.2212
2021-01-03T13:00:00.000000000,2311.0,2131.4727
2021-01-03T14:00:00.000000000,2302.0,2127.5217
2021-01-03T15:00:00.000000000,2289.0,2137.7383
2021-01-03T16:00:00.000000000,2279.0,2142.1296
2021-01-03T17:00:00.000000000,2287.0,2166.9465
2021-01-03T18:00:00.000000000,2294.0,2145.743
2021-01-03T19:00:00.000000000,2279.0,2149.2341
2021-01-03T20:00:00.000000000,2276.0,2134.429
2021-01-03T21:00:00.000000000,2175.0,2128.367
2021-01-03T22:00:00.000000000,2167.0,2129.6003
2021-01-03T23:00:00.000000000,2208.0,2146.43
2021-01-04T00:00:00.000000000,2156.0,2175.6777
2021-01-04T01:00:00.000000000,2236.0,2183.8975
2021-01-04T02:00:00.000000000,2260.0,2158.858
2021-01-04T03:00:00.000000000,2294.0,2183.947
2021-01-04T04:00:00.000000000,2335.0,2178.8179
2021-01-04T05:00:00.000000000,2366.0,2190.7656
2021-01-04T06:00:00.000000000,2117.0,2187.196
2021-01-04T07:00:00.000000000,2118.0,2201.005
2021-01-04T08:00:00.000000000,2117.0,2186.6562
2021-01-04T09:00:00.000000000,2121.0,2193.1775
2021-01-04T10:00:00.000000000,2121.0,2190.5867
2021-01-04T11:00:00.000000000,2117.0,2202.5698
2021-01-04T12:00:00.000000000,2144.0,2225.6584
