datetime,wind_actual,avg_wind_production_forecast
2021-01-01T00:00:00.000000000,935.0,857.6673
2021-01-01T01:00:00.000000000,927.0,855.8805
2021-01-01T02:00:00.000000000,925.0,828.7223
2021-01-01T03:00:00.000000000,907.0,816.9019
2021-01-01T04:00:00.000000000,901.0,803.6403
2021-01-01T05:00:00.000000000,826.0,756.7957
2021-01-01T06:00:00.000000000,784.0,754.62964
2021-01-01T07:00:00.000000000,765.0,721.4012
2021-01-01T08:00:00.000000000,740.0,681.68054
2021-01-01T09:00:00.000000000,690.0,626.836
2021-01-01T10:00:00.000000000,688.0,600.3129
2021-01-01T11:00:00.000000000,624.0,534.69244
2021-01-01T12:00:00.000000000,562.0,487.83755
2021-01-01T13:00:00.000000000,438.0,446.54877
2021-01-01T14:00:00.000000000,369.0,377.2593
2021-01-01T15:00:00.000000000,329.0,316.86115
2021-01-01T16:00:00.000000000,264.0,272.98526
2021-01-01T17:00:00.000000000,218.0,240.96255
2021-01-01T18:00:00.000000000,165.0,196.80434
2021-01-01T19:00:00.000000000,99.0,172.16794
2021-01-01T20:00:00.000000000,75.0,168.86098
2021-01-01T21:00:00.000000000,49.0,148.67886
2021-01-01T22:00:00.000000000,76.0,120.83784
2021-01-01T23:00:00.000000000,84.0,94.46565
2021-01-02T00:00:00.000000000,72.0,104.49544
2021-01-02T01:00:00.000000000,90.0,122.324585
2021-01-02T02:00:00.000000000,146.0,143.25104
2021-01-02T03:00:00.000000000,196.0,169.36833
2021-01-02T04:00:00.000000000,216.0,198.85793
2021-01-02T05:00:00.000000000,224.0,213.43176
2021-01-02T06:00:00.000000000,212.0,256.34094
2021-01-02T07:00:00.000000000,212.0,281.69003
2021-01-02T08:00:00.000000000,213.0,304.85266
2021-01-02T09:00:00.000000000,284.0,313.6701
2021-01-02T10:00:00.000000000,438.0,346.05087
2021-01-02T11:00:00.000000000,587.0,370.62878
2021-01-02T12:00:00.000000000,688.0,392.9936
2021-01-02T13:00:00.000000000,708.0,414.5315
2021-01-02T14:00:00.000000000,670.0,431.87354
2021-01-02T15:00:00.000000000,598.0,452.71887
2021-01-02T16:00:00.000000000,547.0,478.49677
2021-01-02T17:00:00.000000000,547.0,489.0319
2021-01-02T18:00:00.000000000,488.0,515.29596
2021-01-02T19:00:00.000000000,517.0,524.12384
2021-01-02T20:00:00.000000000,536.0,544.0412
2021-01-02T21:00:00.000000000,636.0,552.1632
2021-01-02T22:00:00.000000000,700.0,565.7084
2021-01-02T23:00:00.000000000,713.0,565.6376
2021-01-03T00:00:00.000000000,736.0,691.392
2021-01-03T01:00:00.000000000,699.0,676.5765
2021-01-03T02:00:00.000000000,556.0,660.2217
2021-01-03T03:00:00.000000000,488.0,641.7293
2021-01-03T04:00:00.000000000,513.0,620.98944
2021-01-03T05:00:00.000000000,442.0,584.16925
2021-01-03T06:00:00.000000000,515.0,554.98785
2021-01-03T07:00:00.000000000,421.0,530.0531
2021-01-03T08:00:00.000000000,419.0,502.56378
2021-01-03T09:00:00.000000000,415.0,463.56165
2021-01-03T10:00:00.000000000,353.0,427.01306
2021-01-03T11:00:00.000000000,258.0,388.51923
2021-01-03T12:00:00.000000000,171.0,339.52676
2021-01-03T13:00:00.000000000,157.0,298.64963
2021-01-03T14:00:00.000000000,138.0,264.0162
2021-01-03T15:00:00.000000000,67.0,226.63028
2021-01-03T16:00:00.000000000,29.0,217.0459
2021-01-03T17:00:00.000000000,43.0,204.46912
2021-01-03T18:00:00.000000000,62.0,201.846
2021-01-03T19:00:00.000000000,50.0,168.06595
