UTC time,coal,nat_gas,oil,hydro,solar,wind,biomass,geothermal,unknown
2023-05-08 00:00:00,0.0,270.0,0.0,21375.0,0.0,6268.0,800.0,0.0,88.0
2023-05-08 01:00:00,0.0,672.0,0.0,21206.0,0.0,6152.0,800.0,0.0,88.0
2023-05-08 02:00:00,0.0,1206.0,0.0,21447.0,0.0,5364.0,768.0,0.0,88.0
2023-05-08 03:00:00,0.0,2566.0,0.0,21872.0,68.0,5296.0,780.0,0.0,88.0
2023-05-08 04:00:00,0.0,3264.0,0.0,23481.0,260.0,4604.0,768.0,0.0,88.0
2023-05-08 05:00:00,0.0,3347.0,0.0,24432.0,648.0,3200.0,768.0,0.0,88.0
2023-05-08 06:00:00,0.0,3403.0,0.0,24464.0,1396.0,2252.0,768.0,0.0,88.0
2023-05-08 07:00:00,0.0,3423.0,0.0,24700.0,2284.0,1704.0,768.0,0.0,88.0
2023-05-08 08:00:00,0.0,1850.0,0.0,24665.0,3048.0,1328.0,768.0,0.0,88.0
2023-05-08 09:00:00,0.0,1691.0,0.0,25079.0,3532.0,896.0,768.0,0.0,88.0
2023-05-08 10:00:00,0.0,1704.0,0.0,24971.0,3948.0,632.0,768.0,0.0,88.0
2023-05-08 11:00:00,0.0,1662.0,0.0,24853.0,4060.0,396.0,768.0,0.0,88.0
2023-05-08 12:00:00,0.0,1862.0,0.0,24511.0,3836.0,300.0,772.0,0.0,88.0
2023-05-08 13:00:00,0.0,1753.0,0.0,24273.0,3316.0,280.0,784.0,0.0,88.0
2023-05-08 14:00:00,0.0,2631.0,0.0,24159.0,2616.0,396.0,768.0,0.0,88.0
2023-05-08 15:00:00,0.0,3298.0,0.0,23776.0,1768.0,628.0,768.0,0.0,88.0
2023-05-08 16:00:00,0.0,3374.0,0.0,25395.0,892.0,1184.0,768.0,0.0,88.0
2023-05-08 17:00:00,0.0,3395.0,0.0,25756.0,356.0,1908.0,768.0,0.0,88.0
2023-05-08 18:00:00,0.0,3423.0,0.0,26184.0,64.0,2556.0,768.0,0.0,88.0
2023-05-08 19:00:00,0.0,3457.0,0.0,26178.0,0.0,2956.0,784.0,0.0,88.0
2023-05-08 20:00:00,0.0,3482.0,0.0,25779.0,0.0,3132.0,784.0,0.0,88.0
2023-05-08 21:00:00,0.0,3441.0,0.0,24137.0,0.0,3552.0,784.0,0.0,88.0
2023-05-08 22:00:00,0.0,3106.0,0.0,22786.0,0.0,3896.0,800.0,0.0,88.0
2023-05-08 23:00:00,0.0,1844.0,0.0,22721.0,0.0,3192.0,800.0,0.0,88.0
