UTC time,coal,nat_gas,nuclear,hydro,solar,other
2023-11-21 00:00:00,3004.0,1777.0,6428.0,1646.0,0.0,14.0
2023-11-21 01:00:00,2943.0,1783.0,6423.0,1610.0,0.0,15.0
2023-11-21 02:00:00,3016.0,1786.0,6423.0,1385.0,0.0,15.0
2023-11-21 03:00:00,2884.0,1786.0,6423.0,818.0,0.0,16.0
2023-11-21 04:00:00,2544.0,1776.0,6426.0,314.0,0.0,15.0
2023-11-21 05:00:00,1996.0,1763.0,6428.0,0.0,0.0,15.0
2023-11-21 06:00:00,1658.0,1753.0,6425.0,0.0,0.0,15.0
2023-11-21 07:00:00,1578.0,1555.0,6425.0,0.0,0.0,15.0
2023-11-21 08:00:00,1476.0,1541.0,6425.0,0.0,0.0,15.0
2023-11-21 09:00:00,1454.0,1544.0,6424.0,0.0,0.0,15.0
2023-11-21 10:00:00,1548.0,1549.0,6427.0,0.0,0.0,14.0
2023-11-21 11:00:00,2093.0,1600.0,6427.0,0.0,0.0,15.0
2023-11-21 12:00:00,2713.0,1834.0,6421.0,521.0,0.0,15.0
2023-11-21 13:00:00,2969.0,1836.0,6427.0,802.0,0.0,15.0
2023-11-21 14:00:00,2814.0,1833.0,6426.0,1147.0,5.0,15.0
2023-11-21 15:00:00,2684.0,1835.0,6424.0,1355.0,13.0,15.0
2023-11-21 16:00:00,2853.0,1837.0,6422.0,1335.0,29.0,15.0
2023-11-21 17:00:00,3017.0,1824.0,6420.0,977.0,37.0,16.0
2023-11-21 18:00:00,3121.0,1814.0,6420.0,489.0,42.0,14.0
2023-11-21 19:00:00,3124.0,1792.0,6420.0,607.0,39.0,16.0
2023-11-21 20:00:00,3113.0,1782.0,6424.0,704.0,26.0,15.0
2023-11-21 21:00:00,3132.0,1794.0,6419.0,778.0,13.0,16.0
2023-11-21 22:00:00,3124.0,1797.0,6417.0,1072.0,0.0,15.0
2023-11-21 23:00:00,3057.0,1800.0,6414.0,1570.0,0.0,16.0
