UTC time,coal,nat_gas,nuclear,hydro,solar,other
2023-01-30 00:00:00,2090.0,3140.0,7369.0,737.0,0.0,11.0
2023-01-30 01:00:00,1938.0,3137.0,7377.0,739.0,0.0,11.0
2023-01-30 02:00:00,1888.0,3031.0,7371.0,739.0,0.0,11.0
2023-01-30 03:00:00,1638.0,2903.0,7371.0,394.0,0.0,11.0
2023-01-30 04:00:00,1436.0,2775.0,7371.0,32.0,0.0,10.0
2023-01-30 05:00:00,1275.0,2798.0,7374.0,0.0,0.0,11.0
2023-01-30 06:00:00,1247.0,2837.0,7372.0,0.0,0.0,11.0
2023-01-30 07:00:00,1244.0,2825.0,7375.0,0.0,0.0,11.0
2023-01-30 08:00:00,1256.0,2771.0,7373.0,0.0,0.0,11.0
2023-01-30 09:00:00,1250.0,2655.0,7371.0,0.0,0.0,11.0
2023-01-30 10:00:00,1257.0,2829.0,7372.0,0.0,0.0,11.0
2023-01-30 11:00:00,1284.0,2976.0,7375.0,0.0,0.0,11.0
2023-01-30 12:00:00,1493.0,3107.0,7378.0,912.0,0.0,11.0
2023-01-30 13:00:00,1769.0,3103.0,7370.0,1454.0,0.0,12.0
2023-01-30 14:00:00,1798.0,3091.0,7377.0,1161.0,85.0,11.0
2023-01-30 15:00:00,1777.0,3106.0,7373.0,734.0,246.0,12.0
2023-01-30 16:00:00,1762.0,3085.0,7370.0,388.0,313.0,12.0
2023-01-30 17:00:00,1772.0,3011.0,7373.0,0.0,427.0,13.0
2023-01-30 18:00:00,1804.0,2916.0,7370.0,0.0,509.0,11.0
2023-01-30 19:00:00,1799.0,2872.0,7361.0,0.0,707.0,13.0
2023-01-30 20:00:00,1800.0,2761.0,7366.0,0.0,722.0,12.0
2023-01-30 21:00:00,1816.0,2778.0,7357.0,0.0,628.0,13.0
2023-01-30 22:00:00,1834.0,2881.0,7362.0,0.0,297.0,11.0
2023-01-30 23:00:00,1839.0,2911.0,7362.0,34.0,28.0,11.0
