UTC time,coal,nat_gas,nuclear,hydro,solar,other
2023-10-17 00:00:00,2151.0,3018.0,6107.0,1528.0,0.0,11.0
2023-10-17 01:00:00,2150.0,2987.0,6103.0,1432.0,0.0,10.0
2023-10-17 02:00:00,2147.0,2646.0,6103.0,1164.0,0.0,11.0
2023-10-17 03:00:00,2105.0,2448.0,6101.0,316.0,0.0,10.0
2023-10-17 04:00:00,1597.0,2303.0,6106.0,18.0,0.0,10.0
2023-10-17 05:00:00,1144.0,2278.0,6108.0,25.0,0.0,10.0
2023-10-17 06:00:00,870.0,2279.0,6105.0,0.0,0.0,10.0
2023-10-17 07:00:00,779.0,2275.0,6107.0,0.0,0.0,10.0
2023-10-17 08:00:00,774.0,2273.0,6105.0,0.0,0.0,9.0
2023-10-17 09:00:00,969.0,2283.0,6108.0,0.0,0.0,9.0
2023-10-17 10:00:00,1487.0,2609.0,6111.0,296.0,0.0,10.0
2023-10-17 11:00:00,2017.0,2837.0,6111.0,1168.0,0.0,9.0
2023-10-17 12:00:00,2154.0,2963.0,6109.0,1495.0,3.0,9.0
2023-10-17 13:00:00,2119.0,2864.0,6112.0,1180.0,200.0,10.0
2023-10-17 14:00:00,1603.0,2178.0,6108.0,518.0,587.0,10.0
2023-10-17 15:00:00,1141.0,2167.0,6106.0,113.0,663.0,11.0
2023-10-17 16:00:00,840.0,2017.0,6097.0,102.0,726.0,11.0
2023-10-17 17:00:00,877.0,2023.0,6101.0,69.0,631.0,11.0
2023-10-17 18:00:00,1015.0,2034.0,6101.0,67.0,662.0,11.0
2023-10-17 19:00:00,1258.0,2016.0,6098.0,68.0,613.0,11.0
2023-10-17 20:00:00,1588.0,2014.0,6101.0,36.0,530.0,11.0
2023-10-17 21:00:00,1932.0,2063.0,6100.0,142.0,295.0,10.0
2023-10-17 22:00:00,2148.0,2246.0,6100.0,357.0,140.0,10.0
2023-10-17 23:00:00,2134.0,2261.0,6102.0,1024.0,17.0,9.0
