UTC time,creation_time (UTC),version,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dewpoint_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean,avg_coal_production_forecast,avg_nat_gas_production_forecast,avg_nuclear_production_forecast,avg_hydro_production_forecast,avg_solar_production_forecast,avg_other_production_forecast
2023-10-02 00:00:00,2024-07-17 00:00:00,3.1,2.044709831231806,293.5123788940805,285.7387117242765,364.0438919622974,0.0008825118623106,2710.73067,2909.06747,6008.13884,1736.38296,45.64509,13.06947
2023-10-02 01:00:00,2024-07-17 00:00:00,3.1,2.162530949905511,291.20392151600777,286.1520783649074,0.0,0.0,2711.12129,2891.69699,6007.89603,1661.83611,0.0,13.06366
2023-10-02 02:00:00,2024-07-17 00:00:00,3.1,2.162530949905511,291.20392151600777,286.1520783649074,0.0,0.0,2669.61492,2816.46251,6012.15689,1368.28499,0.0,13.07358
2023-10-02 03:00:00,2024-07-17 00:00:00,3.1,2.162530949905511,291.20392151600777,286.1520783649074,0.0,0.0,2584.35638,2634.87018,6013.97477,861.44487,0.0,13.07579
2023-10-02 04:00:00,2024-07-17 00:00:00,3.1,2.148848562543677,289.78949391002175,285.9075601668459,0.0,0.0,2483.7468,2493.15767,6014.4098,314.85667,0.0,13.05905
2023-10-02 05:00:00,2024-07-17 00:00:00,3.1,2.148848562543677,289.78949391002175,285.9075601668459,0.0,0.0,2321.6085,2357.99845,6022.78941,0.0,14.72271,13.16679
2023-10-02 06:00:00,2024-07-17 00:00:00,3.1,2.148848562543677,289.78949391002175,285.9075601668459,0.0,0.0,2084.34607,2219.86313,6026.66646,0.0,28.64955,13.05927
2023-10-02 07:00:00,2024-07-17 00:00:00,3.1,2.107514458244472,288.7877760439389,285.7778297080285,0.0,0.0002570759112854,1872.8536,2142.43948,6028.07933,0.0,3.91608,12.90528
2023-10-02 08:00:00,2024-07-17 00:00:00,3.1,2.107514458244472,288.7877760439389,285.7778297080285,0.0,0.0002570759112854,1740.35196,2151.93866,6026.98845,0.0,0.0,12.94218
2023-10-02 09:00:00,2024-07-17 00:00:00,3.1,2.107514458244472,288.7877760439389,285.7778297080285,0.0,0.0002570759112854,1647.62881,2099.26312,6027.62861,0.0,5.87954,13.06356
2023-10-02 10:00:00,2024-07-17 00:00:00,3.1,2.107344698760615,288.94462176854626,286.040456083068,3.069954628316413,0.005560100337103,1615.56827,2057.69282,6029.07853,0.0,56.83855,12.79992
2023-10-02 11:00:00,2024-07-17 00:00:00,3.1,2.107344698760615,288.94462176854626,286.040456083068,3.069954628316413,0.005560100337103,1561.92796,2038.30821,6033.65915,0.0,128.12409,13.00374
2023-10-02 12:00:00,2024-07-17 00:00:00,3.1,2.107344698760615,288.94462176854626,286.040456083068,3.069954628316413,0.005560100337103,1565.02628,2055.95593,6039.11326,93.28,229.21669,12.94615
2023-10-02 13:00:00,2024-07-17 00:00:00,3.1,2.7048422503495475,296.7465289126526,287.14684218904426,364.7203293680094,0.0132263528197516,1603.38002,2199.37273,6041.77476,132.15018,366.66083,12.98816
2023-10-02 14:00:00,2024-07-17 00:00:00,3.1,2.7048422503495475,296.7465289126526,287.14684218904426,364.7203293680094,0.0132263528197516,1706.96921,2304.04769,6040.2854,232.0175,566.96987,12.9938
2023-10-02 15:00:00,2024-07-17 00:00:00,3.1,2.7048422503495475,296.7465289126526,287.14684218904426,364.7203293680094,0.0132263528197516,1842.3084,2387.41013,6043.94092,187.20021,705.07523,12.98799
2023-10-02 16:00:00,2024-07-17 00:00:00,3.1,2.9255884932255505,300.36318401412086,286.5622145229304,555.3206477216652,0.0183610417664636,1958.56841,2466.47784,6046.86752,149.36894,823.47314,13.14446
2023-10-02 17:00:00,2024-07-17 00:00:00,3.1,2.9255884932255505,300.36318401412086,286.5622145229304,555.3206477216652,0.0183610417664636,2020.0955,2562.22433,6049.82687,177.44858,892.27499,13.04111
2023-10-02 18:00:00,2024-07-17 00:00:00,3.1,2.9255884932255505,300.36318401412086,286.5622145229304,555.3206477216652,0.0183610417664636,2164.01368,2723.18223,6048.24663,317.36464,879.96625,13.07633
2023-10-02 19:00:00,2024-07-17 00:00:00,3.1,2.893110046481582,299.72349622796617,286.60926223700056,568.8472992329732,0.0031309073986945,2334.90814,2830.8705,6044.22101,556.33045,814.43796,13.18582
2023-10-02 20:00:00,2024-07-17 00:00:00,3.1,2.893110046481582,299.72349622796617,286.60926223700056,568.8472992329732,0.0031309073986945,2514.23216,2860.3994,6040.42402,934.98777,693.57021,13.01164
2023-10-02 21:00:00,2024-07-17 00:00:00,3.1,2.893110046481582,299.72349622796617,286.60926223700056,568.8472992329732,0.0031309073986945,2697.21505,2897.44375,6045.1215,1262.91507,550.07048,13.06971
2023-10-02 22:00:00,2024-07-17 00:00:00,3.1,2.290845503203696,294.32302577744986,286.9744966441531,332.11037194221194,0.0053937593522535,2759.22108,2909.54875,6040.98165,1522.81246,385.42353,13.00349
2023-10-02 23:00:00,2024-07-17 00:00:00,3.1,2.290845503203696,294.32302577744986,286.9744966441531,332.11037194221194,0.0053937593522535,2763.19874,2856.67878,6035.35332,1630.3307,190.19007,13.11892
2023-10-03 00:00:00,2024-07-17 00:00:00,3.1,2.290845503203696,294.32302577744986,286.9744966441531,332.11037194221194,0.0053937593522535,2919.15764,2818.09498,6057.68246,1530.59058,41.02145,13.00973
2023-10-03 01:00:00,2024-07-17 00:00:00,3.1,2.225316583368267,292.23496077214224,286.9084114256083,0.0,0.0001260171083916,2920.31427,2806.42765,6057.17996,1455.83775,0.0,13.00393
2023-10-03 02:00:00,2024-07-17 00:00:00,3.1,2.225316583368267,292.23496077214224,286.9084114256083,0.0,0.0001260171083916,2880.96086,2742.8881,6061.31408,1186.63877,0.0,13.01472
2023-10-03 03:00:00,2024-07-17 00:00:00,3.1,2.225316583368267,292.23496077214224,286.9084114256083,0.0,0.0001260171083916,2796.87019,2576.4947,6062.95758,737.7457,0.0,13.01694
2023-10-03 04:00:00,2024-07-17 00:00:00,3.1,1.967160870984061,290.7050581640125,286.828579366362,0.0,0.0005059106648512,2700.80771,2450.73903,6063.15609,261.91461,0.0,12.99989
2023-10-03 05:00:00,2024-07-17 00:00:00,3.1,1.967160870984061,290.7050581640125,286.828579366362,0.0,0.0005059106648512,2547.78374,2336.15122,6071.39087,0.0,14.20008,13.10776
2023-10-03 06:00:00,2024-07-17 00:00:00,3.1,1.967160870984061,290.7050581640125,286.828579366362,0.0,0.0005059106648512,2331.81381,2216.31314,6075.08733,0.0,27.92598,12.99865
2023-10-03 07:00:00,2024-07-17 00:00:00,3.1,1.7604734432935056,289.54623980416216,286.7799003960482,0.0,0.0045370210959342,2135.48741,2155.28301,6076.35698,0.0,2.89204,12.84599
