Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,nuclear,hydro,solar,other
42192,2023-10-25 00:00:00,2024-07-17 00:00:00,3.1,237.09,1485.0,3095.0,6075.0,1340.0,0.0,10.0
42193,2023-10-25 01:00:00,2024-07-17 00:00:00,3.1,233.6,1486.0,2915.0,6076.0,1324.0,0.0,11.0
42194,2023-10-25 02:00:00,2024-07-17 00:00:00,3.1,233.01,1486.0,2697.0,6074.0,1089.0,0.0,10.0
42195,2023-10-25 03:00:00,2024-07-17 00:00:00,3.1,232.35,1443.0,2196.0,6078.0,382.0,0.0,11.0
42196,2023-10-25 04:00:00,2024-07-17 00:00:00,3.1,220.92,1227.0,1971.0,6080.0,0.0,0.0,10.0
42197,2023-10-25 05:00:00,2024-07-17 00:00:00,3.1,208.9,1060.0,1935.0,6077.0,0.0,0.0,10.0
42198,2023-10-25 06:00:00,2024-07-17 00:00:00,3.1,201.55,953.0,1933.0,6080.0,0.0,0.0,11.0
42199,2023-10-25 07:00:00,2024-07-17 00:00:00,3.1,188.3,783.0,1925.0,6129.0,0.0,0.0,10.0
42200,2023-10-25 08:00:00,2024-07-17 00:00:00,3.1,182.49,716.0,1923.0,6176.0,0.0,0.0,10.0
42201,2023-10-25 09:00:00,2024-07-17 00:00:00,3.1,197.59,947.0,1925.0,6236.0,0.0,0.0,10.0
42202,2023-10-25 10:00:00,2024-07-17 00:00:00,3.1,228.76,1237.0,2428.0,6324.0,0.0,0.0,11.0
42203,2023-10-25 11:00:00,2024-07-17 00:00:00,3.1,229.16,1471.0,2667.0,6394.0,882.0,0.0,10.0
42204,2023-10-25 12:00:00,2024-07-17 00:00:00,3.1,224.03,1485.0,2831.0,6410.0,1418.0,0.0,10.0
42205,2023-10-25 13:00:00,2024-07-17 00:00:00,3.1,218.84,1479.0,2597.0,6407.0,1272.0,147.0,11.0
42206,2023-10-25 14:00:00,2024-07-17 00:00:00,3.1,216.89,1390.0,2317.0,6404.0,399.0,511.0,12.0
42207,2023-10-25 15:00:00,2024-07-17 00:00:00,3.1,203.51,1220.0,1990.0,6420.0,0.0,626.0,13.0
42208,2023-10-25 16:00:00,2024-07-17 00:00:00,3.1,189.57,1026.0,1971.0,6437.0,0.0,706.0,12.0
42209,2023-10-25 17:00:00,2024-07-17 00:00:00,3.1,188.61,1037.0,1934.0,6430.0,0.0,757.0,13.0
42210,2023-10-25 18:00:00,2024-07-17 00:00:00,3.1,194.33,1134.0,1979.0,6443.0,0.0,847.0,13.0
42211,2023-10-25 19:00:00,2024-07-17 00:00:00,3.1,204.07,1283.0,2019.0,6451.0,0.0,842.0,11.0
42212,2023-10-25 20:00:00,2024-07-17 00:00:00,3.1,214.26,1401.0,2101.0,6452.0,0.0,758.0,11.0
42213,2023-10-25 21:00:00,2024-07-17 00:00:00,3.1,217.34,1405.0,2357.0,6452.0,373.0,573.0,13.0
42214,2023-10-25 22:00:00,2024-07-17 00:00:00,3.1,221.01,1418.0,2766.0,6455.0,1062.0,229.0,11.0
42215,2023-10-25 23:00:00,2024-07-17 00:00:00,3.1,225.16,1378.0,3134.0,6452.0,1384.0,9.0,12.0
