UTC time,coal,nat_gas,nuclear,hydro,solar,other
2023-09-25 00:00:00,2927.0,3245.0,6012.0,2055.0,0.0,12.0
2023-09-25 01:00:00,2848.0,3253.0,6013.0,1730.0,0.0,12.0
2023-09-25 02:00:00,2540.0,3069.0,6015.0,1388.0,0.0,11.0
2023-09-25 03:00:00,2116.0,3037.0,6013.0,798.0,0.0,12.0
2023-09-25 04:00:00,1853.0,2693.0,6009.0,183.0,0.0,12.0
2023-09-25 05:00:00,1448.0,2580.0,6015.0,0.0,0.0,12.0
2023-09-25 06:00:00,1130.0,2503.0,6007.0,0.0,0.0,12.0
2023-09-25 07:00:00,1048.0,2535.0,6016.0,0.0,0.0,12.0
2023-09-25 08:00:00,1055.0,2473.0,6015.0,0.0,0.0,12.0
2023-09-25 09:00:00,1206.0,2415.0,6012.0,0.0,0.0,12.0
2023-09-25 10:00:00,1419.0,2431.0,6018.0,0.0,0.0,12.0
2023-09-25 11:00:00,1515.0,2614.0,6019.0,0.0,0.0,12.0
2023-09-25 12:00:00,1792.0,2713.0,6016.0,0.0,23.0,12.0
2023-09-25 13:00:00,1766.0,2795.0,6021.0,0.0,202.0,12.0
2023-09-25 14:00:00,1653.0,2774.0,6015.0,0.0,462.0,11.0
2023-09-25 15:00:00,1742.0,3055.0,6017.0,0.0,680.0,11.0
2023-09-25 16:00:00,2076.0,3232.0,6018.0,0.0,784.0,12.0
2023-09-25 17:00:00,2424.0,3220.0,6012.0,63.0,808.0,12.0
2023-09-25 18:00:00,2710.0,3703.0,6011.0,215.0,708.0,13.0
2023-09-25 19:00:00,2840.0,3988.0,6010.0,804.0,659.0,12.0
2023-09-25 20:00:00,2891.0,4105.0,6007.0,1432.0,553.0,13.0
2023-09-25 21:00:00,2935.0,4531.0,6006.0,1573.0,446.0,13.0
2023-09-25 22:00:00,2948.0,4580.0,6009.0,1865.0,318.0,12.0
2023-09-25 23:00:00,2961.0,4569.0,6010.0,2152.0,70.0,12.0
