UTC time,coal,nat_gas,nuclear,hydro,solar,other
2023-07-20 00:00:00,5800.0,4136.0,7231.0,2085.0,91.0,11.0
2023-07-20 01:00:00,5746.0,3866.0,7223.0,1534.0,5.0,11.0
2023-07-20 02:00:00,5642.0,3822.0,7230.0,1134.0,0.0,12.0
2023-07-20 03:00:00,4949.0,3302.0,7224.0,421.0,0.0,11.0
2023-07-20 04:00:00,4139.0,2874.0,7227.0,114.0,0.0,12.0
2023-07-20 05:00:00,3724.0,2711.0,7227.0,58.0,0.0,12.0
2023-07-20 06:00:00,3210.0,2645.0,7222.0,0.0,0.0,11.0
2023-07-20 07:00:00,3040.0,2660.0,7225.0,0.0,0.0,12.0
2023-07-20 08:00:00,2913.0,2656.0,7228.0,0.0,0.0,11.0
2023-07-20 09:00:00,2848.0,2671.0,7229.0,0.0,0.0,12.0
2023-07-20 10:00:00,3015.0,2721.0,7236.0,0.0,0.0,12.0
2023-07-20 11:00:00,3119.0,2795.0,7230.0,0.0,4.0,12.0
2023-07-20 12:00:00,3170.0,2800.0,7235.0,0.0,117.0,11.0
2023-07-20 13:00:00,3128.0,2758.0,7234.0,0.0,362.0,13.0
2023-07-20 14:00:00,3210.0,2788.0,7227.0,0.0,572.0,12.0
2023-07-20 15:00:00,3831.0,3012.0,7226.0,144.0,569.0,13.0
2023-07-20 16:00:00,4412.0,3087.0,7224.0,256.0,503.0,12.0
2023-07-20 17:00:00,4953.0,3328.0,7221.0,371.0,453.0,13.0
2023-07-20 18:00:00,5182.0,3808.0,7221.0,508.0,468.0,12.0
2023-07-20 19:00:00,4964.0,3967.0,7218.0,1609.0,391.0,14.0
2023-07-20 20:00:00,5079.0,4077.0,7224.0,1951.0,404.0,11.0
2023-07-20 21:00:00,5309.0,4049.0,7221.0,2049.0,356.0,13.0
2023-07-20 22:00:00,5486.0,4101.0,7232.0,2139.0,290.0,13.0
2023-07-20 23:00:00,5561.0,4101.0,7230.0,2289.0,145.0,13.0
