Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,nuclear,hydro,solar,other
38352,2023-05-18 00:00:00,2024-07-17 00:00:00,3.1,282.5,2297.0,4565.0,6133.0,1968.0,88.0,16.0
38353,2023-05-18 01:00:00,2024-07-17 00:00:00,3.1,284.37,2258.0,4569.0,6132.0,1859.0,6.0,16.0
38354,2023-05-18 02:00:00,2024-07-17 00:00:00,3.1,282.6,2175.0,4236.0,6132.0,1522.0,3.0,15.0
38355,2023-05-18 03:00:00,2024-07-17 00:00:00,3.1,274.18,2044.0,3471.0,6132.0,1055.0,0.0,16.0
38356,2023-05-18 04:00:00,2024-07-17 00:00:00,3.1,263.83,1752.0,2882.0,6134.0,369.0,0.0,16.0
38357,2023-05-18 05:00:00,2024-07-17 00:00:00,3.1,256.24,1629.0,2451.0,6135.0,0.0,0.0,16.0
38358,2023-05-18 06:00:00,2024-07-17 00:00:00,3.1,247.05,1554.0,2239.0,6133.0,0.0,0.0,16.0
38359,2023-05-18 07:00:00,2024-07-17 00:00:00,3.1,232.6,1373.0,2094.0,6133.0,0.0,0.0,16.0
38360,2023-05-18 08:00:00,2024-07-17 00:00:00,3.1,230.69,1367.0,2036.0,6132.0,0.0,0.0,16.0
38361,2023-05-18 09:00:00,2024-07-17 00:00:00,3.1,230.63,1366.0,2040.0,6137.0,0.0,0.0,16.0
38362,2023-05-18 10:00:00,2024-07-17 00:00:00,3.1,236.67,1430.0,2119.0,6135.0,0.0,0.0,16.0
38363,2023-05-18 11:00:00,2024-07-17 00:00:00,3.1,243.67,1598.0,2012.0,6135.0,0.0,13.0,16.0
38364,2023-05-18 12:00:00,2024-07-17 00:00:00,3.1,245.9,1633.0,2207.0,6132.0,129.0,98.0,14.0
38365,2023-05-18 13:00:00,2024-07-17 00:00:00,3.1,243.35,1608.0,2313.0,6133.0,176.0,240.0,16.0
38366,2023-05-18 14:00:00,2024-07-17 00:00:00,3.1,238.75,1521.0,2492.0,6132.0,220.0,410.0,15.0
38367,2023-05-18 15:00:00,2024-07-17 00:00:00,3.1,228.93,1393.0,2482.0,6126.0,242.0,543.0,15.0
38368,2023-05-18 16:00:00,2024-07-17 00:00:00,3.1,219.94,1253.0,2492.0,6125.0,259.0,618.0,16.0
38369,2023-05-18 17:00:00,2024-07-17 00:00:00,3.1,226.37,1370.0,2486.0,6127.0,238.0,632.0,16.0
38370,2023-05-18 18:00:00,2024-07-17 00:00:00,3.1,235.87,1501.0,2536.0,6127.0,252.0,538.0,14.0
38371,2023-05-18 19:00:00,2024-07-17 00:00:00,3.1,251.46,1725.0,2658.0,6129.0,275.0,440.0,14.0
38372,2023-05-18 20:00:00,2024-07-17 00:00:00,3.1,256.18,1844.0,2670.0,6125.0,452.0,330.0,14.0
38373,2023-05-18 21:00:00,2024-07-17 00:00:00,3.1,268.96,2100.0,2668.0,6129.0,502.0,248.0,15.0
38374,2023-05-18 22:00:00,2024-07-17 00:00:00,3.1,272.01,2202.0,2672.0,6135.0,646.0,181.0,17.0
38375,2023-05-18 23:00:00,2024-07-17 00:00:00,3.1,268.23,2188.0,2685.0,6128.0,888.0,103.0,17.0
