UTC time,coal,nat_gas,nuclear,hydro,solar,other
2023-11-15 00:00:00,3160.0,2527.0,6464.0,695.0,0.0,13.0
2023-11-15 01:00:00,3170.0,2527.0,6467.0,692.0,0.0,14.0
2023-11-15 02:00:00,3064.0,2545.0,6470.0,706.0,0.0,13.0
2023-11-15 03:00:00,2792.0,2542.0,6467.0,517.0,0.0,14.0
2023-11-15 04:00:00,2534.0,2415.0,6468.0,122.0,0.0,14.0
2023-11-15 05:00:00,2132.0,2105.0,6467.0,23.0,0.0,13.0
2023-11-15 06:00:00,1808.0,1906.0,6470.0,9.0,0.0,14.0
2023-11-15 07:00:00,1736.0,1874.0,6471.0,0.0,0.0,13.0
2023-11-15 08:00:00,1730.0,2031.0,6470.0,0.0,0.0,14.0
2023-11-15 09:00:00,1905.0,1999.0,6470.0,0.0,0.0,13.0
2023-11-15 10:00:00,2217.0,1975.0,6470.0,0.0,0.0,14.0
2023-11-15 11:00:00,2847.0,2001.0,6470.0,95.0,0.0,13.0
2023-11-15 12:00:00,3311.0,2051.0,6472.0,1250.0,0.0,12.0
2023-11-15 13:00:00,3372.0,2216.0,6469.0,1579.0,8.0,12.0
2023-11-15 14:00:00,3338.0,2273.0,6471.0,1034.0,97.0,12.0
2023-11-15 15:00:00,3341.0,2215.0,6473.0,769.0,221.0,12.0
2023-11-15 16:00:00,3210.0,1846.0,6470.0,706.0,284.0,13.0
2023-11-15 17:00:00,2922.0,1833.0,6467.0,346.0,363.0,13.0
2023-11-15 18:00:00,2793.0,1828.0,6469.0,221.0,333.0,13.0
2023-11-15 19:00:00,2852.0,1825.0,6469.0,216.0,256.0,13.0
2023-11-15 20:00:00,2787.0,1815.0,6471.0,182.0,212.0,13.0
2023-11-15 21:00:00,3058.0,1817.0,6466.0,304.0,159.0,13.0
2023-11-15 22:00:00,3247.0,1819.0,6468.0,1020.0,51.0,12.0
2023-11-15 23:00:00,3340.0,2105.0,6467.0,1787.0,0.0,13.0
