Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,nuclear,hydro,solar,other
43296,2023-12-10 00:00:00,2024-07-17 00:00:00,3.1,210.15,2076.0,2584.0,7343.0,75.0,0.0,12.0
43297,2023-12-10 01:00:00,2024-07-17 00:00:00,3.1,210.99,2047.0,2675.0,7342.0,21.0,0.0,12.0
43298,2023-12-10 02:00:00,2024-07-17 00:00:00,3.1,210.27,2043.0,2650.0,7344.0,31.0,0.0,12.0
43299,2023-12-10 03:00:00,2024-07-17 00:00:00,3.1,211.13,2053.0,2661.0,7343.0,17.0,0.0,12.0
43300,2023-12-10 04:00:00,2024-07-17 00:00:00,3.1,210.0,2046.0,2577.0,7343.0,0.0,0.0,12.0
43301,2023-12-10 05:00:00,2024-07-17 00:00:00,3.1,203.49,2027.0,2176.0,7346.0,0.0,0.0,12.0
43302,2023-12-10 06:00:00,2024-07-17 00:00:00,3.1,195.89,1887.0,2119.0,7339.0,0.0,0.0,11.0
43303,2023-12-10 07:00:00,2024-07-17 00:00:00,3.1,196.41,1867.0,2218.0,7339.0,0.0,0.0,11.0
43304,2023-12-10 08:00:00,2024-07-17 00:00:00,3.1,195.56,1850.0,2213.0,7337.0,0.0,0.0,12.0
43305,2023-12-10 09:00:00,2024-07-17 00:00:00,3.1,195.68,1852.0,2213.0,7334.0,0.0,0.0,11.0
43306,2023-12-10 10:00:00,2024-07-17 00:00:00,3.1,197.59,1912.0,2145.0,7337.0,0.0,0.0,12.0
43307,2023-12-10 11:00:00,2024-07-17 00:00:00,3.1,197.74,1982.0,1924.0,7333.0,0.0,0.0,11.0
43308,2023-12-10 12:00:00,2024-07-17 00:00:00,3.1,201.77,1993.0,2155.0,7333.0,0.0,0.0,12.0
43309,2023-12-10 13:00:00,2024-07-17 00:00:00,3.1,204.37,1986.0,2365.0,7336.0,0.0,0.0,11.0
43310,2023-12-10 14:00:00,2024-07-17 00:00:00,3.1,206.99,1993.0,2539.0,7337.0,0.0,7.0,11.0
43311,2023-12-10 15:00:00,2024-07-17 00:00:00,3.1,206.85,1980.0,2604.0,7340.0,0.0,30.0,12.0
43312,2023-12-10 16:00:00,2024-07-17 00:00:00,3.1,208.9,2055.0,2516.0,7334.0,0.0,47.0,11.0
43313,2023-12-10 17:00:00,2024-07-17 00:00:00,3.1,210.75,2069.0,2606.0,7335.0,0.0,47.0,12.0
43314,2023-12-10 18:00:00,2024-07-17 00:00:00,3.1,212.74,2075.0,2732.0,7335.0,0.0,41.0,11.0
43315,2023-12-10 19:00:00,2024-07-17 00:00:00,3.1,213.39,2072.0,2785.0,7336.0,0.0,36.0,12.0
43316,2023-12-10 20:00:00,2024-07-17 00:00:00,3.1,214.01,2103.0,2740.0,7342.0,0.0,39.0,11.0
43317,2023-12-10 21:00:00,2024-07-17 00:00:00,3.1,215.91,2125.0,2779.0,7340.0,0.0,18.0,12.0
43318,2023-12-10 22:00:00,2024-07-17 00:00:00,3.1,219.3,2188.0,2802.0,7334.0,0.0,4.0,11.0
43319,2023-12-10 23:00:00,2024-07-17 00:00:00,3.1,222.53,2310.0,2880.0,7339.0,166.0,0.0,11.0
