,UTC time,carbon_intensity,coal,nat_gas,nuclear,oil,hydro,solar,wind,other
0,2019-01-01 00:00:00,524.41,494.0,2179.0,0.0,0.0,2.0,166.0,149.0,490.0
1,2019-01-01 01:00:00,544.83,515.0,2456.0,0.0,0.0,2.0,7.0,148.0,493.0
2,2019-01-01 02:00:00,544.97,549.0,2689.0,0.0,0.0,2.0,0.0,148.0,496.0
3,2019-01-01 03:00:00,546.68,551.0,2629.0,0.0,0.0,2.0,0.0,143.0,496.0
4,2019-01-01 04:00:00,548.25,550.0,2504.0,0.0,0.0,2.0,0.0,146.0,500.0
5,2019-01-01 05:00:00,553.91,555.0,2243.0,0.0,0.0,2.0,0.0,140.0,498.0
6,2019-01-01 06:00:00,562.22,619.0,2076.0,0.0,0.0,2.0,0.0,141.0,502.0
7,2019-01-01 07:00:00,557.48,591.0,2321.0,0.0,0.0,2.0,0.0,125.0,497.0
8,2019-01-01 08:00:00,572.42,580.0,2307.0,0.0,0.0,2.0,0.0,29.0,501.0
9,2019-01-01 09:00:00,567.89,541.0,2311.0,0.0,0.0,2.0,0.0,40.0,507.0
10,2019-01-01 10:00:00,565.31,519.0,2199.0,0.0,0.0,2.0,0.0,59.0,499.0
11,2019-01-01 11:00:00,559.8,518.0,2216.0,0.0,0.0,2.0,0.0,89.0,498.0
12,2019-01-01 12:00:00,557.97,517.0,2309.0,0.0,0.0,2.0,0.0,85.0,486.0
13,2019-01-01 13:00:00,561.54,519.0,2279.0,0.0,0.0,1.0,0.0,70.0,491.0
14,2019-01-01 14:00:00,563.61,537.0,2234.0,0.0,0.0,0.0,0.0,73.0,492.0
15,2019-01-01 15:00:00,564.54,541.0,2271.0,0.0,0.0,0.0,0.0,66.0,499.0
16,2019-01-01 16:00:00,549.22,552.0,2446.0,0.0,0.0,1.0,84.0,69.0,500.0
17,2019-01-01 17:00:00,521.81,500.0,2020.0,0.0,0.0,1.0,290.0,65.0,489.0
18,2019-01-01 18:00:00,503.04,459.0,1731.0,0.0,0.0,2.0,379.0,88.0,482.0
19,2019-01-01 19:00:00,500.63,461.0,1715.0,0.0,0.0,2.0,404.0,81.0,480.0
20,2019-01-01 20:00:00,503.39,462.0,1687.0,0.0,0.0,2.0,395.0,72.0,477.0
21,2019-01-01 21:00:00,506.04,462.0,1696.0,0.0,0.0,2.0,399.0,51.0,476.0
22,2019-01-01 22:00:00,504.09,462.0,1681.0,0.0,0.0,2.0,419.0,45.0,476.0
23,2019-01-01 23:00:00,508.18,480.0,1684.0,0.0,0.0,2.0,402.0,49.0,482.0
24,2019-01-02 00:00:00,529.05,486.0,2060.0,0.0,0.0,2.0,227.0,66.0,492.0
25,2019-01-02 01:00:00,559.06,584.0,2521.0,0.0,0.0,2.0,17.0,69.0,492.0
26,2019-01-02 02:00:00,564.68,625.0,2565.0,0.0,0.0,2.0,0.0,61.0,494.0
27,2019-01-02 03:00:00,567.78,627.0,2529.0,0.0,0.0,2.0,0.0,48.0,502.0
28,2019-01-02 04:00:00,568.28,627.0,2449.0,0.0,0.0,2.0,0.0,54.0,494.0
29,2019-01-02 05:00:00,571.97,626.0,2463.0,0.0,0.0,2.0,0.0,27.0,491.0
30,2019-01-02 06:00:00,575.21,626.0,2436.0,0.0,0.0,2.0,0.0,11.0,494.0
31,2019-01-02 07:00:00,575.43,626.0,2427.0,0.0,0.0,2.0,0.0,11.0,494.0
32,2019-01-02 08:00:00,576.18,625.0,2424.0,0.0,0.0,2.0,0.0,10.0,511.0
33,2019-01-02 09:00:00,578.0,582.0,2198.0,0.0,0.0,2.0,0.0,14.0,505.0
34,2019-01-02 10:00:00,577.66,607.0,2188.0,0.0,0.0,2.0,0.0,28.0,504.0
35,2019-01-02 11:00:00,575.95,609.0,2195.0,0.0,0.0,0.0,0.0,35.0,482.0
36,2019-01-02 12:00:00,578.96,625.0,2227.0,0.0,0.0,0.0,0.0,20.0,486.0
37,2019-01-02 13:00:00,575.79,627.0,2345.0,0.0,0.0,0.0,0.0,22.0,487.0
38,2019-01-02 14:00:00,565.59,625.0,2665.0,0.0,0.0,1.0,0.0,42.0,493.0
39,2019-01-02 15:00:00,564.8,626.0,2695.0,0.0,0.0,0.0,0.0,47.0,502.0
40,2019-01-02 16:00:00,556.6,626.0,2730.0,0.0,0.0,0.0,94.0,13.0,503.0
41,2019-01-02 17:00:00,529.6,626.0,2515.0,0.0,0.0,0.0,329.0,15.0,499.0
42,2019-01-02 18:00:00,520.58,627.0,2356.0,0.0,0.0,0.0,404.0,26.0,500.0
43,2019-01-02 19:00:00,521.78,626.0,2304.0,0.0,0.0,0.0,403.0,19.0,496.0
44,2019-01-02 20:00:00,516.93,594.0,2338.0,0.0,0.0,1.0,400.0,31.0,480.0
45,2019-01-02 21:00:00,509.86,558.0,2121.0,0.0,0.0,2.0,405.0,63.0,472.0
46,2019-01-02 22:00:00,511.52,534.0,1938.0,0.0,0.0,2.0,411.0,43.0,484.0
47,2019-01-02 23:00:00,516.63,533.0,1709.0,0.0,0.0,2.0,406.0,25.0,485.0
48,2019-01-03 00:00:00,542.14,552.0,1856.0,0.0,0.0,2.0,255.0,11.0,488.0
49,2019-01-03 01:00:00,556.09,558.0,2508.0,0.0,0.0,2.0,90.0,7.0,482.0
50,2019-01-03 02:00:00,550.23,495.0,2627.0,0.0,0.0,2.0,94.0,0.0,489.0
51,2019-01-03 03:00:00,550.37,481.0,2533.0,0.0,0.0,2.0,96.0,1.0,490.0
52,2019-01-03 04:00:00,550.41,435.0,2349.0,0.0,0.0,2.0,96.0,0.0,496.0
53,2019-01-03 05:00:00,554.12,480.0,2347.0,0.0,0.0,2.0,96.0,0.0,499.0
54,2019-01-03 06:00:00,558.73,497.0,2186.0,0.0,0.0,2.0,96.0,0.0,501.0
55,2019-01-03 07:00:00,559.96,495.0,2115.0,0.0,0.0,2.0,96.0,0.0,498.0
56,2019-01-03 08:00:00,559.38,466.0,1987.0,0.0,0.0,2.0,95.0,7.0,499.0
57,2019-01-03 09:00:00,553.79,463.0,2231.0,0.0,0.0,2.0,95.0,8.0,498.0
58,2019-01-03 10:00:00,558.26,431.0,2286.0,0.0,0.0,2.0,51.0,1.0,501.0
59,2019-01-03 11:00:00,561.79,408.0,2415.0,0.0,0.0,2.0,0.0,0.0,500.0
60,2019-01-03 12:00:00,561.59,424.0,2482.0,0.0,0.0,2.0,0.0,1.0,504.0
61,2019-01-03 13:00:00,565.28,477.0,2491.0,0.0,0.0,2.0,0.0,0.0,498.0
62,2019-01-03 14:00:00,565.69,518.0,2599.0,0.0,0.0,2.0,0.0,0.0,492.0
63,2019-01-03 15:00:00,564.24,552.0,2774.0,0.0,0.0,2.0,0.0,0.0,485.0
64,2019-01-03 16:00:00,553.04,551.0,2634.0,0.0,0.0,2.0,95.0,5.0,483.0
65,2019-01-03 17:00:00,518.98,465.0,2234.0,0.0,0.0,2.0,330.0,5.0,468.0
66,2019-01-03 18:00:00,511.0,453.0,1918.0,0.0,0.0,2.0,398.0,0.0,459.0
67,2019-01-03 19:00:00,511.92,474.0,1861.0,0.0,0.0,2.0,407.0,0.0,456.0
68,2019-01-03 20:00:00,517.02,501.0,1825.0,0.0,0.0,2.0,391.0,0.0,454.0
69,2019-01-03 21:00:00,514.66,465.0,1800.0,0.0,0.0,2.0,390.0,0.0,467.0
70,2019-01-03 22:00:00,507.48,443.0,1765.0,0.0,0.0,2.0,411.0,6.0,449.0
71,2019-01-03 23:00:00,508.86,441.0,1846.0,0.0,0.0,2.0,394.0,9.0,449.0
72,2019-01-04 00:00:00,526.32,472.0,2123.0,0.0,0.0,2.0,287.0,0.0,447.0
73,2019-01-04 01:00:00,549.15,481.0,2566.0,0.0,0.0,2.0,115.0,2.0,541.0
74,2019-01-04 02:00:00,551.17,516.0,2695.0,0.0,0.0,2.0,97.0,10.0,549.0
75,2019-01-04 03:00:00,551.93,553.0,2852.0,0.0,0.0,2.0,97.0,8.0,560.0
76,2019-01-04 04:00:00,555.28,552.0,2687.0,0.0,0.0,2.0,97.0,3.0,563.0
77,2019-01-04 05:00:00,552.96,496.0,2632.0,0.0,0.0,2.0,96.0,0.0,565.0
78,2019-01-04 06:00:00,552.08,496.0,2612.0,0.0,0.0,2.0,96.0,0.0,534.0
79,2019-01-04 07:00:00,554.22,466.0,2460.0,0.0,0.0,2.0,96.0,6.0,599.0
80,2019-01-04 08:00:00,553.15,426.0,2273.0,0.0,0.0,2.0,96.0,6.0,565.0
81,2019-01-04 09:00:00,562.06,422.0,2373.0,0.0,0.0,2.0,21.0,6.0,561.0
82,2019-01-04 10:00:00,568.38,422.0,2238.0,0.0,0.0,2.0,0.0,7.0,564.0
83,2019-01-04 11:00:00,569.08,404.0,2200.0,0.0,0.0,2.0,0.0,0.0,563.0
84,2019-01-04 12:00:00,568.81,402.0,2213.0,0.0,0.0,2.0,0.0,0.0,568.0
85,2019-01-04 13:00:00,567.32,422.0,2338.0,0.0,0.0,2.0,0.0,0.0,567.0
86,2019-01-04 14:00:00,566.59,461.0,2492.0,0.0,0.0,2.0,0.0,0.0,563.0
87,2019-01-04 15:00:00,566.73,494.0,2615.0,0.0,0.0,2.0,0.0,0.0,575.0
88,2019-01-04 16:00:00,555.39,497.0,2554.0,0.0,0.0,2.0,91.0,0.0,574.0
89,2019-01-04 17:00:00,530.45,497.0,2156.0,0.0,0.0,2.0,311.0,1.0,565.0
90,2019-01-04 18:00:00,522.55,497.0,2032.0,0.0,0.0,1.0,377.0,1.0,560.0
