,Solar,Wind Onshore
2019-01-05 04:00:00+01:00,0.0,2338.0
2019-01-05 05:00:00+01:00,0.0,2390.0
2019-01-05 06:00:00+01:00,0.0,2442.0
2019-01-05 07:00:00+01:00,0.0,2495.0
2019-01-05 08:00:00+01:00,0.0,2518.0
2019-01-05 09:00:00+01:00,174.0,2540.0
2019-01-05 10:00:00+01:00,1017.0,2562.0
2019-01-05 11:00:00+01:00,1981.0,2577.0
2019-01-05 12:00:00+01:00,2591.0,2593.0
2019-01-05 13:00:00+01:00,2807.0,2609.0
2019-01-05 14:00:00+01:00,2573.0,2700.0
2019-01-05 15:00:00+01:00,1832.0,2791.0
2019-01-05 16:00:00+01:00,741.0,2882.0
2019-01-05 17:00:00+01:00,51.0,2896.0
2019-01-05 18:00:00+01:00,0.0,2910.0
2019-01-05 19:00:00+01:00,0.0,2924.0
2019-01-05 20:00:00+01:00,0.0,2834.0
2019-01-05 21:00:00+01:00,0.0,2745.0
2019-01-05 22:00:00+01:00,0.0,2655.0
2019-01-05 23:00:00+01:00,0.0,2580.0
2019-01-06 00:00:00+01:00,0.0,2489.0
2019-01-06 01:00:00+01:00,0.0,2368.0
2019-01-06 02:00:00+01:00,0.0,2433.0
2019-01-06 03:00:00+01:00,0.0,2498.0
2019-01-06 04:00:00+01:00,0.0,2562.0
2019-01-06 05:00:00+01:00,0.0,2523.0
2019-01-06 06:00:00+01:00,0.0,2483.0
2019-01-06 07:00:00+01:00,0.0,2444.0
2019-01-06 08:00:00+01:00,0.0,2316.0
2019-01-06 09:00:00+01:00,166.0,2187.0
2019-01-06 10:00:00+01:00,923.0,2059.0
2019-01-06 11:00:00+01:00,1782.0,2062.0
2019-01-06 12:00:00+01:00,2412.0,2066.0
2019-01-06 13:00:00+01:00,2649.0,2069.0
2019-01-06 14:00:00+01:00,2371.0,2025.0
2019-01-06 15:00:00+01:00,1669.0,1981.0
2019-01-06 16:00:00+01:00,676.0,1938.0
2019-01-06 17:00:00+01:00,47.0,1952.0
2019-01-06 18:00:00+01:00,0.0,1965.0
2019-01-06 19:00:00+01:00,0.0,1978.0
2019-01-06 20:00:00+01:00,0.0,2026.0
2019-01-06 21:00:00+01:00,0.0,2074.0
2019-01-06 22:00:00+01:00,0.0,2122.0
2019-01-06 23:00:00+01:00,0.0,2087.0
2019-01-07 00:00:00+01:00,0.0,2128.0
2019-01-07 01:00:00+01:00,0.0,2143.0
2019-01-07 02:00:00+01:00,0.0,2062.0
2019-01-07 03:00:00+01:00,0.0,1980.0
2019-01-07 04:00:00+01:00,0.0,1898.0
2019-01-07 05:00:00+01:00,0.0,1811.0
2019-01-07 06:00:00+01:00,0.0,1725.0
2019-01-07 07:00:00+01:00,0.0,1638.0
2019-01-07 08:00:00+01:00,0.0,1762.0
2019-01-07 09:00:00+01:00,184.0,1885.0
2019-01-07 10:00:00+01:00,986.0,2008.0
2019-01-07 11:00:00+01:00,1903.0,2145.0
2019-01-07 12:00:00+01:00,2437.0,2282.0
2019-01-07 13:00:00+01:00,2528.0,2420.0
2019-01-07 14:00:00+01:00,2293.0,2658.0
2019-01-07 15:00:00+01:00,1606.0,2896.0
2019-01-07 16:00:00+01:00,663.0,3135.0
2019-01-07 17:00:00+01:00,46.0,3593.0
2019-01-07 18:00:00+01:00,0.0,4050.0
2019-01-07 19:00:00+01:00,0.0,4507.0
2019-01-07 20:00:00+01:00,0.0,5113.0
2019-01-07 21:00:00+01:00,0.0,5718.0
2019-01-07 22:00:00+01:00,0.0,6324.0
2019-01-07 23:00:00+01:00,0.0,6753.0
2019-01-08 00:00:00+01:00,0.0,6490.0
2019-01-08 01:00:00+01:00,0.0,6732.0
2019-01-08 02:00:00+01:00,0.0,6913.0
2019-01-08 03:00:00+01:00,0.0,7091.0
2019-01-08 04:00:00+01:00,0.0,7270.0
2019-01-08 05:00:00+01:00,0.0,6925.0
2019-01-08 06:00:00+01:00,0.0,6579.0
2019-01-08 07:00:00+01:00,0.0,6231.0
2019-01-08 08:00:00+01:00,0.0,6002.0
2019-01-08 09:00:00+01:00,157.0,5773.0
2019-01-08 10:00:00+01:00,817.0,5544.0
2019-01-08 11:00:00+01:00,1556.0,5755.0
2019-01-08 12:00:00+01:00,1992.0,5967.0
2019-01-08 13:00:00+01:00,2069.0,6178.0
2019-01-08 14:00:00+01:00,1832.0,6146.0
2019-01-08 15:00:00+01:00,1310.0,6115.0
2019-01-08 16:00:00+01:00,543.0,6085.0
2019-01-08 17:00:00+01:00,42.0,6118.0
2019-01-08 18:00:00+01:00,0.0,6152.0
2019-01-08 19:00:00+01:00,0.0,6185.0
2019-01-08 20:00:00+01:00,0.0,6083.0
2019-01-08 21:00:00+01:00,0.0,5982.0
2019-01-08 22:00:00+01:00,0.0,5880.0
2019-01-08 23:00:00+01:00,0.0,5941.0
2019-01-09 00:00:00+01:00,0.0,6214.0
