UTC time,nat_gas,nuclear,oil,hydro,solar,wind,biomass,unknown
2023-08-31 00:00:00,1540.0,2842.0,0.0,2.0,0.0,474.7532078009788,346.0,465.0
2023-08-31 01:00:00,1404.0,2844.0,0.0,3.0,0.0,439.2624545949338,343.0,477.0
2023-08-31 02:00:00,1406.0,2846.0,0.0,5.0,0.0,425.963945758115,343.0,476.0
2023-08-31 03:00:00,1649.0,2849.0,0.0,5.0,0.0,531.3314572207853,332.0,488.0
2023-08-31 04:00:00,2089.0,2850.0,0.0,5.0,0.0,582.393571367194,336.0,512.0
2023-08-31 05:00:00,2172.0,2850.0,0.0,6.0,247.0,611.8157729799665,336.0,580.0
2023-08-31 06:00:00,2218.0,2851.0,0.0,11.0,1068.0,545.3894472731016,329.0,588.0
2023-08-31 07:00:00,2177.0,2851.0,0.0,12.0,2133.0,583.6822600922518,331.0,567.0
2023-08-31 08:00:00,1500.0,2843.0,0.0,12.0,3208.0,692.9667898961604,335.0,527.0
2023-08-31 09:00:00,1341.0,2845.0,0.0,10.0,3672.0,785.1974203992205,322.0,503.0
2023-08-31 10:00:00,1423.0,2842.0,0.0,4.0,3368.0,870.0540868015232,311.0,482.0
2023-08-31 11:00:00,1348.0,2841.0,0.0,1.0,3055.0,957.62779669653,313.0,500.0
2023-08-31 12:00:00,1463.0,2840.0,0.0,1.0,2417.0,1000.2837685124356,319.0,508.0
2023-08-31 13:00:00,1459.0,2842.0,0.0,1.0,2104.0,903.8365660964462,318.0,512.0
2023-08-31 14:00:00,1421.0,2844.0,0.0,1.0,1615.0,805.1204973474088,309.0,505.0
2023-08-31 15:00:00,1766.0,2843.0,0.0,1.0,1011.0,739.6721258461664,307.0,569.0
2023-08-31 16:00:00,2302.0,2844.0,0.0,2.0,523.0,625.7102786548602,327.0,570.0
2023-08-31 17:00:00,2668.0,2844.0,0.0,5.0,153.0,548.8551393274302,323.0,612.0
2023-08-31 18:00:00,2866.0,2843.0,0.0,7.0,7.0,451.9420568872077,328.0,591.0
2023-08-31 19:00:00,2620.0,2844.0,0.0,12.0,0.0,350.47102844360387,325.0,573.0
2023-08-31 20:00:00,2273.0,2846.0,0.0,13.0,0.0,297.0822302838116,331.0,581.0
2023-08-31 21:00:00,2243.0,2845.0,0.0,12.0,0.0,387.0411151419058,326.0,567.0
2023-08-31 22:00:00,1783.0,2846.0,0.0,7.0,0.0,454.4912132885984,334.0,485.0
2023-08-31 23:00:00,1543.0,2845.0,0.0,3.0,0.0,395.5022478246298,339.0,455.0
