UTC time,nat_gas,nuclear,oil,hydro,solar,wind,biomass,unknown
2023-08-30 00:00:00,1487.0,2591.0,0.0,3.0,0.0,692.2440932176455,318.0,468.0
2023-08-30 01:00:00,1384.0,2591.0,0.0,3.0,0.0,692.0341559838228,319.0,491.0
2023-08-30 02:00:00,1456.0,2590.0,0.0,3.0,0.0,664.6293826794114,320.0,493.0
2023-08-30 03:00:00,1494.0,2590.0,0.0,4.0,0.0,636.6989686834556,318.0,482.0
2023-08-30 04:00:00,1529.0,2589.0,0.0,6.0,0.0,633.4556855136028,317.0,492.0
2023-08-30 05:00:00,1739.0,2589.0,0.0,8.0,50.0,641.237974592739,317.0,575.0
2023-08-30 06:00:00,1826.0,2590.0,0.0,9.0,288.0,666.3525688393382,307.0,586.0
2023-08-30 07:00:00,1836.0,2583.0,0.0,9.0,717.0,730.6573330036535,308.0,574.0
2023-08-30 08:00:00,1504.0,2587.0,0.0,8.0,1413.0,802.251319700069,308.0,562.0
2023-08-30 09:00:00,1305.0,2586.0,0.0,4.0,2142.0,877.4280509022806,315.0,542.0
2023-08-30 10:00:00,1430.0,2584.0,0.0,3.0,2383.0,954.9107532038258,312.0,505.0
2023-08-30 11:00:00,1252.0,2584.0,0.0,3.0,2679.0,1045.201506591537,313.0,510.0
2023-08-30 12:00:00,1158.0,2585.0,0.0,3.0,2797.0,1042.939740328341,314.0,507.0
2023-08-30 13:00:00,1191.0,2585.0,0.0,5.0,3007.0,807.3893636804567,312.0,540.0
2023-08-30 14:00:00,1348.0,2588.0,0.0,7.0,2547.0,706.4044285983714,313.0,541.0
2023-08-30 15:00:00,1633.0,2588.0,0.0,10.0,1769.0,674.2237543449239,316.0,572.0
2023-08-30 16:00:00,2145.0,2659.0,0.0,11.0,1093.0,511.748431463554,313.0,600.0
2023-08-30 17:00:00,2925.0,2779.0,0.0,11.0,377.0,472.0,323.0,638.0
2023-08-30 18:00:00,3102.0,2834.0,0.0,11.0,19.0,355.0289744469854,327.0,630.0
2023-08-30 19:00:00,2647.0,2841.0,0.0,9.0,0.0,249.0,337.0,589.0
2023-08-30 20:00:00,2455.0,2841.0,0.0,7.0,0.0,376.7756624078309,340.0,595.0
2023-08-30 21:00:00,2248.0,2842.0,0.0,4.0,0.0,477.0,336.0,560.0
2023-08-30 22:00:00,1578.0,2840.0,0.0,2.0,0.0,521.941311435291,340.0,476.0
2023-08-30 23:00:00,1529.0,2839.0,0.0,2.0,0.0,584.015530185291,337.0,478.0
