UTC time,nat_gas,nuclear,oil,hydro,solar,wind,biomass,unknown
2023-08-27 00:00:00,1231.0,2595.0,0.0,8.0,0.0,701.0,303.0,426.0
2023-08-27 01:00:00,1129.0,2580.0,0.0,9.0,0.0,539.0,304.0,427.0
2023-08-27 02:00:00,1090.0,2565.0,0.0,10.0,0.0,520.0,305.0,434.0
2023-08-27 03:00:00,1137.0,2567.0,0.0,12.0,0.0,578.0,302.0,431.0
2023-08-27 04:00:00,994.0,2569.0,0.0,12.0,0.0,723.0,302.0,490.0
2023-08-27 05:00:00,999.0,2569.0,0.0,12.0,232.0,684.0,287.0,557.0
2023-08-27 06:00:00,1016.0,2569.0,0.0,12.0,1032.0,800.0,288.0,552.0
2023-08-27 07:00:00,1065.0,2569.0,0.0,12.0,2048.0,1063.0,287.0,585.0
2023-08-27 08:00:00,1104.0,2565.0,0.0,11.0,2761.0,1007.0,292.0,577.0
2023-08-27 09:00:00,1089.0,2565.0,0.0,11.0,3239.0,1110.0,293.0,551.0
2023-08-27 10:00:00,997.0,2573.0,0.0,12.0,3329.0,1193.0,291.0,482.0
2023-08-27 11:00:00,1076.0,2575.0,0.0,12.0,3204.0,1365.0,302.0,473.0
2023-08-27 12:00:00,987.0,2574.0,0.0,11.0,3272.0,1496.0,308.0,433.0
2023-08-27 13:00:00,890.0,2569.0,0.0,10.0,3407.0,1406.0,306.0,478.0
2023-08-27 14:00:00,947.0,2571.0,0.0,10.0,3093.0,1175.0,305.0,504.0
2023-08-27 15:00:00,1107.0,2572.0,0.0,10.0,2244.0,1261.0,305.0,498.0
2023-08-27 16:00:00,1388.0,2572.0,0.0,9.0,1441.0,1053.0,306.0,549.0
2023-08-27 17:00:00,1860.0,2571.0,0.0,8.0,613.0,847.0,306.0,576.0
2023-08-27 18:00:00,2226.0,2571.0,0.0,6.0,44.0,614.0,308.0,593.0
2023-08-27 19:00:00,2202.0,2567.0,0.0,3.0,0.0,546.0,310.0,590.0
2023-08-27 20:00:00,2189.0,2569.0,0.0,3.0,0.0,464.0,312.0,592.0
2023-08-27 21:00:00,1571.0,2571.0,0.0,5.0,0.0,689.0,315.0,589.0
2023-08-27 22:00:00,1186.0,2574.0,0.0,7.0,0.0,723.0,310.0,564.0
2023-08-27 23:00:00,984.0,2576.0,0.0,7.0,0.0,802.0,307.0,570.0
