UTC time,creation_time (UTC),version,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dewpoint_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean,avg_coal_production_forecast,avg_nat_gas_production_forecast,avg_nuclear_production_forecast,avg_oil_production_forecast,avg_hydro_production_forecast,avg_solar_production_forecast,avg_wind_production_forecast,avg_biomass_production_forecast,avg_geothermal_production_forecast,avg_unknown_production_forecast
2023-10-22 00:00:00,2024-07-17 00:00:00,3.1,5.41179398308015,282.83565813364874,281.08382491419013,0.0,1.021794701435286,410.25762,2216.54534,0.0,862.89123,248.62771,0.0,872.30799,0.0,0.0,11.57921
2023-10-22 01:00:00,2024-07-17 00:00:00,3.1,5.244546351679791,282.8035684990746,281.0131795536156,0.0,0.9216774349891222,412.25396,2205.81201,0.0,803.00553,241.21945,0.0,865.59199,0.0,0.0,14.08043
2023-10-22 02:00:00,2024-07-17 00:00:00,3.1,5.244546351679791,282.8035684990746,281.0131795536156,0.0,0.9216774349891222,418.16728,2168.4947,0.0,779.85603,240.4706,0.0,849.04011,0.0,0.0,11.37691
2023-10-22 03:00:00,2024-07-17 00:00:00,3.1,5.244546351679791,282.8035684990746,281.0131795536156,0.0,0.9216774349891222,414.16518,2133.18588,0.0,816.69362,242.48675,0.0,785.98612,0.0,0.0,11.62628
2023-10-22 04:00:00,2024-07-17 00:00:00,3.1,5.585717611305633,283.29244690524,281.8394786554823,0.0,2.344286614131457,401.89164,2111.86439,0.0,790.13126,245.01765,0.0,770.21043,0.0,0.0,9.18081
2023-10-22 05:00:00,2024-07-17 00:00:00,3.1,5.585717611305633,283.29244690524,281.8394786554823,0.0,2.344286614131457,396.09684,2144.51025,0.0,801.1835,245.3561,0.0,729.43136,0.0,0.0,6.03315
2023-10-22 06:00:00,2024-07-17 00:00:00,3.1,5.585717611305633,283.29244690524,281.8394786554823,0.0,2.344286614131457,389.87843,2220.2824,0.0,813.52141,253.74971,0.0,712.04245,0.0,0.0,5.1558
2023-10-22 07:00:00,2024-07-17 00:00:00,3.1,6.065339316520149,284.15002101948915,282.5675330492278,13.83822778008711,1.331483306367785,396.22436,2289.63347,0.0,851.41226,261.4029,0.0,720.85045,0.0,0.0,0.40539
2023-10-22 08:00:00,2024-07-17 00:00:00,3.1,6.065339316520149,284.15002101948915,282.5675330492278,13.83822778008711,1.331483306367785,421.66732,2438.85442,0.0,840.83988,259.51454,0.0,769.25589,0.0,0.0,0.0
2023-10-22 09:00:00,2024-07-17 00:00:00,3.1,6.065339316520149,284.15002101948915,282.5675330492278,13.83822778008711,1.331483306367785,434.29156,2528.91313,0.0,833.2816,256.25291,0.0,761.9093,0.0,0.0,0.0
2023-10-22 10:00:00,2024-07-17 00:00:00,3.1,6.48521760540774,284.971784317143,283.0878671037108,51.25386966764046,2.8939187668613084,433.32085,2641.48115,0.0,822.83609,247.24532,0.0,751.16959,0.0,0.0,3.46381
2023-10-22 11:00:00,2024-07-17 00:00:00,3.1,6.48521760540774,284.971784317143,283.0878671037108,51.25386966764046,2.8939187668613084,436.21168,2722.43751,0.0,816.24793,241.44585,0.0,751.40887,0.0,0.0,0.43189
2023-10-22 12:00:00,2024-07-17 00:00:00,3.1,6.48521760540774,284.971784317143,283.0878671037108,51.25386966764046,2.8939187668613084,437.39852,2664.03626,0.0,837.21407,250.57334,0.0,795.21249,0.0,0.0,1.16304
