Unnamed: 0,UTC time,carbon_intensity,coal,nat_gas,nuclear,oil,hydro,solar,wind,biomass,geothermal,unknown
43584,2023-12-22 00:00:00,98.41,303.0,682.0,0.0,8.0,318.0,0.0,5350.0,0.0,0.0,2.0
43585,2023-12-22 01:00:00,92.96,302.0,649.0,0.0,7.0,299.0,0.0,5634.0,0.0,0.0,2.0
43586,2023-12-22 02:00:00,96.69,296.0,645.0,0.0,8.0,297.0,0.0,5273.0,0.0,0.0,2.0
43587,2023-12-22 03:00:00,98.59,294.0,627.0,0.0,8.0,295.0,0.0,5036.0,0.0,0.0,2.0
43588,2023-12-22 04:00:00,103.33,295.0,678.0,0.0,8.0,301.0,0.0,4931.0,0.0,0.0,2.0
43589,2023-12-22 05:00:00,102.87,293.0,695.0,0.0,8.0,302.0,0.0,5017.0,0.0,0.0,2.0
43590,2023-12-22 06:00:00,98.81,290.0,634.0,0.0,8.0,317.0,0.0,5000.0,0.0,0.0,2.0
43591,2023-12-22 07:00:00,93.5,290.0,649.0,0.0,8.0,346.0,0.0,5450.0,0.0,0.0,2.0
43592,2023-12-22 08:00:00,88.66,287.0,665.0,0.0,8.0,350.0,0.0,5922.0,0.0,0.0,2.0
43593,2023-12-22 09:00:00,88.13,294.0,649.0,0.0,8.0,348.0,0.0,5956.0,0.0,0.0,2.0
43594,2023-12-22 10:00:00,93.83,298.25,743.25,0.0,6.75,325.0,0.0,5955.5,0.0,0.0,2.0
43595,2023-12-22 11:00:00,84.25,294.0,643.0,0.0,8.0,351.0,0.0,6305.0,0.0,0.0,2.0
43596,2023-12-22 12:00:00,86.19,296.0,620.0,0.0,8.0,347.0,0.0,6008.0,0.0,0.0,2.0
43597,2023-12-22 13:00:00,87.94,296.0,650.0,0.0,8.0,352.0,0.0,5995.0,0.0,0.0,2.0
43598,2023-12-22 14:00:00,87.23,301.0,620.0,0.0,7.0,346.0,0.0,5950.0,0.0,0.0,2.0
43599,2023-12-22 15:00:00,87.66,298.0,627.0,0.0,7.0,349.0,0.0,5915.0,0.0,0.0,2.0
43600,2023-12-22 16:00:00,109.14,294.0,972.0,0.0,8.0,371.0,0.0,5636.0,0.0,0.0,2.0
43601,2023-12-22 17:00:00,91.83,314.0,672.0,0.0,8.0,388.0,0.0,5884.0,0.0,0.0,2.0
43602,2023-12-22 18:00:00,91.53,332.0,689.0,0.0,7.0,351.0,0.0,6182.0,0.0,0.0,2.0
43603,2023-12-22 19:00:00,89.13,327.0,691.0,0.0,6.0,338.0,0.0,6381.0,0.0,0.0,2.0
43604,2023-12-22 20:00:00,89.05,338.0,646.0,0.0,6.0,331.0,0.0,6267.0,0.0,0.0,2.0
43605,2023-12-22 21:00:00,91.51,316.0,644.0,0.0,6.0,299.0,0.0,5853.0,0.0,0.0,2.0
43606,2023-12-22 22:00:00,93.52,300.0,620.0,0.0,6.0,295.0,0.0,5427.0,0.0,0.0,2.0
43607,2023-12-22 23:00:00,108.17,353.0,635.0,0.0,5.0,261.0,0.0,4895.0,0.0,0.0,2.0
