UTC time,nat_gas,oil,hydro,solar,wind,other
2023-07-11 00:00:00,613.0,0.0,1296.0,374.0,254.0,38.0
2023-07-11 01:00:00,564.0,0.0,1300.0,338.0,296.0,75.0
2023-07-11 02:00:00,586.0,0.0,1386.0,216.0,321.0,78.0
2023-07-11 03:00:00,637.0,0.0,1494.0,86.0,343.0,74.0
2023-07-11 04:00:00,636.0,0.0,1442.0,1.0,344.0,74.0
2023-07-11 05:00:00,602.0,0.0,1340.0,0.0,304.0,40.0
2023-07-11 06:00:00,604.0,0.0,1306.0,0.0,229.0,43.0
2023-07-11 07:00:00,583.0,0.0,1001.0,0.0,178.0,47.0
2023-07-11 08:00:00,606.0,0.0,884.0,0.0,179.0,45.0
2023-07-11 09:00:00,478.0,0.0,890.0,0.0,288.0,48.0
2023-07-11 10:00:00,451.0,0.0,860.0,0.0,280.0,51.0
2023-07-11 11:00:00,450.0,0.0,820.0,0.0,287.0,46.0
2023-07-11 12:00:00,452.0,0.0,842.0,0.0,292.0,54.0
2023-07-11 13:00:00,451.0,0.0,821.0,18.0,278.0,53.0
2023-07-11 14:00:00,450.0,0.0,846.0,181.0,215.0,14.0
2023-07-11 15:00:00,436.0,0.0,777.0,386.0,179.0,12.0
2023-07-11 16:00:00,526.0,0.0,756.0,443.0,152.0,14.0
2023-07-11 17:00:00,580.0,0.0,797.0,454.0,143.0,15.0
2023-07-11 18:00:00,576.0,0.0,866.0,454.0,147.0,40.0
2023-07-11 19:00:00,588.0,0.0,1029.0,450.0,139.0,43.0
2023-07-11 20:00:00,616.0,0.0,1025.0,453.0,117.0,40.0
2023-07-11 21:00:00,641.0,0.0,1150.0,453.0,140.0,39.0
2023-07-11 22:00:00,647.0,0.0,1230.0,450.0,190.0,38.0
2023-07-11 23:00:00,642.0,0.0,1261.0,439.0,216.0,41.0
