UTC time,nat_gas,oil,hydro,solar,wind,other
2023-05-02 00:00:00,128.0,0.0,1369.0,303.0,605.0,32.0
2023-05-02 01:00:00,168.0,0.0,1388.0,172.0,593.0,36.0
2023-05-02 02:00:00,181.0,0.0,1428.0,89.0,477.0,34.0
2023-05-02 03:00:00,190.0,0.0,1433.0,7.0,418.0,31.0
2023-05-02 04:00:00,186.0,0.0,1430.0,0.0,392.0,38.0
2023-05-02 05:00:00,178.0,0.0,1432.0,0.0,387.0,40.0
2023-05-02 06:00:00,130.0,0.0,1432.0,0.0,346.0,42.0
2023-05-02 07:00:00,1.0,0.0,1402.0,0.0,332.0,42.0
2023-05-02 08:00:00,0.0,0.0,1405.0,0.0,296.0,44.0
2023-05-02 09:00:00,0.0,0.0,1396.0,0.0,181.0,44.0
2023-05-02 10:00:00,0.0,0.0,1374.0,0.0,160.0,46.0
2023-05-02 11:00:00,0.0,0.0,1358.0,0.0,153.0,47.0
2023-05-02 12:00:00,0.0,0.0,1379.0,0.0,145.0,45.0
2023-05-02 13:00:00,0.0,0.0,1436.0,1.0,144.0,46.0
2023-05-02 14:00:00,0.0,0.0,1394.0,58.0,154.0,45.0
2023-05-02 15:00:00,0.0,0.0,1383.0,164.0,191.0,45.0
2023-05-02 16:00:00,0.0,0.0,1377.0,201.0,142.0,44.0
2023-05-02 17:00:00,11.0,0.0,1382.0,209.0,122.0,45.0
2023-05-02 18:00:00,119.0,0.0,1394.0,286.0,118.0,44.0
2023-05-02 19:00:00,115.0,0.0,1359.0,305.0,120.0,45.0
2023-05-02 20:00:00,112.0,0.0,1348.0,301.0,124.0,33.0
2023-05-02 21:00:00,111.0,0.0,1372.0,299.0,99.0,40.0
2023-05-02 22:00:00,109.0,0.0,1373.0,331.0,109.0,39.0
2023-05-02 23:00:00,109.0,0.0,1375.0,365.0,240.0,40.0
