UTC time,nat_gas,oil,hydro,solar,wind,other
2023-06-11 00:00:00,211.0,0.0,1369.0,311.0,37.0,38.0
2023-06-11 01:00:00,367.0,0.0,1371.0,275.0,46.0,40.0
2023-06-11 02:00:00,396.0,0.0,1407.0,195.0,96.0,36.0
2023-06-11 03:00:00,402.0,0.0,1431.0,70.0,64.0,38.0
2023-06-11 04:00:00,399.0,0.0,1378.0,2.0,90.0,39.0
2023-06-11 05:00:00,362.0,0.0,1362.0,0.0,139.0,41.0
2023-06-11 06:00:00,329.0,0.0,1333.0,0.0,176.0,42.0
2023-06-11 07:00:00,328.0,0.0,1298.0,0.0,155.0,40.0
2023-06-11 08:00:00,331.0,0.0,1093.0,0.0,122.0,42.0
2023-06-11 09:00:00,325.0,0.0,1078.0,0.0,113.0,41.0
2023-06-11 10:00:00,252.0,0.0,1020.0,0.0,115.0,42.0
2023-06-11 11:00:00,174.0,0.0,1013.0,0.0,118.0,46.0
2023-06-11 12:00:00,174.0,0.0,1061.0,0.0,121.0,43.0
2023-06-11 13:00:00,96.0,0.0,1051.0,22.0,131.0,45.0
2023-06-11 14:00:00,0.0,0.0,1026.0,147.0,141.0,44.0
2023-06-11 15:00:00,0.0,0.0,994.0,267.0,105.0,44.0
2023-06-11 16:00:00,0.0,0.0,1150.0,313.0,93.0,40.0
2023-06-11 17:00:00,0.0,0.0,1154.0,349.0,71.0,40.0
2023-06-11 18:00:00,0.0,0.0,1213.0,364.0,51.0,39.0
2023-06-11 19:00:00,0.0,0.0,1184.0,347.0,48.0,41.0
2023-06-11 20:00:00,0.0,0.0,1192.0,324.0,65.0,37.0
2023-06-11 21:00:00,0.0,0.0,1243.0,335.0,74.0,41.0
2023-06-11 22:00:00,7.0,0.0,1271.0,407.0,98.0,40.0
2023-06-11 23:00:00,131.0,0.0,1293.0,352.0,288.0,42.0
