Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,nat_gas,oil,hydro,solar,wind,other
42120,2023-10-22 00:00:00,2024-07-17 00:00:00,3.1,146.34,188.0,0.0,605.0,153.0,0.0,45.0
42121,2023-10-22 01:00:00,2024-07-17 00:00:00,3.1,160.52,189.0,0.0,624.0,18.0,6.0,48.0
42122,2023-10-22 02:00:00,2024-07-17 00:00:00,3.1,161.09,188.0,0.0,624.0,0.0,18.0,49.0
42123,2023-10-22 03:00:00,2024-07-17 00:00:00,3.1,176.31,188.0,0.0,541.0,0.0,23.0,52.0
42124,2023-10-22 04:00:00,2024-07-17 00:00:00,3.1,176.95,189.0,0.0,524.0,0.0,28.0,49.0
42125,2023-10-22 05:00:00,2024-07-17 00:00:00,3.1,173.57,188.0,0.0,534.0,0.0,43.0,52.0
42126,2023-10-22 06:00:00,2024-07-17 00:00:00,3.1,181.55,188.0,0.0,497.0,0.0,42.0,53.0
42127,2023-10-22 07:00:00,2024-07-17 00:00:00,3.1,192.37,188.0,0.0,454.0,0.0,27.0,50.0
42128,2023-10-22 08:00:00,2024-07-17 00:00:00,3.1,188.82,188.0,0.0,458.0,0.0,52.0,55.0
42129,2023-10-22 09:00:00,2024-07-17 00:00:00,3.1,185.7,188.0,0.0,424.0,0.0,94.0,54.0
42130,2023-10-22 10:00:00,2024-07-17 00:00:00,3.1,197.26,189.0,0.0,367.0,0.0,96.0,52.0
42131,2023-10-22 11:00:00,2024-07-17 00:00:00,3.1,153.79,187.0,0.0,547.0,0.0,142.0,52.0
42132,2023-10-22 12:00:00,2024-07-17 00:00:00,3.1,145.1,189.0,0.0,563.0,0.0,197.0,53.0
42133,2023-10-22 13:00:00,2024-07-17 00:00:00,3.1,141.57,188.0,0.0,569.0,0.0,216.0,53.0
42134,2023-10-22 14:00:00,2024-07-17 00:00:00,3.1,138.36,188.0,0.0,557.0,0.0,235.0,49.0
42135,2023-10-22 15:00:00,2024-07-17 00:00:00,3.1,131.53,188.0,0.0,582.0,14.0,261.0,49.0
42136,2023-10-22 16:00:00,2024-07-17 00:00:00,3.1,126.24,188.0,0.0,575.0,104.0,244.0,47.0
42137,2023-10-22 17:00:00,2024-07-17 00:00:00,3.1,123.91,188.0,0.0,595.0,160.0,211.0,47.0
42138,2023-10-22 18:00:00,2024-07-17 00:00:00,3.1,124.79,188.0,0.0,567.0,188.0,217.0,49.0
42139,2023-10-22 19:00:00,2024-07-17 00:00:00,3.1,132.88,188.0,0.0,551.0,227.0,109.0,46.0
42140,2023-10-22 20:00:00,2024-07-17 00:00:00,3.1,128.57,187.0,0.0,559.0,210.0,152.0,46.0
42141,2023-10-22 21:00:00,2024-07-17 00:00:00,3.1,125.78,189.0,0.0,557.0,233.0,157.0,43.0
42142,2023-10-22 22:00:00,2024-07-17 00:00:00,3.1,127.59,188.0,0.0,563.0,219.0,145.0,44.0
42143,2023-10-22 23:00:00,2024-07-17 00:00:00,3.1,124.85,188.0,0.0,589.0,192.0,179.0,46.0
