UTC time,creation_time (UTC),version,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dewpoint_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean,avg_nat_gas_production_forecast,avg_oil_production_forecast,avg_hydro_production_forecast,avg_solar_production_forecast,avg_wind_production_forecast,avg_other_production_forecast
2023-04-08 00:00:00,2024-07-17 00:00:00,3.1,2.916548868474181,279.60161684011854,273.6789163635103,563.5546862586839,0.1135741141650366,138.05056,0.0,788.72936,136.95942,213.07817,40.00783
2023-04-08 01:00:00,2024-07-17 00:00:00,3.1,2.0202234532094536,275.7667678356222,272.56370538388285,81.57882692825987,0.0129860834113705,137.3582,0.0,857.43409,106.89735,212.12544,39.97433
2023-04-08 02:00:00,2024-07-17 00:00:00,3.1,2.0202234532094536,275.7667678356222,272.56370538388285,81.57882692825987,0.0129860834113705,139.94861,2e-05,896.52256,67.24588,214.85098,40.12044
2023-04-08 03:00:00,2024-07-17 00:00:00,3.1,2.0202234532094536,275.7667678356222,272.56370538388285,81.57882692825987,0.0129860834113705,145.95476,0.0,924.39285,20.89413,214.31587,39.23951
2023-04-08 04:00:00,2024-07-17 00:00:00,3.1,2.040340753214153,274.4917828508759,271.6176132152865,40.78967676371846,0.0131185341645211,144.64407,0.0008,929.08368,0.0,214.46305,40.16876
2023-04-08 05:00:00,2024-07-17 00:00:00,3.1,2.040340753214153,274.4917828508759,271.6176132152865,40.78967676371846,0.0131185341645211,153.15591,0.0,908.28155,0.0,211.01775,41.10001
2023-04-08 06:00:00,2024-07-17 00:00:00,3.1,2.040340753214153,274.4917828508759,271.6176132152865,40.78967676371846,0.0131185341645211,156.51632,0.00123,856.44295,0.0,206.85633,41.45876
2023-04-08 07:00:00,2024-07-17 00:00:00,3.1,2.1114422452079395,273.6850648155818,271.08073644683344,0.0,0.0002666381497348,152.54574,0.0011,796.10158,0.0,206.33767,41.22871
2023-04-08 08:00:00,2024-07-17 00:00:00,3.1,2.1114422452079395,273.6850648155818,271.08073644683344,0.0,0.0002666381497348,149.39022,0.0,749.22873,0.0,211.26683,41.75381
2023-04-08 09:00:00,2024-07-17 00:00:00,3.1,2.1114422452079395,273.6850648155818,271.08073644683344,0.0,0.0002666381497348,143.4566,0.00135,722.10767,11.19069,219.29249,42.42897
2023-04-08 10:00:00,2024-07-17 00:00:00,3.1,2.180737122809913,273.22378580829564,270.67681861414627,0.0,0.0010527283215963,142.64381,0.0,737.18029,13.38291,226.45675,43.61755
2023-04-08 11:00:00,2024-07-17 00:00:00,3.1,2.180737122809913,273.22378580829564,270.67681861414627,0.0,0.0010527283215963,148.56676,0.00062,742.23057,17.26807,222.69014,44.59459
2023-04-08 12:00:00,2024-07-17 00:00:00,3.1,2.180737122809913,273.22378580829564,270.67681861414627,0.0,0.0010527283215963,150.47143,0.00332,791.88324,12.27218,217.26611,45.07228
2023-04-08 13:00:00,2024-07-17 00:00:00,3.1,2.1040130580823337,276.5788559196252,272.85257646787005,66.17108787483284,0.0046547670359355,150.7747,0.02259,838.89968,2.25984,215.58555,45.76637
2023-04-08 14:00:00,2024-07-17 00:00:00,3.1,2.1040130580823337,276.5788559196252,272.85257646787005,66.17108787483284,0.0046547670359355,157.3027,0.01962,894.59628,25.87678,219.40091,45.98328
2023-04-08 15:00:00,2024-07-17 00:00:00,3.1,2.1040130580823337,276.5788559196252,272.85257646787005,66.17108787483284,0.0046547670359355,161.0244,6e-05,918.53092,76.3253,217.25168,45.90745
2023-04-08 16:00:00,2024-07-17 00:00:00,3.1,2.7570769272541327,280.84836651888537,274.8777205831262,270.2621423247928,0.0066031357651863,163.27598,0.02818,918.15613,125.11225,208.62897,45.38642
2023-04-08 17:00:00,2024-07-17 00:00:00,3.1,2.7570769272541327,280.84836651888537,274.8777205831262,270.2621423247928,0.0066031357651863,162.40633,0.00855,904.96595,174.20199,202.79404,44.13819
