UTC time,nat_gas,oil,hydro,solar,wind,other
2023-08-05 00:00:00,570.0,0.0,1227.0,424.0,217.0,52.0
2023-08-05 01:00:00,524.0,0.0,1191.0,305.0,228.0,49.0
2023-08-05 02:00:00,576.0,0.0,1297.0,148.0,201.0,48.0
2023-08-05 03:00:00,584.0,0.0,1344.0,27.0,223.0,46.0
2023-08-05 04:00:00,554.0,0.0,1190.0,0.0,170.0,47.0
2023-08-05 05:00:00,576.0,0.0,1199.0,0.0,138.0,42.0
2023-08-05 06:00:00,536.0,0.0,861.0,0.0,128.0,42.0
2023-08-05 07:00:00,437.0,0.0,793.0,0.0,171.0,42.0
2023-08-05 08:00:00,437.0,0.0,696.0,0.0,168.0,44.0
2023-08-05 09:00:00,435.0,0.0,571.0,0.0,100.0,43.0
2023-08-05 10:00:00,429.0,0.0,550.0,0.0,77.0,45.0
2023-08-05 11:00:00,430.0,0.0,545.0,0.0,165.0,43.0
2023-08-05 12:00:00,423.0,0.0,543.0,0.0,130.0,41.0
2023-08-05 13:00:00,407.0,0.0,577.0,2.0,150.0,44.0
2023-08-05 14:00:00,412.0,0.0,616.0,81.0,114.0,46.0
2023-08-05 15:00:00,348.0,0.0,595.0,241.0,51.0,45.0
2023-08-05 16:00:00,381.0,0.0,662.0,390.0,25.0,44.0
2023-08-05 17:00:00,394.0,0.0,721.0,396.0,20.0,43.0
2023-08-05 18:00:00,398.0,0.0,814.0,430.0,30.0,38.0
2023-08-05 19:00:00,394.0,0.0,823.0,434.0,26.0,33.0
2023-08-05 20:00:00,395.0,0.0,926.0,435.0,13.0,40.0
2023-08-05 21:00:00,410.0,0.0,1018.0,435.0,2.0,57.0
2023-08-05 22:00:00,420.0,0.0,1019.0,360.0,2.0,111.0
2023-08-05 23:00:00,456.0,0.0,1116.0,343.0,19.0,116.0
