UTC time,nat_gas,oil,hydro,solar,wind,other
2023-05-21 00:00:00,329.0,0.0,1676.0,401.0,1.0,36.0
2023-05-21 01:00:00,331.0,0.0,1681.0,336.0,8.0,37.0
2023-05-21 02:00:00,365.0,0.0,1676.0,170.0,84.0,35.0
2023-05-21 03:00:00,356.0,0.0,1670.0,19.0,73.0,39.0
2023-05-21 04:00:00,299.0,0.0,1676.0,0.0,56.0,38.0
2023-05-21 05:00:00,247.0,0.0,1677.0,0.0,60.0,39.0
2023-05-21 06:00:00,151.0,0.0,1656.0,0.0,113.0,41.0
2023-05-21 07:00:00,50.0,0.0,1647.0,0.0,88.0,40.0
2023-05-21 08:00:00,0.0,0.0,1640.0,0.0,142.0,41.0
2023-05-21 09:00:00,0.0,0.0,1624.0,0.0,85.0,40.0
2023-05-21 10:00:00,0.0,0.0,1621.0,0.0,34.0,43.0
2023-05-21 11:00:00,0.0,0.0,1607.0,0.0,35.0,45.0
2023-05-21 12:00:00,0.0,0.0,1665.0,0.0,29.0,45.0
2023-05-21 13:00:00,0.0,0.0,1661.0,11.0,42.0,44.0
2023-05-21 14:00:00,0.0,0.0,1620.0,146.0,121.0,45.0
2023-05-21 15:00:00,0.0,0.0,1613.0,310.0,61.0,39.0
2023-05-21 16:00:00,0.0,0.0,1555.0,397.0,56.0,40.0
2023-05-21 17:00:00,0.0,0.0,1552.0,438.0,67.0,37.0
2023-05-21 18:00:00,0.0,0.0,1550.0,435.0,52.0,37.0
2023-05-21 19:00:00,0.0,0.0,1566.0,448.0,31.0,40.0
2023-05-21 20:00:00,0.0,0.0,1546.0,449.0,18.0,38.0
2023-05-21 21:00:00,0.0,0.0,1646.0,437.0,14.0,38.0
2023-05-21 22:00:00,7.0,0.0,1666.0,372.0,66.0,35.0
2023-05-21 23:00:00,154.0,0.0,1687.0,311.0,109.0,34.0
