Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,nat_gas,oil,hydro,solar,wind,other
40464,2023-08-14 00:00:00,2024-07-17 00:00:00,3.1,128.86,595.0,0.0,978.0,427.0,72.0,105.0
40465,2023-08-14 01:00:00,2024-07-17 00:00:00,3.1,122.07,562.0,0.0,1050.0,395.0,86.0,105.0
40466,2023-08-14 02:00:00,2024-07-17 00:00:00,3.1,123.82,598.0,0.0,1227.0,205.0,114.0,98.0
40467,2023-08-14 03:00:00,2024-07-17 00:00:00,3.1,118.72,598.0,0.0,1228.0,20.0,133.0,30.0
40468,2023-08-14 04:00:00,2024-07-17 00:00:00,3.1,129.9,608.0,0.0,1077.0,0.0,153.0,31.0
40469,2023-08-14 05:00:00,2024-07-17 00:00:00,3.1,142.07,608.0,0.0,927.0,0.0,149.0,33.0
40470,2023-08-14 06:00:00,2024-07-17 00:00:00,3.1,144.96,612.0,0.0,902.0,0.0,149.0,34.0
40471,2023-08-14 07:00:00,2024-07-17 00:00:00,3.1,173.06,568.0,0.0,561.0,0.0,169.0,36.0
40472,2023-08-14 08:00:00,2024-07-17 00:00:00,3.1,148.03,434.0,0.0,520.0,0.0,226.0,33.0
40473,2023-08-14 09:00:00,2024-07-17 00:00:00,3.1,148.92,434.0,0.0,489.0,0.0,264.0,38.0
40474,2023-08-14 10:00:00,2024-07-17 00:00:00,3.1,150.38,438.0,0.0,481.0,0.0,249.0,32.0
40475,2023-08-14 11:00:00,2024-07-17 00:00:00,3.1,132.42,437.0,0.0,478.0,0.0,306.0,0.0
40476,2023-08-14 12:00:00,2024-07-17 00:00:00,3.1,135.78,440.0,0.0,485.0,0.0,274.0,0.0
40477,2023-08-14 13:00:00,2024-07-17 00:00:00,3.1,137.65,439.0,0.0,488.0,1.0,252.0,0.0
40478,2023-08-14 14:00:00,2024-07-17 00:00:00,3.1,127.72,437.0,0.0,480.0,87.0,262.0,0.0
40479,2023-08-14 15:00:00,2024-07-17 00:00:00,3.1,103.37,416.0,0.0,615.0,323.0,208.0,16.0
40480,2023-08-14 16:00:00,2024-07-17 00:00:00,3.1,102.78,420.0,0.0,629.0,430.0,180.0,32.0
40481,2023-08-14 17:00:00,2024-07-17 00:00:00,3.1,101.27,439.0,0.0,742.0,442.0,140.0,34.0
40482,2023-08-14 18:00:00,2024-07-17 00:00:00,3.1,98.61,435.0,0.0,764.0,442.0,141.0,31.0
40483,2023-08-14 19:00:00,2024-07-17 00:00:00,3.1,98.63,450.0,0.0,813.0,437.0,133.0,30.0
40484,2023-08-14 20:00:00,2024-07-17 00:00:00,3.1,121.46,622.0,0.0,864.0,432.0,85.0,29.0
40485,2023-08-14 21:00:00,2024-07-17 00:00:00,3.1,111.83,674.0,0.0,1184.0,431.0,57.0,28.0
40486,2023-08-14 22:00:00,2024-07-17 00:00:00,3.1,121.11,688.0,0.0,1045.0,433.0,37.0,27.0
40487,2023-08-14 23:00:00,2024-07-17 00:00:00,3.1,114.04,690.0,0.0,1222.0,434.0,18.0,31.0
