UTC time,nat_gas,oil,hydro,solar,wind,other
2023-02-07 00:00:00,198.0,0.0,661.0,159.0,505.0,50.0
2023-02-07 01:00:00,276.0,0.0,719.0,41.0,524.0,52.0
2023-02-07 02:00:00,307.0,0.0,806.0,0.0,502.0,52.0
2023-02-07 03:00:00,307.0,0.0,849.0,0.0,481.0,52.0
2023-02-07 04:00:00,308.0,0.0,816.0,0.0,508.0,52.0
2023-02-07 05:00:00,308.0,0.0,907.0,0.0,493.0,57.0
2023-02-07 06:00:00,308.0,0.0,906.0,0.0,483.0,51.0
2023-02-07 07:00:00,310.0,0.0,981.0,0.0,470.0,57.0
2023-02-07 08:00:00,308.0,0.0,775.0,0.0,382.0,52.0
2023-02-07 09:00:00,311.0,0.0,743.0,0.0,386.0,55.0
2023-02-07 10:00:00,309.0,0.0,704.0,0.0,339.0,57.0
2023-02-07 11:00:00,311.0,0.0,656.0,0.0,277.0,54.0
2023-02-07 12:00:00,322.0,0.0,668.0,0.0,211.0,56.0
2023-02-07 13:00:00,492.0,0.0,664.0,0.0,119.0,55.0
2023-02-07 14:00:00,500.0,0.0,823.0,0.0,74.0,56.0
2023-02-07 15:00:00,504.0,0.0,808.0,0.0,81.0,57.0
2023-02-07 16:00:00,497.0,0.0,802.0,66.0,94.0,55.0
2023-02-07 17:00:00,444.0,0.0,795.0,247.0,78.0,56.0
2023-02-07 18:00:00,368.0,0.0,640.0,298.0,65.0,56.0
2023-02-07 19:00:00,334.0,0.0,554.0,276.0,63.0,54.0
2023-02-07 20:00:00,356.0,0.0,350.0,249.0,80.0,50.0
2023-02-07 21:00:00,345.0,0.0,347.0,227.0,106.0,55.0
2023-02-07 22:00:00,376.0,0.0,337.0,204.0,100.0,53.0
2023-02-07 23:00:00,408.0,0.0,344.0,169.0,123.0,55.0
