Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,nat_gas,oil,hydro,solar,wind,other
43848,2024-01-02 00:00:00,2024-07-17 00:00:00,3.1,276.62,643.0,0.0,574.0,73.0,1.0,59.0
43849,2024-01-02 01:00:00,2024-07-17 00:00:00,3.1,258.11,668.0,0.0,770.0,1.0,2.0,59.0
43850,2024-01-02 02:00:00,2024-07-17 00:00:00,3.1,247.64,666.0,0.0,846.0,0.0,3.0,63.0
43851,2024-01-02 03:00:00,2024-07-17 00:00:00,3.1,245.7,668.0,0.0,862.0,0.0,3.0,63.0
43852,2024-01-02 04:00:00,2024-07-17 00:00:00,3.1,244.57,669.0,0.0,862.0,0.0,4.0,59.0
43853,2024-01-02 05:00:00,2024-07-17 00:00:00,3.1,253.02,668.0,0.0,808.0,0.0,4.0,62.0
43854,2024-01-02 06:00:00,2024-07-17 00:00:00,3.1,287.38,671.0,0.0,606.0,0.0,4.0,60.0
43855,2024-01-02 07:00:00,2024-07-17 00:00:00,3.1,312.46,672.0,0.0,493.0,0.0,5.0,63.0
43856,2024-01-02 08:00:00,2024-07-17 00:00:00,3.1,320.82,672.0,0.0,457.0,0.0,5.0,62.0
43857,2024-01-02 09:00:00,2024-07-17 00:00:00,3.1,306.16,672.0,0.0,486.0,0.0,34.0,60.0
43858,2024-01-02 10:00:00,2024-07-17 00:00:00,3.1,295.92,672.0,0.0,486.0,0.0,79.0,60.0
43859,2024-01-02 11:00:00,2024-07-17 00:00:00,3.1,291.52,675.0,0.0,476.0,0.0,111.0,60.0
43860,2024-01-02 12:00:00,2024-07-17 00:00:00,3.1,288.98,686.0,0.0,486.0,0.0,123.0,61.0
43861,2024-01-02 13:00:00,2024-07-17 00:00:00,3.1,256.69,721.0,0.0,693.0,0.0,142.0,63.0
43862,2024-01-02 14:00:00,2024-07-17 00:00:00,3.1,237.45,722.0,0.0,823.0,0.0,152.0,60.0
43863,2024-01-02 15:00:00,2024-07-17 00:00:00,3.1,215.7,722.0,0.0,979.0,0.0,195.0,61.0
43864,2024-01-02 16:00:00,2024-07-17 00:00:00,3.1,211.09,715.0,0.0,954.0,15.0,229.0,56.0
43865,2024-01-02 17:00:00,2024-07-17 00:00:00,3.1,210.1,670.0,0.0,751.0,123.0,261.0,50.0
43866,2024-01-02 18:00:00,2024-07-17 00:00:00,3.1,211.49,666.0,0.0,719.0,194.0,216.0,51.0
43867,2024-01-02 19:00:00,2024-07-17 00:00:00,3.1,205.43,666.0,0.0,796.0,211.0,180.0,48.0
43868,2024-01-02 20:00:00,2024-07-17 00:00:00,3.1,192.39,661.0,0.0,933.0,196.0,199.0,50.0
43869,2024-01-02 21:00:00,2024-07-17 00:00:00,3.1,191.19,659.0,0.0,935.0,198.0,203.0,49.0
43870,2024-01-02 22:00:00,2024-07-17 00:00:00,3.1,214.54,659.0,0.0,682.0,204.0,198.0,48.0
43871,2024-01-02 23:00:00,2024-07-17 00:00:00,3.1,221.79,660.0,0.0,676.0,172.0,186.0,55.0
