UTC time,nat_gas,oil,hydro,solar,wind,other
2023-07-07 00:00:00,681.0,0.0,1430.0,323.0,80.0,37.0
2023-07-07 01:00:00,680.0,0.0,1449.0,292.0,119.0,35.0
2023-07-07 02:00:00,679.0,0.0,1534.0,206.0,139.0,60.0
2023-07-07 03:00:00,682.0,0.0,1597.0,65.0,173.0,66.0
2023-07-07 04:00:00,688.0,0.0,1566.0,1.0,182.0,67.0
2023-07-07 05:00:00,685.0,0.0,1415.0,0.0,139.0,57.0
2023-07-07 06:00:00,689.0,0.0,1220.0,0.0,87.0,32.0
2023-07-07 07:00:00,683.0,0.0,966.0,0.0,85.0,51.0
2023-07-07 08:00:00,645.0,0.0,974.0,0.0,178.0,33.0
2023-07-07 09:00:00,611.0,0.0,868.0,0.0,350.0,33.0
2023-07-07 10:00:00,614.0,0.0,919.0,0.0,331.0,35.0
2023-07-07 11:00:00,613.0,0.0,916.0,0.0,303.0,36.0
2023-07-07 12:00:00,611.0,0.0,910.0,0.0,287.0,37.0
2023-07-07 13:00:00,612.0,0.0,882.0,12.0,283.0,38.0
2023-07-07 14:00:00,590.0,0.0,891.0,114.0,247.0,0.0
2023-07-07 15:00:00,601.0,0.0,894.0,249.0,173.0,0.0
2023-07-07 16:00:00,616.0,0.0,882.0,313.0,140.0,0.0
2023-07-07 17:00:00,618.0,0.0,853.0,328.0,97.0,0.0
2023-07-07 18:00:00,649.0,0.0,947.0,321.0,78.0,17.0
2023-07-07 19:00:00,644.0,0.0,1068.0,317.0,59.0,33.0
2023-07-07 20:00:00,644.0,0.0,1089.0,309.0,37.0,36.0
2023-07-07 21:00:00,677.0,0.0,1235.0,322.0,29.0,41.0
2023-07-07 22:00:00,678.0,0.0,1343.0,328.0,29.0,37.0
2023-07-07 23:00:00,675.0,0.0,1291.0,311.0,20.0,38.0
